Vencimento;2/16/2005;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00
1/2/2002;;;;
1/3/2002;;;;
1/4/2002;;;;
1/7/2002;0.28%;0.32%;1,258.22;1,256.66
1/8/2002;0.28%;0.32%;1,259.11;1,257.55
1/9/2002;0.28%;0.32%;1,259.99;1,258.44
1/10/2002;0.28%;0.32%;1,260.88;1,259.32
1/11/2002;0.28%;0.32%;1,261.77;1,260.21
1/14/2002;0.28%;0.32%;1,262.65;1,261.10
1/15/2002;0.28%;0.32%;1,263.54;1,261.99
1/16/2002;0.28%;0.32%;1,264.43;1,262.88
1/17/2002;0.28%;0.32%;1,265.32;1,263.77
1/18/2002;0.28%;0.32%;1,266.21;1,264.66
1/21/2002;0.28%;0.32%;1,267.10;1,265.55
1/22/2002;0.28%;0.32%;1,267.99;1,266.44
1/23/2002;0.28%;0.32%;1,268.88;1,267.33
1/24/2002;0.28%;0.32%;1,269.78;1,268.23
1/25/2002;0.28%;0.32%;1,270.67;1,269.12
1/28/2002;0.28%;0.32%;1,271.56;1,270.02
1/29/2002;0.28%;0.32%;1,272.46;1,270.91
1/30/2002;0.28%;0.32%;1,273.35;1,271.81
1/31/2002;0.28%;0.32%;1,274.25;1,272.70
2/1/2002;0.28%;0.32%;1,275.14;1,273.60
2/4/2002;0.28%;0.32%;1,276.04;1,274.50
2/5/2002;0.28%;0.32%;1,276.94;1,275.40
2/6/2002;0.28%;0.32%;1,277.84;1,276.30
2/7/2002;0.29%;0.33%;1,278.35;1,276.81
2/8/2002;0.31%;0.35%;1,278.48;1,276.94
2/13/2002;0.31%;0.35%;1,279.38;1,277.84
2/14/2002;0.32%;0.36%;1,279.90;1,278.37
2/15/2002;0.32%;0.36%;1,280.80;1,279.27
2/18/2002;0.33%;0.37%;1,281.32;1,279.79
2/19/2002;0.32%;0.36%;1,282.61;1,281.08
2/20/2002;0.35%;0.39%;1,282.36;1,280.84
2/21/2002;0.36%;0.40%;1,282.88;1,281.35
2/22/2002;0.37%;0.41%;1,283.39;1,281.86
2/25/2002;0.37%;0.41%;1,284.29;1,282.76
2/26/2002;0.37%;0.41%;1,285.18;1,283.66
2/27/2002;0.37%;0.41%;1,286.08;1,284.56
2/28/2002;0.37%;0.41%;1,286.98;1,285.46
3/1/2002;0.37%;0.41%;1,287.88;1,286.36
3/4/2002;0.38%;0.42%;1,288.40;1,286.88
3/5/2002;0.38%;0.42%;1,289.30;1,287.78
3/6/2002;0.39%;0.43%;1,289.82;1,288.30
3/7/2002;0.39%;0.43%;1,290.72;1,289.21
3/8/2002;0.39%;0.43%;1,291.62;1,290.11
3/11/2002;0.39%;0.43%;1,292.53;1,291.01
3/12/2002;0.39%;0.43%;1,293.43;1,291.92
3/13/2002;0.38%;0.42%;1,294.71;1,293.20
3/14/2002;0.38%;0.42%;1,295.62;1,294.11
3/15/2002;0.37%;0.41%;1,296.90;1,295.39
3/18/2002;0.38%;0.42%;1,297.43;1,295.92
3/19/2002;0.38%;0.42%;1,298.34;1,296.83
3/20/2002;0.38%;0.42%;1,299.24;1,297.74
3/21/2002;0.37%;0.41%;1,300.52;1,299.01
3/22/2002;0.37%;0.41%;1,301.42;1,299.91
3/25/2002;0.36%;0.40%;1,302.69;1,301.19
3/26/2002;0.37%;0.41%;1,303.21;1,301.71
3/27/2002;0.36%;0.40%;1,304.49;1,302.99
3/28/2002;0.36%;0.40%;1,305.39;1,303.89
4/1/2002;0.36%;0.40%;1,306.29;1,304.79
4/2/2002;0.38%;0.42%;1,306.43;1,304.93
4/3/2002;0.38%;0.42%;1,307.33;1,305.83
4/4/2002;0.40%;0.44%;1,307.48;1,305.98
4/5/2002;0.42%;0.46%;1,307.63;1,306.13
4/8/2002;0.42%;0.46%;1,308.53;1,307.03
4/9/2002;0.44%;0.48%;1,308.68;1,307.19
4/10/2002;0.43%;0.47%;1,309.95;1,308.46
4/11/2002;0.43%;0.47%;1,310.85;1,309.36
4/12/2002;0.43%;0.47%;1,311.75;1,310.27
4/15/2002;0.60%;0.64%;1,306.35;1,304.88
4/16/2002;0.60%;0.64%;1,307.26;1,305.79
4/17/2002;0.60%;0.64%;1,308.17;1,306.69
4/18/2002;0.59%;0.63%;1,309.44;1,307.97
4/19/2002;0.59%;0.63%;1,310.35;1,308.88
4/22/2002;0.58%;0.62%;1,311.63;1,310.16
4/23/2002;0.59%;0.63%;1,312.17;1,310.70
4/24/2002;0.59%;0.63%;1,313.08;1,311.61
4/25/2002;0.59%;0.63%;1,313.99;1,312.52
4/26/2002;0.59%;0.63%;1,314.90;1,313.43
4/29/2002;0.60%;0.64%;1,315.44;1,313.97
4/30/2002;0.63%;0.67%;1,315.25;1,313.79
5/2/2002;0.67%;0.71%;1,314.69;1,313.23
5/3/2002;0.69%;0.73%;1,314.87;1,313.42
5/6/2002;0.75%;0.79%;1,313.61;1,312.15
5/7/2002;0.74%;0.78%;1,314.89;1,313.43
5/8/2002;0.67%;0.71%;1,318.35;1,316.89
5/9/2002;0.71%;0.75%;1,317.80;1,316.35
5/10/2002;0.71%;0.75%;1,318.72;1,317.27
5/13/2002;0.72%;0.76%;1,319.28;1,317.83
5/14/2002;0.86%;0.90%;1,315.14;1,313.70
