02/01/2013;4,16%;4,26%;896,59;877,61;877,26
03/01/2013;4,11%;4,21%;906,59;887,40;887,05
04/01/2013;4,04%;4,14%;921,08;901,58;900,79
07/01/2013;3,99%;4,09%;931,37;911,64;911,28
08/01/2013;3,99%;4,09%;931,73;912,00;911,64
09/01/2013;3,99%;4,09%;932,10;912,36;912,00
10/01/2013;3,95%;4,05%;940,89;920,97;920,59
11/01/2013;3,95%;4,05%;941,75;921,81;920,97
14/01/2013;3,93%;4,03%;946,18;926,15;925,76
15/01/2013;3,95%;4,05%;942,52;922,57;922,19
16/01/2013;3,91%;4,01%;951,01;930,88;930,50
17/01/2013;3,90%;4,00%;953,44;933,25;932,87
18/01/2013;3,89%;3,99%;956,35;936,11;935,25
21/01/2013;3,94%;4,04%;946,56;926,54;926,16
22/01/2013;3,89%;3,99%;957,13;936,88;936,49
23/01/2013;3,88%;3,98%;959,57;939,27;938,88
24/01/2013;3,87%;3,97%;963,33;942,95;941,57
28/01/2013;3,89%;3,99%;959,64;939,35;938,93
29/01/2013;3,90%;4,00%;958,01;937,76;937,34
30/01/2013;3,94%;4,04%;950,28;930,20;929,79
31/01/2013;3,98%;4,08%;942,61;922,71;922,29
01/02/2013;3,98%;4,08%;943,58;923,66;922,71
04/02/2013;4,03%;4,13%;933,98;914,27;913,86
05/02/2013;4,06%;4,16%;928,43;908,85;908,45
06/02/2013;4,07%;4,17%;926,87;907,33;906,92
07/02/2013;4,15%;4,25%;911,34;892,14;891,74
08/02/2013;4,18%;4,28%;906,93;887,83;886,46
13/02/2013;4,26%;4,36%;892,01;873,25;872,86
14/02/2013;4,27%;4,37%;890,51;871,79;871,40
15/02/2013;4,25%;4,35%;894,84;876,02;875,50
18/02/2013;4,23%;4,33%;898,93;880,02;879,75
19/02/2013;4,21%;4,31%;903,04;884,04;883,77
20/02/2013;4,21%;4,31%;903,31;884,32;884,04
21/02/2013;4,18%;4,28%;909,37;890,25;889,97
22/02/2013;4,17%;4,27%;911,84;892,67;892,14
25/02/2013;4,18%;4,28%;910,47;891,33;891,03
26/02/2013;4,14%;4,24%;918,55;899,24;898,93
27/02/2013;4,11%;4,21%;924,73;905,29;904,99
28/02/2013;4,10%;4,20%;927,01;907,52;907,21
01/03/2013;4,10%;4,20%;927,63;908,13;907,52
04/03/2013;4,11%;4,21%;925,97;906,51;906,21
05/03/2013;4,07%;4,17%;934,18;914,54;914,24
06/03/2013;4,02%;4,12%;944,47;924,62;924,31
07/03/2013;4,03%;4,13%;942,78;922,96;922,65
08/03/2013;4,04%;4,14%;942,37;922,57;921,83
11/03/2013;4,09%;4,19%;932,76;913,17;912,83
12/03/2013;4,09%;4,19%;933,11;913,51;913,17
13/03/2013;4,15%;4,25%;921,64;902,31;901,97
14/03/2013;4,21%;4,31%;910,33;891,25;890,91
15/03/2013;4,22%;4,32%;909,01;889,96;889,36
18/03/2013;4,19%;4,29%;915,11;895,93;895,63
19/03/2013;4,19%;4,29%;915,41;896,23;895,93
20/03/2013;4,18%;4,28%;917,66;898,43;898,13
21/03/2013;4,18%;4,28%;917,96;898,73;898,43
22/03/2013;4,28%;4,38%;899,33;880,51;879,92
25/03/2013;4,35%;4,45%;886,35;867,81;867,52
26/03/2013;4,35%;4,45%;886,64;868,10;867,81
27/03/2013;4,35%;4,45%;886,93;868,39;868,10
28/03/2013;4,35%;4,45%;887,65;869,10;868,39
01/04/2013;4,45%;4,55%;869,39;851,24;850,95
02/04/2013;4,54%;4,64%;853,32;835,53;835,24
03/04/2013;4,58%;4,68%;846,44;828,80;828,52
04/04/2013;4,70%;4,80%;825,60;808,42;808,14
05/04/2013;4,68%;4,78%;829,63;812,36;811,82
08/04/2013;4,54%;4,64%;854,75;836,94;836,65
09/04/2013;4,52%;4,62%;858,65;840,75;840,47
10/04/2013;4,50%;4,60%;862,34;844,37;844,09
11/04/2013;4,48%;4,58%;866,26;848,21;847,93
12/04/2013;4,51%;4,61%;861,35;843,40;842,87
15/04/2013;4,53%;4,63%;858,01;840,14;839,86
16/04/2013;4,56%;4,66%;852,88;835,13;834,85
17/04/2013;4,56%;4,66%;853,16;835,41;835,13
18/04/2013;4,56%;4,66%;853,44;835,68;835,41
19/04/2013;4,47%;4,57%;870,30;852,18;851,65
22/04/2013;4,44%;4,54%;876,17;857,92;857,64
23/04/2013;4,43%;4,53%;878,31;860,02;859,73
24/04/2013;4,43%;4,53%;878,60;860,31;860,02
25/04/2013;4,45%;4,55%;875,20;856,98;856,70
26/04/2013;4,50%;4,60%;866,61;848,58;848,03
29/04/2013;4,49%;4,59%;868,72;850,66;850,37
30/04/2013;4,47%;4,57%;872,81;854,66;854,24
02/05/2013;4,45%;4,55%;876,78;858,55;858,26
03/05/2013;4,35%;4,45%;896,00;877,35;876,78
06/05/2013;4,38%;4,48%;890,66;872,13;871,84
07/05/2013;4,36%;4,46%;894,71;876,09;875,80
08/05/2013;4,36%;4,46%;895,50;876,87;876,56
09/05/2013;4,35%;4,45%;897,70;879,03;878,72
10/05/2013;4,38%;4,48%;892,70;874,14;873,51
13/05/2013;4,44%;4,54%;881,83;863,51;863,20
14/05/2013;4,42%;4,52%;885,85;867,45;867,14
15/05/2013;4,51%;4,61%;869,52;851,48;851,23
16/05/2013;4,47%;4,57%;877,10;858,90;858,65
17/05/2013;4,43%;4,53%;884,94;866,57;866,13
20/05/2013;4,48%;4,58%;875,95;857,78;857,53
21/05/2013;4,53%;4,63%;867,06;849,08;848,84
22/05/2013;4,52%;4,62%;869,13;851,11;850,87
23/05/2013;4,57%;4,67%;860,42;842,59;842,34
24/05/2013;4,60%;4,70%;855,49;837,78;837,32
27/05/2013;4,70%;4,80%;838,03;820,70;820,45
28/05/2013;4,76%;4,86%;827,84;810,73;810,48
29/05/2013;4,95%;5,05%;796,00;779,58;779,23
31/05/2013;4,88%;4,98%;808,16;791,48;791,03
03/06/2013;5,02%;5,12%;785,16;768,98;768,73
04/06/2013;5,03%;5,13%;783,77;767,62;767,38
05/06/2013;4,72%;4,82%;836,37;819,10;818,84
06/06/2013;4,89%;4,99%;807,48;790,83;790,58
07/06/2013;5,02%;5,12%;786,28;770,09;769,66
10/06/2013;5,00%;5,10%;789,80;773,54;773,30
11/06/2013;5,75%;5,85%;676,25;662,42;662,20
12/06/2013;5,49%;5,59%;713,86;699,23;699,00
13/06/2013;5,60%;5,70%;698,02;683,74;683,50
14/06/2013;5,34%;5,44%;737,06;721,94;721,53
17/06/2013;5,37%;5,47%;732,73;717,71;717,47
18/06/2013;5,57%;5,67%;703,24;688,85;688,62
19/06/2013;5,59%;5,69%;700,57;686,25;686,01
20/06/2013;5,80%;5,90%;671,07;657,37;657,14
21/06/2013;5,44%;5,54%;723,31;708,50;708,09
24/06/2013;5,60%;5,70%;699,91;685,60;685,38
25/06/2013;5,44%;5,54%;723,68;708,87;708,64
26/06/2013;5,42%;5,52%;726,91;712,03;711,80
27/06/2013;5,36%;5,46%;736,22;721,15;720,92
28/06/2013;5,30%;5,40%;745,81;730,54;730,15
01/07/2013;5,46%;5,56%;721,76;707,00;706,77
02/07/2013;5,42%;5,52%;727,98;713,09;712,86
03/07/2013;5,38%;5,48%;734,26;719,24;719,01
04/07/2013;5,41%;5,51%;729,95;715,02;714,80
05/07/2013;5,58%;5,68%;704,82;690,44;690,11
08/07/2013;5,58%;5,68%;705,25;690,86;690,44
10/07/2013;5,54%;5,64%;711,30;696,79;696,58
11/07/2013;5,58%;5,68%;705,67;691,28;691,07
12/07/2013;5,64%;5,74%;697,33;683,12;682,79
15/07/2013;5,65%;5,75%;696,08;681,90;681,72
16/07/2013;5,55%;5,65%;710,75;696,26;696,08
17/07/2013;5,51%;5,61%;716,82;702,20;702,02
18/07/2013;5,41%;5,51%;731,94;717,00;716,82
19/07/2013;5,35%;5,45%;741,31;726,17;725,93
22/07/2013;5,25%;5,35%;756,76;741,30;741,14
23/07/2013;5,25%;5,35%;756,92;741,46;741,30
24/07/2013;5,15%;5,25%;772,89;757,09;756,92
25/07/2013;5,24%;5,34%;758,81;743,31;743,15
26/07/2013;5,31%;5,41%;748,10;732,84;732,66
29/07/2013;5,29%;5,39%;751,36;736,02;735,86
30/07/2013;5,40%;5,50%;734,67;719,70;719,54
31/07/2013;5,44%;5,54%;728,80;713,96;713,80
01/08/2013;5,40%;5,50%;734,99;720,02;719,86
02/08/2013;5,45%;5,55%;727,64;712,82;712,65
05/08/2013;5,35%;5,45%;742,94;727,80;727,64
06/08/2013;5,31%;5,41%;749,24;733,97;733,81
07/08/2013;5,37%;5,47%;740,20;725,13;724,97
08/08/2013;5,38%;5,48%;738,84;723,80;723,64
09/08/2013;5,35%;5,45%;743,59;728,45;728,28
12/08/2013;5,33%;5,43%;746,82;731,61;731,46
13/08/2013;5,48%;5,58%;724,29;709,57;709,41
14/08/2013;5,58%;5,68%;709,73;695,32;695,16
15/08/2013;5,61%;5,71%;705,59;691,27;691,05
16/08/2013;5,57%;5,67%;711,76;697,31;696,96
19/08/2013;5,59%;5,69%;709,06;694,67;694,46
20/08/2013;5,68%;5,78%;696,32;682,20;681,98
21/08/2013;5,59%;5,69%;709,50;695,11;694,89
22/08/2013;5,67%;5,77%;698,13;683,98;683,77
23/08/2013;5,56%;5,66%;714,38;699,89;699,56
26/08/2013;5,53%;5,63%;719,00;704,41;704,20
27/08/2013;5,56%;5,66%;714,80;700,31;700,10
28/08/2013;5,57%;5,67%;713,55;699,09;698,88
29/08/2013;5,59%;5,69%;710,85;696,44;696,23
30/08/2013;5,70%;5,80%;695,35;681,28;680,95
02/09/2013;5,70%;5,80%;695,56;681,49;681,28
03/09/2013;5,70%;5,80%;695,77;681,69;681,49
04/09/2013;5,71%;5,81%;694,56;680,51;680,30
05/09/2013;5,73%;5,83%;691,94;677,95;677,74
06/09/2013;5,75%;5,85%;689,33;675,40;675,09
09/09/2013;5,73%;5,83%;692,36;678,37;678,16
10/09/2013;5,71%;5,81%;695,40;681,35;681,14
11/09/2013;5,71%;5,81%;695,61;681,55;681,35
12/09/2013;5,73%;5,83%;692,98;678,98;678,78
13/09/2013;5,75%;5,85%;690,51;676,57;676,22
16/09/2013;5,76%;5,86%;689,35;675,43;675,19
17/09/2013;5,75%;5,85%;691,01;677,06;676,81
18/09/2013;5,77%;5,87%;688,44;674,55;674,30
19/09/2013;5,53%;5,63%;723,27;708,64;708,39
20/09/2013;5,57%;5,67%;717,83;703,32;702,88
23/09/2013;5,57%;5,67%;717,93;703,42;703,19
24/09/2013;5,62%;5,72%;710,87;696,52;696,29
25/09/2013;5,64%;5,74%;708,21;693,92;693,69
26/09/2013;5,71%;5,81%;698,41;684,32;684,09
27/09/2013;5,78%;5,88%;688,90;675,02;674,64
30/09/2013;5,80%;5,90%;686,33;672,51;672,28
01/10/2013;5,88%;5,98%;675,48;661,89;661,66
02/10/2013;5,90%;6,00%;672,97;659,43;659,20
03/10/2013;5,86%;5,96%;678,69;665,04;664,81
04/10/2013;5,88%;5,98%;676,32;662,72;662,34
07/10/2013;5,88%;5,98%;676,55;662,95;662,72
08/10/2013;5,87%;5,97%;678,16;664,52;664,29
09/10/2013;5,84%;5,94%;682,60;668,87;668,64
10/10/2013;5,82%;5,92%;685,61;671,82;671,59
11/10/2013;5,82%;5,92%;686,00;672,21;671,82
14/10/2013;5,84%;5,94%;683,45;669,72;669,49
15/10/2013;5,83%;5,93%;685,12;671,35;671,08
16/10/2013;5,83%;5,93%;685,40;671,63;671,35
17/10/2013;5,83%;5,93%;685,68;671,91;671,63
18/10/2013;5,82%;5,92%;687,61;673,79;673,27
21/10/2013;5,85%;5,95%;683,74;670,02;669,73
22/10/2013;5,89%;5,99%;678,50;664,88;664,60
23/10/2013;5,87%;5,97%;681,54;667,86;667,58
24/10/2013;5,83%;5,93%;687,38;673,58;673,30
25/10/2013;5,85%;5,95%;685,14;671,39;670,86
28/10/2013;5,81%;5,91%;691,01;677,14;676,86
29/10/2013;5,81%;5,91%;691,29;677,42;677,14
30/10/2013;5,80%;5,90%;692,98;679,08;678,80
31/10/2013;5,80%;5,90%;693,27;679,36;679,08
01/11/2013;5,86%;5,96%;685,44;671,70;671,16
04/11/2013;5,94%;6,04%;674,70;661,19;660,91
05/11/2013;5,98%;6,08%;669,55;656,15;655,87
06/11/2013;6,05%;6,15%;660,41;647,21;646,93
07/11/2013;6,09%;6,19%;655,28;642,18;641,91
08/11/2013;6,27%;6,37%;632,40;619,78;619,29
11/11/2013;6,29%;6,39%;630,12;617,56;617,29
12/11/2013;6,27%;6,37%;632,94;620,31;620,05
13/11/2013;6,16%;6,26%;647,40;634,48;634,21
14/11/2013;6,12%;6,22%;653,37;640,32;639,62
18/11/2013;6,16%;6,26%;648,42;635,48;635,18
19/11/2013;6,12%;6,22%;654,27;641,22;640,62
20/11/2013;6,21%;6,31%;642,41;629,60;629,32
21/11/2013;6,21%;6,31%;642,69;629,88;629,60
22/11/2013;6,31%;6,41%;630,41;617,86;617,34
25/11/2013;6,33%;6,43%;628,16;615,66;615,38
26/11/2013;6,38%;6,48%;622,15;609,78;609,50
27/11/2013;6,44%;6,54%;614,97;602,75;602,47
