Vencimento;1/21/2004;;;;
5/28/2003;0.08%;0.10%;1,651.94;1,651.72;1,650.17
5/29/2003;0.08%;0.10%;1,653.47;1,653.26;1,651.71
5/30/2003;0.08%;0.10%;1,655.01;1,654.79;1,653.24
6/2/2003;0.08%;0.10%;1,656.55;1,656.33;1,654.78
6/3/2003;0.08%;0.10%;1,658.09;1,657.87;1,656.32
6/4/2003;0.08%;0.10%;1,659.63;1,659.41;1,657.86
6/5/2003;0.08%;0.10%;1,661.17;1,660.96;1,659.40
6/6/2003;0.08%;0.10%;1,662.71;1,662.50;1,660.94
6/9/2003;0.08%;0.10%;1,664.26;1,664.05;1,662.49
6/10/2003;0.07%;0.09%;1,665.91;1,665.70;1,664.14
6/11/2003;0.07%;0.09%;1,667.45;1,667.25;1,665.69
6/12/2003;0.07%;0.09%;1,669.00;1,668.80;1,667.24
6/13/2003;0.07%;0.09%;1,670.55;1,670.35;1,668.78
6/16/2003;0.07%;0.09%;1,672.10;1,671.90;1,670.34
6/17/2003;0.07%;0.09%;1,673.66;1,673.45;1,671.89
6/18/2003;0.07%;0.09%;1,675.21;1,675.01;1,673.44
6/20/2003;0.07%;0.09%;1,676.74;1,676.54;1,675.00
6/23/2003;0.07%;0.09%;1,678.27;1,678.07;1,676.53
6/24/2003;0.07%;0.09%;1,679.80;1,679.60;1,678.06
6/25/2003;0.07%;0.09%;1,681.33;1,681.14;1,679.59
6/26/2003;0.07%;0.09%;1,682.87;1,682.67;1,681.13
6/27/2003;0.06%;0.08%;1,684.50;1,684.31;1,682.76
6/30/2003;0.06%;0.08%;1,686.04;1,685.85;1,684.29
7/1/2003;0.06%;0.08%;1,687.58;1,687.39;1,685.83
7/2/2003;0.06%;0.08%;1,689.12;1,688.93;1,687.37
7/3/2003;0.06%;0.08%;1,690.66;1,690.47;1,688.91
7/4/2003;0.06%;0.08%;1,692.20;1,692.01;1,690.46
7/7/2003;0.06%;0.08%;1,693.74;1,693.56;1,692.00
7/8/2003;0.06%;0.08%;1,695.29;1,695.10;1,693.54
7/9/2003;0.05%;0.07%;1,696.93;1,696.74;1,695.18
7/10/2003;0.05%;0.07%;1,698.47;1,698.29;1,696.73
7/11/2003;0.05%;0.07%;1,700.02;1,699.84;1,698.28
7/14/2003;0.05%;0.07%;1,701.57;1,701.39;1,699.83
7/15/2003;0.05%;0.07%;1,703.12;1,702.94;1,701.38
7/16/2003;0.05%;0.07%;1,704.68;1,704.50;1,702.93
7/17/2003;0.05%;0.07%;1,706.23;1,706.05;1,704.48
7/18/2003;0.05%;0.07%;1,707.78;1,707.61;1,706.04
7/21/2003;0.04%;0.06%;1,709.43;1,709.25;1,707.68
7/22/2003;0.04%;0.06%;1,710.98;1,710.81;1,709.23
7/23/2003;0.04%;0.06%;1,712.54;1,712.37;1,710.79
7/24/2003;0.04%;0.06%;1,714.01;1,713.84;1,712.35
7/25/2003;0.04%;0.06%;1,715.49;1,715.32;1,713.83
7/28/2003;0.04%;0.06%;1,716.98;1,716.81;1,715.31
7/29/2003;0.04%;0.06%;1,718.46;1,718.29;1,716.80
7/30/2003;0.04%;0.06%;1,719.95;1,719.78;1,718.28
7/31/2003;0.04%;0.06%;1,721.44;1,721.27;1,719.77
8/1/2003;0.04%;0.06%;1,722.93;1,722.76;1,721.26
8/4/2003;0.03%;0.05%;1,724.50;1,724.34;1,722.83
8/5/2003;0.03%;0.05%;1,725.99;1,725.83;1,724.33
8/6/2003;0.04%;0.06%;1,727.41;1,727.25;1,725.74
8/7/2003;0.03%;0.05%;1,728.98;1,728.83;1,727.32
8/8/2003;0.03%;0.05%;1,730.48;1,730.33;1,728.82
8/11/2003;0.03%;0.05%;1,731.98;1,731.83;1,730.32
8/12/2003;0.03%;0.05%;1,733.48;1,733.33;1,731.82
8/13/2003;0.03%;0.05%;1,734.99;1,734.83;1,733.32
8/14/2003;0.03%;0.05%;1,736.49;1,736.34;1,734.82
8/15/2003;0.03%;0.05%;1,737.99;1,737.84;1,736.33
8/18/2003;0.03%;0.05%;1,739.50;1,739.35;1,737.83
8/19/2003;0.03%;0.05%;1,741.00;1,740.85;1,739.34
8/20/2003;0.03%;0.05%;1,742.51;1,742.36;1,740.85
8/21/2003;0.03%;0.05%;1,743.87;1,743.73;1,742.35
8/22/2003;0.02%;0.04%;1,745.32;1,745.17;1,743.79
8/25/2003;0.02%;0.04%;1,746.69;1,746.54;1,745.16
8/26/2003;0.02%;0.04%;1,748.06;1,747.91;1,746.53
8/27/2003;0.02%;0.04%;1,749.43;1,749.29;1,747.90
8/28/2003;0.02%;0.04%;1,750.80;1,750.66;1,749.28
8/29/2003;0.02%;0.04%;1,752.18;1,752.04;1,750.65
9/1/2003;0.02%;0.04%;1,753.55;1,753.41;1,752.03
9/2/2003;0.02%;0.04%;1,754.93;1,754.79;1,753.40
9/3/2003;0.02%;0.04%;1,756.30;1,756.17;1,754.78
9/4/2003;0.02%;0.04%;1,757.68;1,757.55;1,756.16
9/5/2003;0.02%;0.04%;1,759.06;1,758.93;1,757.54
9/8/2003;0.02%;0.04%;1,760.44;1,760.31;1,758.92
9/9/2003;0.01%;0.03%;1,761.89;1,761.76;1,760.37
9/10/2003;0.02%;0.04%;1,763.21;1,763.08;1,761.69
9/11/2003;0.02%;0.04%;1,764.59;1,764.46;1,763.07
9/12/2003;0.02%;0.04%;1,765.98;1,765.85;1,764.46
9/15/2003;0.02%;0.04%;1,767.36;1,767.24;1,765.84
9/16/2003;0.01%;0.03%;1,768.81;1,768.69;1,767.29
9/17/2003;0.01%;0.03%;1,770.20;1,770.08;1,768.68
9/18/2003;0.01%;0.03%;1,771.47;1,771.35;1,770.07
9/19/2003;0.01%;0.03%;1,772.75;1,772.63;1,771.34
9/22/2003;0.01%;0.03%;1,774.02;1,773.90;1,772.62
9/23/2003;0.01%;0.03%;1,775.30;1,775.18;1,773.90
9/24/2003;0.01%;0.03%;1,776.57;1,776.46;1,775.17
9/25/2003;0.01%;0.03%;1,777.85;1,777.74;1,776.45
9/26/2003;0.01%;0.03%;1,779.13;1,779.02;1,777.73
9/29/2003;0.01%;0.03%;1,780.41;1,780.30;1,779.01
9/30/2003;0.01%;0.03%;1,781.69;1,781.58;1,780.29
10/1/2003;0.01%;0.03%;1,782.97;1,782.86;1,781.57
10/2/2003;0.00%;0.02%;1,784.31;1,784.20;1,782.91
10/3/2003;0.00%;0.02%;1,785.59;1,785.48;1,784.19
10/6/2003;0.00%;0.02%;1,786.87;1,786.77;1,785.47
10/7/2003;0.00%;0.02%;1,788.15;1,788.05;1,786.76
10/8/2003;0.00%;0.02%;1,789.44;1,789.34;1,788.04
10/9/2003;0.00%;0.02%;1,790.72;1,790.62;1,789.33
10/10/2003;0.00%;0.02%;1,792.01;1,791.91;1,790.61
10/13/2003;0.00%;0.02%;1,793.30;1,793.20;1,791.90
10/14/2003;0.00%;0.02%;1,794.59;1,794.49;1,793.19
10/15/2003;0.00%;0.02%;1,795.88;1,795.78;1,794.48
10/16/2003;0.00%;0.02%;1,797.17;1,797.07;1,795.77
10/17/2003;0.00%;0.02%;1,798.46;1,798.36;1,797.06
10/20/2003;0.00%;0.02%;1,799.75;1,799.66;1,798.35
10/21/2003;0.00%;0.02%;1,801.04;1,800.95;1,799.65
10/22/2003;-0.01%;0.01%;1,802.38;1,802.29;1,800.99
10/23/2003;-0.01%;0.01%;1,803.61;1,803.53;1,802.28
10/24/2003;0.00%;0.02%;1,804.81;1,804.72;1,803.47
10/27/2003;0.00%;0.02%;1,806.05;1,805.96;1,804.71
10/28/2003;-0.01%;0.01%;1,807.32;1,807.24;1,805.99
10/29/2003;-0.01%;0.01%;1,808.56;1,808.48;1,807.23
10/30/2003;-0.01%;0.01%;1,809.80;1,809.72;1,808.47
10/31/2003;-0.01%;0.01%;1,811.04;1,810.96;1,809.71
11/3/2003;-0.01%;0.01%;1,812.28;1,812.20;1,810.95
11/4/2003;-0.01%;0.01%;1,813.52;1,813.45;1,812.20
11/5/2003;-0.01%;0.01%;1,814.77;1,814.69;1,813.44
11/6/2003;-0.01%;0.01%;1,816.01;1,815.94;1,814.68
11/7/2003;-0.01%;0.01%;1,817.25;1,817.18;1,815.93
11/10/2003;-0.01%;0.01%;1,818.50;1,818.43;1,817.17
11/11/2003;-0.01%;0.01%;1,819.75;1,819.67;1,818.42
11/12/2003;-0.01%;0.01%;1,820.99;1,820.92;1,819.67
11/13/2003;-0.01%;0.01%;1,822.24;1,822.17;1,820.91
11/14/2003;-0.01%;0.01%;1,823.49;1,823.42;1,822.16
11/17/2003;-0.01%;0.01%;1,824.74;1,824.67;1,823.41
11/18/2003;-0.01%;0.01%;1,825.99;1,825.92;1,824.66
11/19/2003;-0.01%;0.01%;1,827.23;1,827.17;1,825.91
11/20/2003;-0.01%;0.01%;1,828.39;1,828.33;1,827.16
11/21/2003;-0.01%;0.01%;1,829.55;1,829.49;1,828.32
11/24/2003;-0.01%;0.01%;1,830.71;1,830.66;1,829.48
11/25/2003;-0.01%;0.01%;1,831.87;1,831.82;1,830.65
11/26/2003;-0.02%;0.00%;1,833.06;1,833.01;1,831.84
11/27/2003;-0.02%;0.00%;1,834.22;1,834.17;1,833.00
11/28/2003;-0.01%;0.01%;1,835.36;1,835.31;1,834.13
12/1/2003;-0.02%;0.00%;1,836.55;1,836.50;1,835.32
12/2/2003;-0.02%;0.00%;1,837.71;1,837.66;1,836.49
12/3/2003;-0.02%;0.00%;1,838.88;1,838.83;1,837.65
12/4/2003;-0.02%;0.00%;1,840.04;1,840.00;1,838.82
12/5/2003;-0.02%;0.00%;1,841.21;1,841.16;1,839.99
12/8/2003;-0.02%;0.00%;1,842.37;1,842.33;1,841.15
12/9/2003;-0.02%;0.00%;1,843.54;1,843.50;1,842.32
12/10/2003;-0.02%;0.00%;1,844.71;1,844.67;1,843.49
12/11/2003;-0.02%;0.00%;1,845.87;1,845.84;1,844.66
12/12/2003;-0.02%;0.00%;1,847.04;1,847.01;1,845.83
12/15/2003;-0.02%;0.00%;1,848.21;1,848.18;1,846.99
12/16/2003;-0.02%;0.00%;1,849.38;1,849.35;1,848.16
12/17/2003;-0.03%;-0.01%;1,850.57;1,850.53;1,849.35
12/18/2003;-0.03%;-0.01%;1,851.67;1,851.64;1,850.52
12/19/2003;-0.03%;-0.01%;1,852.78;1,852.75;1,851.63
12/22/2003;-0.04%;-0.02%;1,853.90;1,853.88;1,852.75
12/23/2003;-0.04%;-0.02%;1,855.01;1,854.99;1,853.87
12/24/2003;-0.04%;-0.02%;1,856.12;1,856.10;1,854.98
12/26/2003;-0.04%;-0.02%;1,857.24;1,857.21;1,856.09
12/29/2003;-0.04%;-0.02%;1,858.35;1,858.33;1,857.20
12/30/2003;-0.04%;-0.02%;1,859.46;1,859.44;1,858.32
12/31/2003;-0.02%;0.00%;1,860.56;1,860.54;1,859.41
