Vencimento;1/21/2004;;;
5/15/2002;0.92%;0.94%;1,326.81;1,326.37
5/16/2002;0.91%;0.93%;1,328.87;1,328.42
5/17/2002;0.92%;0.94%;1,328.69;1,328.25
5/20/2002;0.91%;0.93%;1,329.85;1,329.41
5/21/2002;0.91%;0.93%;1,330.79;1,330.35
5/22/2002;0.91%;0.93%;1,331.73;1,331.29
5/23/2002;0.91%;0.93%;1,332.67;1,332.23
5/24/2002;0.92%;0.94%;1,333.39;1,332.95
5/27/2002;0.91%;0.93%;1,334.56;1,334.12
5/28/2002;0.92%;0.94%;1,335.28;1,334.84
5/29/2002;1.04%;1.06%;1,333.60;1,333.16
5/31/2002;1.26%;1.28%;1,329.76;1,329.33
6/3/2002;1.33%;1.35%;1,329.20;1,328.76
6/4/2002;1.46%;1.48%;1,327.31;1,326.88
6/5/2002;1.50%;1.52%;1,327.31;1,326.88
6/6/2002;1.40%;1.42%;1,330.35;1,329.92
6/7/2002;1.40%;1.42%;1,331.30;1,330.87
6/10/2002;1.42%;1.44%;1,331.83;1,331.40
6/11/2002;1.42%;1.44%;1,332.79;1,332.36
6/12/2002;1.43%;1.45%;1,333.54;1,333.12
6/13/2002;1.53%;1.55%;1,332.38;1,331.96
6/14/2002;1.51%;1.53%;1,333.78;1,333.35
6/17/2002;1.82%;1.84%;1,328.23;1,327.81
6/18/2002;1.34%;1.36%;1,339.32;1,338.90
6/19/2002;1.32%;1.34%;1,340.71;1,340.29
6/20/2002;1.33%;1.35%;1,341.47;1,341.05
6/21/2002;1.34%;1.36%;1,342.23;1,341.81
6/24/2002;1.34%;1.36%;1,343.20;1,342.78
6/25/2002;1.37%;1.39%;1,343.54;1,343.12
6/26/2002;1.42%;1.44%;1,343.47;1,343.05
6/27/2002;1.43%;1.45%;1,344.24;1,343.82
6/28/2002;1.43%;1.45%;1,345.21;1,344.80
7/1/2002;1.43%;1.45%;1,346.19;1,345.78
7/2/2002;1.43%;1.45%;1,347.17;1,346.76
7/3/2002;1.44%;1.46%;1,347.94;1,347.53
7/4/2002;1.44%;1.46%;1,348.92;1,348.51
7/5/2002;1.43%;1.45%;1,350.11;1,349.70
7/8/2002;1.43%;1.45%;1,351.09;1,350.68
7/9/2002;1.43%;1.45%;1,352.07;1,351.66
7/10/2002;1.43%;1.45%;1,353.06;1,352.65
7/11/2002;1.44%;1.46%;1,353.83;1,353.43
7/12/2002;1.44%;1.46%;1,354.82;1,354.41
7/15/2002;1.44%;1.46%;1,355.80;1,355.40
7/16/2002;1.82%;1.84%;1,349.08;1,348.68
7/17/2002;1.84%;1.86%;1,349.68;1,349.28
7/18/2002;1.83%;1.85%;1,350.86;1,350.46
7/19/2002;1.77%;1.79%;1,353.05;1,352.64
7/22/2002;1.77%;1.79%;1,354.02;1,353.62
7/23/2002;1.77%;1.79%;1,355.00;1,354.60
7/24/2002;1.80%;1.82%;1,355.38;1,354.98
7/25/2002;1.80%;1.82%;1,356.36;1,355.96
7/26/2002;1.85%;1.87%;1,356.35;1,355.95
7/29/2002;1.91%;1.93%;1,356.15;1,355.75
7/30/2002;1.92%;1.94%;1,356.93;1,356.54
7/31/2002;1.93%;1.95%;1,357.72;1,357.33
8/1/2002;1.94%;1.96%;1,358.52;1,358.12
8/2/2002;1.92%;1.94%;1,359.90;1,359.50
8/5/2002;1.92%;1.94%;1,360.89;1,360.49
8/6/2002;2.13%;2.15%;1,357.78;1,357.39
8/7/2002;2.14%;2.16%;1,358.58;1,358.19
8/8/2002;2.14%;2.16%;1,359.58;1,359.20
8/9/2002;2.13%;2.15%;1,360.78;1,360.39
8/12/2002;2.46%;2.48%;1,355.43;1,355.05
8/13/2002;2.58%;2.60%;1,354.15;1,353.77
8/14/2002;2.64%;2.66%;1,354.03;1,353.65
8/15/2002;2.67%;2.69%;1,354.48;1,354.11
8/16/2002;2.58%;2.60%;1,357.21;1,356.83
8/19/2002;2.50%;2.52%;1,359.75;1,359.37
8/20/2002;2.44%;2.46%;1,361.90;1,361.53
8/21/2002;2.46%;2.48%;1,362.54;1,362.17
8/22/2002;2.36%;2.38%;1,365.45;1,365.08
8/23/2002;2.37%;2.39%;1,366.28;1,365.90
8/26/2002;2.35%;2.37%;1,367.67;1,367.30
8/27/2002;2.31%;2.33%;1,369.44;1,369.06
8/28/2002;2.24%;2.26%;1,371.77;1,371.39
8/29/2002;2.19%;2.21%;1,373.72;1,373.35
8/30/2002;2.17%;2.19%;1,375.11;1,374.74
9/2/2002;2.12%;2.14%;1,377.06;1,376.69
9/3/2002;2.12%;2.14%;1,378.07;1,377.70
9/4/2002;2.11%;2.13%;1,379.27;1,378.90
9/5/2002;2.10%;2.12%;1,380.48;1,380.10
9/6/2002;2.09%;2.11%;1,381.68;1,381.30
9/9/2002;2.09%;2.11%;1,382.69;1,382.32
9/10/2002;2.09%;2.11%;1,383.71;1,383.34
9/11/2002;2.08%;2.10%;1,384.91;1,384.54
9/12/2002;2.08%;2.10%;1,385.93;1,385.56
9/13/2002;2.07%;2.09%;1,387.13;1,386.77
9/16/2002;2.07%;2.09%;1,388.15;1,387.79
9/17/2002;2.06%;2.08%;1,389.36;1,388.99
9/18/2002;2.06%;2.08%;1,390.38;1,390.01
9/19/2002;2.07%;2.09%;1,391.22;1,390.85
9/20/2002;2.07%;2.09%;1,392.24;1,391.88
9/23/2002;2.08%;2.10%;1,393.08;1,392.72
9/24/2002;2.09%;2.11%;1,393.93;1,393.56
9/25/2002;2.09%;2.11%;1,394.95;1,394.59
9/26/2002;2.11%;2.13%;1,395.62;1,395.26
9/27/2002;2.11%;2.13%;1,396.64;1,396.29
9/30/2002;2.12%;2.14%;1,397.49;1,397.14
10/1/2002;2.12%;2.14%;1,398.52;1,398.17
10/2/2002;2.12%;2.14%;1,399.55;1,399.20
10/3/2002;2.12%;2.14%;1,400.59;1,400.23
10/4/2002;2.12%;2.14%;1,401.62;1,401.26
10/7/2002;2.12%;2.14%;1,402.65;1,402.30
10/8/2002;2.12%;2.14%;1,403.68;1,403.33
10/9/2002;2.14%;2.16%;1,404.37;1,404.01
10/10/2002;2.14%;2.16%;1,405.40;1,405.05
10/11/2002;2.14%;2.16%;1,406.44;1,406.09
10/14/2002;2.14%;2.16%;1,407.48;1,407.13
10/15/2002;2.14%;2.16%;1,408.66;1,408.31
10/16/2002;2.14%;2.16%;1,409.83;1,409.49
10/17/2002;2.13%;2.15%;1,411.19;1,410.84
10/18/2002;2.13%;2.15%;1,412.37;1,412.03
10/21/2002;2.14%;2.16%;1,413.38;1,413.04
10/22/2002;2.13%;2.15%;1,414.74;1,414.39
10/23/2002;2.13%;2.15%;1,415.92;1,415.58
10/24/2002;2.13%;2.15%;1,417.11;1,416.76
10/25/2002;2.13%;2.15%;1,417.23;1,416.88
10/28/2002;2.12%;2.14%;1,419.65;1,419.31
10/29/2002;2.12%;2.14%;1,420.84;1,420.50
10/30/2002;2.11%;2.13%;1,422.20;1,421.86
10/31/2002;2.11%;2.13%;1,423.39;1,423.05
11/1/2002;2.11%;2.13%;1,424.58;1,424.24
11/4/2002;2.11%;2.13%;1,425.77;1,425.43
11/5/2002;2.11%;2.13%;1,426.96;1,426.63
11/6/2002;2.11%;2.13%;1,428.16;1,427.82
11/7/2002;2.11%;2.13%;1,429.35;1,429.02
11/8/2002;2.11%;2.13%;1,430.54;1,430.21
11/11/2002;2.11%;2.13%;1,431.74;1,431.41
11/12/2002;2.10%;2.12%;1,433.11;1,432.77
11/13/2002;2.10%;2.12%;1,434.30;1,433.97
11/14/2002;2.09%;2.11%;1,435.67;1,435.34
11/18/2002;2.09%;2.11%;1,436.87;1,436.54
11/19/2002;2.10%;2.12%;1,437.90;1,437.58
11/20/2002;2.08%;2.10%;1,439.44;1,439.11
11/21/2002;2.03%;2.05%;1,441.51;1,441.18
11/22/2002;1.89%;1.91%;1,445.05;1,444.72
11/25/2002;1.87%;1.89%;1,446.62;1,446.29
11/26/2002;1.75%;1.77%;1,449.83;1,449.50
11/27/2002;1.59%;1.61%;1,453.69;1,453.36
11/28/2002;1.58%;1.60%;1,455.09;1,454.76
11/29/2002;1.56%;1.58%;1,456.74;1,456.41
12/2/2002;1.55%;1.57%;1,458.05;1,457.72
12/3/2002;1.53%;1.55%;1,459.61;1,459.28
12/4/2002;1.53%;1.55%;1,460.84;1,460.52
12/5/2002;1.52%;1.54%;1,462.24;1,461.92
12/6/2002;1.52%;1.54%;1,463.48;1,463.16
12/9/2002;1.51%;1.53%;1,464.88;1,464.56
12/10/2002;1.51%;1.53%;1,466.12;1,465.80
12/11/2002;1.51%;1.53%;1,467.36;1,467.04
12/12/2002;1.50%;1.52%;1,468.76;1,468.44
12/13/2002;1.49%;1.51%;1,470.16;1,469.84
12/16/2002;1.49%;1.51%;1,471.40;1,471.08
12/17/2002;1.48%;1.50%;1,472.80;1,472.49
12/18/2002;1.46%;1.48%;1,474.36;1,474.05
12/19/2002;1.45%;1.47%;1,475.91;1,475.59
12/20/2002;1.44%;1.46%;1,477.45;1,477.14
12/23/2002;1.43%;1.45%;1,479.08;1,478.77
12/24/2002;1.44%;1.46%;1,480.23;1,479.92
12/26/2002;1.43%;1.45%;1,481.77;1,481.46
12/27/2002;1.44%;1.46%;1,483.01;1,482.70
12/30/2002;1.44%;1.46%;1,484.49;1,484.18
12/31/2002;1.44%;1.46%;1,485.80;1,485.49
