02/01/2009;7,21%;7,29%;606,33;599,34;598,97
05/01/2009;7,23%;7,31%;604,81;597,83;597,60
06/01/2009;7,18%;7,26%;609,44;602,42;602,18
07/01/2009;7,08%;7,16%;618,59;611,45;611,22
08/01/2009;7,11%;7,19%;616,14;609,03;608,80
09/01/2009;7,04%;7,12%;622,47;615,28;614,95
12/01/2009;6,95%;7,03%;630,88;623,59;623,37
13/01/2009;6,95%;7,03%;631,10;623,82;623,59
14/01/2009;6,88%;6,96%;637,78;630,41;630,17
15/01/2009;6,91%;6,99%;635,25;627,92;627,67
16/01/2009;6,89%;6,97%;637,49;630,14;629,74
19/01/2009;6,89%;6,97%;637,74;630,38;630,14
20/01/2009;6,85%;6,93%;641,70;634,29;634,05
21/01/2009;6,85%;6,93%;641,94;634,54;634,29
22/01/2009;6,88%;6,96%;639,40;632,03;631,78
23/01/2009;6,82%;6,90%;645,39;637,95;637,55
26/01/2009;6,87%;6,95%;641,07;633,68;633,43
27/01/2009;6,88%;6,96%;640,39;633,02;632,76
28/01/2009;6,88%;6,96%;640,65;633,27;633,02
29/01/2009;6,86%;6,94%;642,76;635,36;635,11
30/01/2009;6,85%;6,93%;644,12;636,70;636,28
02/02/2009;6,91%;6,99%;638,80;631,45;631,20
03/02/2009;6,88%;6,96%;641,83;634,45;634,19
04/02/2009;6,86%;6,94%;643,95;636,54;636,29
05/02/2009;6,86%;6,94%;644,20;636,79;636,54
06/02/2009;6,87%;6,95%;644,06;636,65;636,19
09/02/2009;6,87%;6,95%;644,33;636,92;636,65
10/02/2009;6,89%;6,97%;642,74;635,35;635,08
11/02/2009;6,94%;7,02%;638,38;631,05;630,78
12/02/2009;6,93%;7,01%;639,57;632,23;631,96
13/02/2009;6,97%;7,05%;636,40;629,09;628,50
16/02/2009;6,93%;7,01%;640,40;633,05;632,73
17/02/2009;6,89%;6,97%;644,42;637,03;636,71
18/02/2009;6,88%;6,96%;645,67;638,26;637,95
19/02/2009;6,87%;6,95%;646,92;639,50;639,18
20/02/2009;6,87%;6,95%;647,83;640,40;639,50
25/02/2009;6,88%;6,96%;647,06;639,64;639,34
26/02/2009;6,90%;6,98%;645,50;638,11;637,80
27/02/2009;6,90%;6,98%;646,08;638,67;638,11
02/03/2009;6,88%;6,96%;648,24;640,82;640,51
03/03/2009;6,92%;7,00%;644,82;637,44;637,14
04/03/2009;6,93%;7,01%;644,20;636,83;636,52
05/03/2009;6,98%;7,06%;639,88;632,57;632,26
06/03/2009;6,98%;7,06%;640,45;633,13;632,57
09/03/2009;6,97%;7,05%;641,68;634,34;634,04
10/03/2009;6,99%;7,07%;640,14;632,82;632,52
11/03/2009;7,04%;7,12%;635,69;628,43;628,14
12/03/2009;7,03%;7,11%;636,90;629,63;629,33
13/03/2009;7,04%;7,12%;636,47;629,20;628,86
16/03/2009;7,06%;7,14%;634,88;627,63;627,40
17/03/2009;7,06%;7,14%;635,11;627,86;627,63
18/03/2009;7,05%;7,13%;636,25;628,99;628,76
19/03/2009;7,06%;7,14%;635,57;628,32;628,09
20/03/2009;7,01%;7,09%;640,49;633,19;632,84
23/03/2009;6,90%;6,98%;650,92;643,49;643,26
24/03/2009;6,92%;7,00%;649,28;641,88;641,65
25/03/2009;6,94%;7,02%;647,66;640,27;640,04
26/03/2009;6,96%;7,04%;645,78;638,43;638,21
27/03/2009;6,93%;7,01%;648,86;641,47;641,18
30/03/2009;6,96%;7,04%;646,29;638,93;638,72
31/03/2009;6,92%;7,00%;650,22;642,81;642,6
01/04/2009;6,95%;7,03%;647,64;640,27;640,05
02/04/2009;6,96%;7,04%;646,93;639,56;639,35
03/04/2009;6,97%;7,05%;646,29;638,94;638,65
06/04/2009;6,99%;7,07%;644,66;637,33;637,11
07/04/2009;6,97%;7,05%;646,72;639,36;639,15
