02/01/2014;6,43%;6,51%;1.217,75;1.208,11;1.207,49
03/01/2014;6,47%;6,55%;1.214,18;1.204,58;1.203,33
06/01/2014;6,47%;6,55%;1.214,80;1.205,20;1.204,58
07/01/2014;6,48%;6,56%;1.214,22;1.204,63;1.204,01
08/01/2014;6,46%;6,54%;1.217,26;1.207,64;1.207,02
09/01/2014;6,50%;6,58%;1.213,06;1.203,49;1.202,87
10/01/2014;6,54%;6,62%;1.210,65;1.201,10;1.199,73
13/01/2014;6,52%;6,60%;1.213,71;1.204,14;1.203,48
14/01/2014;6,52%;6,60%;1.214,37;1.204,80;1.204,14
15/01/2014;6,61%;6,69%;1.204,19;1.194,72;1.194,13
16/01/2014;6,59%;6,67%;1.207,17;1.197,67;1.197,08
17/01/2014;6,58%;6,66%;1.209,52;1.200,00;1.198,85
20/01/2014;6,52%;6,60%;1.217,30;1.207,72;1.207,13
21/01/2014;6,59%;6,67%;1.209,50;1.200,00;1.199,41
22/01/2014;6,70%;6,78%;1.197,04;1.187,64;1.187,05
23/01/2014;6,72%;6,80%;1.195,27;1.185,89;1.185,30
24/01/2014;7,02%;7,10%;1.161,24;1.152,16;1.151,13
27/01/2014;6,88%;6,96%;1.177,88;1.168,66;1.168,11
28/01/2014;6,93%;7,01%;1.172,66;1.163,49;1.162,93
29/01/2014;6,94%;7,02%;1.172,06;1.162,90;1.162,35
30/01/2014;7,03%;7,11%;1.162,31;1.153,24;1.152,68
31/01/2014;7,00%;7,08%;1.166,77;1.157,66;1.156,63
03/02/2014;6,99%;7,07%;1.168,47;1.159,35;1.158,79
04/02/2014;7,03%;7,11%;1.164,45;1.155,37;1.154,81
05/02/2014;7,01%;7,09%;1.167,29;1.158,18;1.157,63
06/02/2014;6,93%;7,01%;1.177,02;1.167,84;1.167,29
07/02/2014;6,92%;7,00%;1.178,33;1.169,14;1.168,21
10/02/2014;6,84%;6,92%;1.188,12;1.178,85;1.178,33
11/02/2014;6,87%;6,95%;1.185,16;1.175,92;1.175,40
12/02/2014;6,90%;6,98%;1.182,21;1.173,00;1.172,47
13/02/2014;6,91%;6,99%;1.181,57;1.172,37;1.171,85
14/02/2014;6,84%;6,92%;1.190,77;1.181,49;1.180,42
