02/01/2015;6,20%;6,30%;740,68;726,68;725,95
05/01/2015;6,20%;6,30%;741,05;727,04;726,68
06/01/2015;6,17%;6,27%;745,67;731,57;731,21
07/01/2015;6,08%;6,18%;758,97;744,61;744,25
08/01/2015;6,10%;6,20%;756,44;742,14;741,78
09/01/2015;6,09%;6,19%;758,58;744,23;743,50
12/01/2015;6,00%;6,10%;772,10;757,50;757,13
13/01/2015;6,07%;6,17%;762,22;747,81;747,45
14/01/2015;6,05%;6,15%;765,50;751,03;750,67
15/01/2015;6,05%;6,15%;765,96;751,49;751,03
16/01/2015;6,04%;6,14%;768,45;753,93;752,92
19/01/2015;5,99%;6,09%;776,28;761,61;761,15
20/01/2015;6,03%;6,13%;770,84;756,28;755,82
21/01/2015;5,93%;6,03%;786,16;771,30;770,84
22/01/2015;5,92%;6,02%;788,13;773,23;772,77
23/01/2015;5,99%;6,09%;778,70;764,00;762,98
26/01/2015;5,89%;5,99%;794,48;779,47;778,98
27/01/2015;5,93%;6,03%;788,93;774,03;773,54
28/01/2015;5,94%;6,04%;787,92;773,04;772,56
29/01/2015;5,96%;6,06%;785,41;770,59;770,10
30/01/2015;5,94%;6,04%;789,54;774,63;773,53
02/02/2015;6,02%;6,12%;778,08;763,41;762,92
03/02/2015;6,10%;6,20%;766,80;752,36;751,88
04/02/2015;6,10%;6,20%;767,29;752,84;752,36
05/02/2015;6,18%;6,28%;756,18;741,95;741,48
06/02/2015;6,23%;6,33%;750,11;736,00;734,94
09/02/2015;6,34%;6,44%;735,08;721,27;720,80
10/02/2015;6,33%;6,43%;736,94;723,10;722,63
11/02/2015;6,34%;6,44%;736,02;722,20;721,73
12/02/2015;6,41%;6,51%;726,78;713,15;712,69
13/02/2015;6,34%;6,44%;738,07;724,21;722,67
18/02/2015;6,35%;6,45%;737,12;723,29;722,84
19/02/2015;6,38%;6,48%;733,39;719,63;719,19
20/02/2015;6,35%;6,45%;738,56;724,70;723,73
23/02/2015;6,34%;6,44%;740,41;726,52;726,08
24/02/2015;6,33%;6,43%;742,27;728,35;727,90
25/02/2015;6,38%;6,48%;735,86;722,08;721,62
26/02/2015;6,32%;6,42%;744,74;730,78;730,31
27/02/2015;6,31%;6,41%;747,19;733,18;732,16
02/03/2015;6,06%;6,16%;783,93;769,21;768,73
03/03/2015;6,22%;6,32%;760,98;746,71;746,24
04/03/2015;6,33%;6,43%;745,77;731,80;731,34
05/03/2015;6,30%;6,40%;750,48;736,43;735,96
06/03/2015;6,37%;6,47%;742,46;728,56;727,43
09/03/2015;6,49%;6,59%;726,31;712,73;712,24
10/03/2015;6,51%;6,61%;724,06;710,53;710,05
11/03/2015;6,50%;6,60%;725,93;712,37;711,88
12/03/2015;6,45%;6,55%;733,31;719,61;719,11
13/03/2015;6,61%;6,71%;712,63;699,33;698,24
16/03/2015;6,50%;6,60%;728,06;714,47;713,97
17/03/2015;6,51%;6,61%;727,20;713,63;713,12
18/03/2015;6,39%;6,49%;744,36;730,45;729,95
19/03/2015;6,39%;6,49%;744,88;730,96;730,45
20/03/2015;6,55%;6,65%;723,89;710,39;709,26
23/03/2015;6,50%;6,60%;731,29;717,65;717,15
24/03/2015;6,47%;6,57%;735,95;722,23;721,72
25/03/2015;6,48%;6,58%;735,08;721,37;720,87
26/03/2015;6,48%;6,58%;735,60;721,88;721,37
27/03/2015;6,48%;6,58%;736,78;723,04;721,88
30/03/2015;6,51%;6,61%;733,14;719,48;718,98
31/03/2015;6,48%;6,58%;737,81;724,06;723,55
01/04/2015;6,40%;6,50%;749,53;735,56;735,04
02/04/2015;6,30%;6,40%;765,36;751,07;749,53
06/04/2015;6,32%;6,42%;763,01;748,77;748,25
07/04/2015;6,29%;6,39%;767,86;753,54;753,01
08/04/2015;6,30%;6,40%;766,40;752,11;751,61
09/04/2015;6,15%;6,25%;788,90;774,17;773,65
10/04/2015;6,18%;6,28%;785,63;770,97;769,81
13/04/2015;6,14%;6,24%;792,10;777,31;776,80
14/04/2015;6,13%;6,23%;794,12;779,30;778,78
15/04/2015;6,02%;6,12%;811,13;795,98;795,62
16/04/2015;5,98%;6,08%;817,64;802,37;802,00
17/04/2015;5,99%;6,09%;816,82;801,57;800,85
20/04/2015;6,04%;6,14%;809,85;794,74;794,16
22/04/2015;6,09%;6,19%;802,64;787,67;787,29
23/04/2015;6,07%;6,17%;806,06;791,03;790,64
24/04/2015;6,11%;6,21%;800,79;785,86;785,09
27/04/2015;6,12%;6,22%;799,67;784,77;784,38
28/04/2015;6,05%;6,15%;810,67;795,55;795,17
29/04/2015;6,07%;6,17%;808,01;792,95;792,56
30/04/2015;6,02%;6,12%;816,64;801,41;800,44
04/05/2015;6,09%;6,19%;806,34;791,32;790,94
05/05/2015;6,10%;6,20%;805,21;790,21;789,83
06/05/2015;6,10%;6,20%;805,60;790,60;790,21
