02/01/2007;7,63%;7,71%;444,51;438,75;438,56
03/01/2007;7,61%;7,69%;446,16;440,38;440,19
04/01/2007;7,60%;7,68%;447,08;441,29;441,10
05/01/2007;7,61%;7,69%;446,67;440,89;440,57
08/01/2007;7,60%;7,68%;447,59;441,80;441,61
09/01/2007;7,61%;7,69%;447,06;441,27;441,08
10/01/2007;7,59%;7,67%;448,71;442,90;442,71
11/01/2007;7,58%;7,66%;449,64;443,82;443,62
12/01/2007;7,57%;7,65%;450,87;445,04;444,70
15/01/2007;7,57%;7,65%;451,07;445,23;445,04
16/01/2007;7,56%;7,64%;452,00;446,15;445,96
17/01/2007;7,56%;7,64%;452,20;446,35;446,15
18/01/2007;7,56%;7,64%;452,39;446,54;446,35
19/01/2007;7,55%;7,63%;453,46;447,59;447,27
22/01/2007;7,55%;7,63%;453,65;447,79;447,59
23/01/2007;7,55%;7,63%;453,85;447,99;447,79
24/01/2007;7,54%;7,62%;454,79;448,91;448,71
25/01/2007;7,53%;7,61%;455,77;449,88;449,68
26/01/2007;7,53%;7,61%;456,12;450,22;449,88
29/01/2007;7,55%;7,63%;454,84;448,96;448,76
30/01/2007;7,55%;7,63%;455,04;449,16;448,96
31/01/2007;7,53%;7,61%;456,72;450,83;450,62
01/02/2007;7,53%;7,61%;456,92;451,03;450,83
02/02/2007;7,53%;7,61%;457,27;451,37;451,03
05/02/2007;7,54%;7,62%;456,73;450,84;450,63
06/02/2007;7,53%;7,61%;457,67;451,77;451,57
07/02/2007;7,52%;7,60%;458,62;452,70;452,50
08/02/2007;7,53%;7,61%;458,08;452,17;451,97
09/02/2007;7,53%;7,61%;458,26;452,35;452,03
12/02/2007;7,54%;7,62%;457,71;451,81;451,62
13/02/2007;7,53%;7,61%;458,65;452,74;452,55
14/02/2007;7,53%;7,61%;458,85;452,94;452,74
15/02/2007;7,52%;7,60%;459,80;453,88;453,67
16/02/2007;7,40%;7,48%;469,36;463,31;462,79
21/02/2007;7,37%;7,45%;471,87;465,78;465,57
22/02/2007;7,33%;7,41%;475,15;469,03;468,82
23/02/2007;7,27%;7,35%;480,18;473,99;473,61
26/02/2007;7,30%;7,38%;478,06;471,90;471,68
27/02/2007;7,30%;7,38%;478,27;472,11;471,90
28/02/2007;7,37%;7,45%;472,95;466,86;466,66
01/03/2007;7,36%;7,44%;473,92;467,81;467,61
02/03/2007;7,39%;7,47%;471,96;465,89;465,55
05/03/2007;7,34%;7,42%;476,00;469,87;469,67
06/03/2007;7,41%;7,49%;470,84;464,78;464,58
07/03/2007;7,33%;7,41%;477,18;471,04;470,84
08/03/2007;7,32%;7,40%;478,16;472,01;471,80
09/03/2007;7,31%;7,39%;479,40;473,24;472,88
12/03/2007;7,32%;7,40%;478,84;472,68;472,47
13/03/2007;7,31%;7,39%;479,82;473,65;473,45
14/03/2007;7,30%;7,38%;480,81;474,63;474,43
15/03/2007;7,32%;7,40%;479,44;473,28;473,10
16/03/2007;7,31%;7,39%;480,49;474,31;474,04
19/03/2007;7,32%;7,40%;479,89;473,73;473,55
20/03/2007;7,33%;7,41%;479,30;473,14;472,96
21/03/2007;7,32%;7,40%;480,25;474,09;473,91
22/03/2007;7,26%;7,34%;485,12;478,89;478,71
23/03/2007;7,25%;7,33%;486,18;479,93;479,66
26/03/2007;7,25%;7,33%;486,51;480,26;480,07
27/03/2007;7,25%;7,33%;486,70;480,46;480,26
28/03/2007;7,25%;7,33%;486,90;480,65;480,46
29/03/2007;7,24%;7,32%;487,88;481,62;481,43
30/03/2007;7,21%;7,29%;490,56;484,27;483,96
02/04/2007;7,09%;7,17%;500,37;493,94;493,74
03/04/2007;6,99%;7,07%;508,72;502,19;501,99
04/04/2007;6,86%;6,94%;519,74;513,05;512,86
05/04/2007;6,84%;6,92%;521,82;515,11;514,72
09/04/2007;6,84%;6,92%;522,02;515,31;515,11
10/04/2007;6,78%;6,86%;527,32;520,53;520,33
11/04/2007;6,68%;6,76%;536,09;529,18;528,98
12/04/2007;6,76%;6,84%;529,38;522,58;522,38
13/04/2007;6,66%;6,74%;538,36;531,43;531,1
16/04/2007;6,65%;6,73%;539,41;532,46;532,28
17/04/2007;6,61%;6,69%;543,10;536,11;535,92
18/04/2007;6,54%;6,62%;549,49;542,41;542,22
19/04/2007;6,45%;6,53%;557,76;550,57;550,38
20/04/2007;6,30%;6,38%;571,81;564,43;564,13
23/04/2007;6,29%;6,37%;572,93;565,54;565,35
24/04/2007;6,31%;6,39%;571,27;563,90;563,71
25/04/2007;6,30%;6,38%;572,39;565,01;564,82
