02/01/2008;7,54%;7,60%;988,82;984,78;984,25
03/01/2008;7,52%;7,58%;990,70;986,65;986,12
04/01/2008;7,44%;7,50%;997,14;993,06;992,05
07/01/2008;7,48%;7,54%;994,94;990,87;990,35
08/01/2008;7,47%;7,53%;996,14;992,07;991,55
09/01/2008;7,46%;7,52%;997,35;993,28;992,75
10/01/2008;7,46%;7,52%;997,87;993,80;993,28
11/01/2008;7,48%;7,54%;997,42;993,36;992,36
14/01/2008;7,44%;7,50%;1.000,67;996,59;996,11
15/01/2008;7,45%;7,51%;1.000,47;996,40;995,91
16/01/2008;7,44%;7,50%;1.001,63;997,56;997,07
17/01/2008;7,46%;7,52%;1.000,75;996,68;996,20
18/01/2008;7,48%;7,54%;1.000,27;996,20;995,33
21/01/2008;7,46%;7,52%;1.002,11;998,04;997,56
22/01/2008;7,56%;7,62%;995,82;991,77;991,29
23/01/2008;7,53%;7,59%;998,33;994,28;993,79
24/01/2008;7,58%;7,64%;995,43;991,40;990,92
25/01/2008;7,46%;7,52%;1.004,44;1.000,36;999,49
28/01/2008;7,46%;7,52%;1.004,92;1.000,85;1.000,36
29/01/2008;7,48%;7,54%;1.004,05;999,98;999,49
30/01/2008;7,48%;7,54%;1.004,53;1.000,46;999,98
31/01/2008;7,55%;7,61%;1.000,27;996,23;995,74
01/02/2008;7,55%;7,61%;1.001,54;997,50;996,23
06/02/2008;7,54%;7,60%;1.002,71;998,66;998,17
07/02/2008;7,56%;7,62%;1.001,84;997,80;997,31
08/02/2008;7,54%;7,60%;1.004,07;1.000,02;999,14
11/02/2008;7,52%;7,58%;1.005,91;1.001,86;1.001,37
12/02/2008;7,51%;7,57%;1.007,08;1.003,02;1.002,53
13/02/2008;7,45%;7,51%;1.010,96;1.006,89;1.006,42
14/02/2008;7,42%;7,48%;1.013,47;1.009,39;1.008,93
15/02/2008;7,43%;7,49%;1.013,59;1.009,51;1.008,71
18/02/2008;7,44%;7,50%;1.013,37;1.009,29;1.008,83
19/02/2008;7,37%;7,43%;1.018,61;1.014,51;1.014,05
20/02/2008;7,37%;7,43%;1.019,07;1.014,97;1.014,51
21/02/2008;7,32%;7,38%;1.022,96;1.018,85;1.018,39
22/02/2008;7,23%;7,29%;1.029,98;1.025,83;1.025,03
25/02/2008;7,15%;7,21%;1.035,99;1.031,82;1.031,36
26/02/2008;7,17%;7,23%;1.035,06;1.030,90;1.030,44
27/02/2008;7,11%;7,17%;1.039,66;1.035,47;1.035,02
28/02/2008;7,10%;7,16%;1.040,81;1.036,62;1.036,17
29/02/2008;7,09%;7,15%;1.042,31;1.038,12;1.037,32
03/03/2008;7,11%;7,17%;1.041,37;1.037,18;1.036,73
04/03/2008;7,07%;7,13%;1.044,62;1.040,43;1.039,97
05/03/2008;7,08%;7,14%;1.044,38;1.040,18;1.039,73
06/03/2008;7,05%;7,11%;1.046,93;1.042,73;1.042,28
07/03/2008;7,19%;7,25%;1.037,96;1.033,81;1.033,01
10/03/2008;7,33%;7,39%;1.028,75;1.024,64;1.024,18
11/03/2008;7,44%;7,50%;1.021,78;1.017,70;1.017,24
12/03/2008;7,34%;7,40%;1.029,08;1.024,97;1.024,51
13/03/2008;7,49%;7,55%;1.019,31;1.015,25;1.014,78
14/03/2008;7,57%;7,63%;1.014,56;1.010,52;1.009,93
17/03/2008;7,69%;7,75%;1.006,89;1.002,89;1.002,50
18/03/2008;7,77%;7,83%;1.001,96;997,98;997,59
19/03/2008;7,64%;7,70%;1.011,03;1.007,01;1.006,62
20/03/2008;7,75%;7,81%;1.004,37;1.000,39;999,7
24/03/2008;7,78%;7,84%;1.002,77;998,80;998,4
25/03/2008;7,81%;7,87%;1.001,18;997,21;996,82
26/03/2008;7,81%;7,87%;1.001,57;997,61;997,21
27/03/2008;7,84%;7,90%;1.000,11;996,16;995,75
28/03/2008;7,81%;7,87%;1.002,71;998,75;998,13
31/03/2008;7,75%;7,81%;1.007,10;1.003,12;1002,71
01/04/2008;7,78%;7,84%;1.005,51;1.001,54;1001,14
02/04/2008;7,71%;7,77%;1.010,57;1.006,58;1006,17
03/04/2008;7,66%;7,72%;1.014,31;1.010,31;1009,9
04/04/2008;7,56%;7,62%;1.021,65;1.017,61;1016,99
07/04/2008;7,56%;7,62%;1.022,05;1.018,02;1017,61
08/04/2008;7,59%;7,65%;1.020,44;1.016,41;1016,01
09/04/2008;7,62%;7,68%;1.020,11;1.016,09;1015,63
10/04/2008;7,61%;7,67%;1.021,23;1.017,21;1016,75
11/04/2008;7,61%;7,67%;1.022,00;1.017,98;1017,21
14/04/2008;7,62%;7,68%;1.021,79;1.017,77;1017,33
15/04/2008;7,62%;7,68%;1.022,23;1.018,21;1017,77
16/04/2008;7,63%;7,69%;1.022,00;1.017,98;1017,54
17/04/2008;7,58%;7,64%;1.025,80;1.021,77;1021,33
18/04/2008;7,59%;7,65%;1.026,00;1.021,97;1021,1
22/04/2008;7,68%;7,74%;1.020,40;1.016,40;1015,96
23/04/2008;7,80%;7,86%;1.012,86;1.008,90;1008,46
24/04/2008;7,67%;7,73%;1.021,96;1.017,95;1017,51
25/04/2008;7,67%;7,73%;1.022,68;1.018,68;1017,95
28/04/2008;7,62%;7,68%;1.027,00;1.022,98;1022,5
29/04/2008;7,70%;7,76%;1.022,13;1.018,13;1017,65
30/04/2008;7,70%;7,76%;1.022,79;1.018,79;1018,13
02/05/2008;7,43%;7,49%;1.041,84;1.037,76;1036,91
05/05/2008;7,13%;7,19%;1.062,98;1.058,81;1058,33
06/05/2008;7,21%;7,27%;1.057,90;1.053,76;1053,28
07/05/2008;7,34%;7,40%;1.049,43;1.045,32;1044,84
08/05/2008;7,43%;7,49%;1.043,76;1.039,68;1039,2
09/05/2008;7,41%;7,47%;1.046,16;1.042,07;1041,2
12/05/2008;7,44%;7,50%;1.044,60;1.040,53;1040,04
13/05/2008;7,33%;7,39%;1.052,61;1.048,50;1048,01
14/05/2008;7,30%;7,36%;1.055,16;1.051,04;1050,59
15/05/2008;7,37%;7,43%;1.050,81;1.046,71;1046,26
16/05/2008;7,33%;7,39%;1.054,31;1.050,20;1049,44
19/05/2008;7,25%;7,31%;1.060,27;1.056,14;1055,68
20/05/2008;7,31%;7,37%;1.056,59;1.052,48;1052,02
21/05/2008;7,27%;7,33%;1.060,14;1.056,01;1055,36
23/05/2008;7,28%;7,34%;1.060,03;1.055,90;1055,14
26/05/2008;7,31%;7,37%;1.058,41;1.054,30;1053,85
27/05/2008;7,31%;7,37%;1.058,87;1.054,76;1054,3
28/05/2008;7,39%;7,45%;1.053,84;1.049,76;1049,3
29/05/2008;7,38%;7,44%;1.055,90;1.051,80;1051,29
30/05/2008;7,18%;7,24%;1.070,63;1.066,47;1065,52
02/06/2008;7,11%;7,17%;1.076,01;1.071,83;1071,32
03/06/2008;7,26%;7,32%;1.066,12;1.061,99;1061,47
