Vencimento;07/03/2017;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Base 9:00
03/01/2011;0,00%;0,04%;4.501,44;4.490,37;4.488,54
04/01/2011;0,00%;0,04%;4.503,26;4.492,18;4.490,36
05/01/2011;0,00%;0,04%;4.505,07;4.494,00;4.492,17
06/01/2011;0,00%;0,04%;4.506,88;4.495,81;4.493,98
07/01/2011;0,00%;0,04%;4.508,69;4.497,63;4.495,80
10/01/2011;0,00%;0,04%;4.510,51;4.499,44;4.497,61
11/01/2011;0,00%;0,04%;4.512,32;4.501,26;4.499,43
12/01/2011;0,00%;0,04%;4.514,13;4.503,08;4.501,24
13/01/2011;0,00%;0,04%;4.515,95;4.504,89;4.503,06
14/01/2011;0,00%;0,04%;4.517,76;4.506,71;4.504,88
17/01/2011;0,00%;0,04%;4.519,58;4.508,53;4.506,70
18/01/2011;0,00%;0,04%;4.521,40;4.510,35;4.508,51
19/01/2011;0,00%;0,04%;4.523,21;4.512,17;4.510,34
20/01/2011;0,00%;0,04%;4.525,11;4.514,07;4.512,16
21/01/2011;0,00%;0,04%;4.527,01;4.515,98;4.514,06
24/01/2011;0,00%;0,04%;4.528,92;4.517,88;4.515,96
25/01/2011;0,00%;0,04%;4.530,82;4.519,78;4.517,86
26/01/2011;0,00%;0,04%;4.532,72;4.521,69;4.519,77
27/01/2011;0,00%;0,04%;4.534,62;4.523,59;4.521,67
28/01/2011;0,00%;0,04%;4.536,53;4.525,51;4.523,58
31/01/2011;0,00%;0,04%;4.538,44;4.527,41;4.525,49
01/02/2011;0,00%;0,04%;4.540,34;4.529,32;4.527,40
02/02/2011;0,00%;0,04%;4.542,25;4.531,23;4.529,31
03/02/2011;0,00%;0,04%;4.544,16;4.533,14;4.531,22
04/02/2011;0,00%;0,04%;4.546,07;4.535,06;4.533,13
07/02/2011;0,00%;0,04%;4.547,98;4.536,97;4.535,05
08/02/2011;0,00%;0,04%;4.549,89;4.538,88;4.536,96
09/02/2011;0,00%;0,04%;4.551,80;4.540,80;4.538,87
10/02/2011;0,00%;0,04%;4.553,72;4.542,71;4.540,78
11/02/2011;0,00%;0,04%;4.555,63;4.544,63;4.542,70
14/02/2011;0,00%;0,04%;4.557,54;4.546,55;4.544,62
15/02/2011;0,00%;0,04%;4.559,46;4.548,47;4.546,53
16/02/2011;0,00%;0,04%;4.561,38;4.550,38;4.548,45
17/02/2011;0,00%;0,04%;4.563,29;4.552,31;4.550,37
18/02/2011;0,00%;0,04%;4.565,21;4.554,22;4.552,29
21/02/2011;0,00%;0,04%;4.567,13;4.556,15;4.554,21
22/02/2011;0,00%;0,04%;4.569,05;4.558,07;4.556,13
23/02/2011;0,00%;0,04%;4.570,97;4.559,99;4.558,06
24/02/2011;0,00%;0,04%;4.572,89;4.561,92;4.559,98
25/02/2011;0,00%;0,04%;4.574,81;4.563,84;4.561,90
28/02/2011;0,00%;0,04%;4.576,74;4.565,77;4.563,83
01/03/2011;0,00%;0,04%;4.578,66;4.567,69;4.565,75
02/03/2011;0,00%;0,04%;4.580,58;4.569,62;4.567,68
03/03/2011;0,00%;0,04%;4.582,59;4.571,63;4.569,60
04/03/2011;0,00%;0,04%;4.584,60;4.573,64;4.571,62
09/03/2011;0,00%;0,04%;4.586,61;4.575,65;4.573,62
10/03/2011;0,00%;0,04%;4.588,62;4.577,66;4.575,64
11/03/2011;0,00%;0,04%;4.590,63;4.579,67;4.577,65
14/03/2011;0,00%;0,04%;4.592,64;4.581,69;4.579,66
15/03/2011;0,00%;0,04%;4.594,65;4.583,70;4.581,68
16/03/2011;0,00%;0,04%;4.596,66;4.585,72;4.583,69
17/03/2011;0,00%;0,04%;4.598,68;4.587,73;4.585,70
