Vencimento;17/03/2010;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2009;0,00%;0,02%;3.730,54;3.729,65;3.727,74
05/01/2009;0,00%;0,02%;3.732,44;3.731,55;3.729,64
06/01/2009;0,00%;0,02%;3.734,34;3.733,46;3.731,54
07/01/2009;0,00%;0,02%;3.736,23;3.735,36;3.733,44
08/01/2009;0,00%;0,02%;3.738,13;3.737,25;3.735,34
09/01/2009;-0,01%;0,01%;3.740,47;3.739,60;3.737,68
12/01/2009;-0,01%;0,01%;3.742,37;3.741,50;3.739,58
13/01/2009;-0,01%;0,01%;3.744,27;3.743,40;3.741,48
14/01/2009;-0,01%;0,01%;3.746,17;3.745,30;3.743,39
15/01/2009;-0,01%;0,01%;3.748,07;3.747,21;3.745,29
16/01/2009;-0,01%;0,01%;3.749,97;3.749,12;3.747,20
19/01/2009;-0,01%;0,01%;3.751,88;3.751,02;3.749,10
20/01/2009;-0,01%;0,01%;3.753,78;3.752,93;3.751,01
21/01/2009;-0,01%;0,01%;3.755,69;3.754,84;3.752,92
22/01/2009;-0,01%;0,01%;3.757,60;3.756,74;3.754,82
23/01/2009;-0,01%;0,01%;3.759,37;3.758,52;3.756,60
26/01/2009;-0,01%;0,01%;3.761,15;3.760,30;3.758,38
27/01/2009;-0,01%;0,01%;3.762,92;3.762,08;3.760,16
28/01/2009;-0,01%;0,01%;3.764,70;3.763,86;3.761,94
29/01/2009;-0,01%;0,01%;3.766,35;3.765,51;3.763,72
30/01/2009;-0,01%;0,01%;3.768,13;3.767,30;3.765,50
02/02/2009;-0,01%;0,01%;3.769,91;3.769,08;3.767,29
03/02/2009;-0,01%;0,01%;3.771,69;3.770,87;3.769,07
04/02/2009;-0,01%;0,01%;3.773,48;3.772,65;3.770,86
05/02/2009;-0,01%;0,01%;3.775,26;3.774,44;3.772,64
06/02/2009;-0,01%;0,01%;3.777,05;3.776,23;3.774,42
09/02/2009;-0,01%;0,01%;3.778,83;3.778,01;3.776,21
10/02/2009;-0,01%;0,01%;3.780,62;3.779,80;3.778,00
11/02/2009;-0,01%;0,01%;3.782,41;3.781,59;3.779,79
12/02/2009;-0,01%;0,01%;3.784,20;3.783,38;3.781,58
13/02/2009;-0,01%;0,01%;3.785,98;3.785,18;3.783,37
16/02/2009;-0,01%;0,01%;3.787,77;3.786,97;3.785,16
17/02/2009;-0,01%;0,01%;3.789,56;3.788,76;3.786,95
18/02/2009;-0,01%;0,01%;3.791,35;3.790,56;3.788,75
19/02/2009;-0,01%;0,01%;3.793,15;3.792,35;3.790,54
20/02/2009;-0,01%;0,01%;3.794,94;3.794,15;3.792,34
25/02/2009;-0,01%;0,01%;3.796,74;3.795,94;3.794,13
26/02/2009;-0,01%;0,01%;3.798,53;3.797,74;3.795,93
27/02/2009;-0,01%;0,01%;3.800,33;3.799,54;3.797,73
02/03/2009;-0,01%;0,01%;3.802,12;3.801,34;3.799,53
03/03/2009;-0,01%;0,01%;3.803,92;3.803,14;3.801,32
04/03/2009;-0,01%;0,01%;3.805,72;3.804,94;3.803,13
05/03/2009;-0,01%;0,01%;3.807,51;3.806,74;3.804,93
06/03/2009;-0,01%;0,01%;3.809,32;3.808,54;3.806,73
09/03/2009;-0,01%;0,01%;3.811,12;3.810,35;3.808,53
10/03/2009;-0,01%;0,01%;3.812,92;3.812,15;3.810,33
11/03/2009;-0,01%;0,01%;3.814,72;3.813,96;3.812,14
12/03/2009;-0,01%;0,01%;3.816,32;3.815,56;3.813,94
13/03/2009;-0,01%;0,01%;3.817,92;3.817,16;3.815,55
16/03/2009;-0,01%;0,01%;3.819,53;3.818,77;3.817,15
17/03/2009;-0,01%;0,00%;3.821,13;3.820,75;3.819,14
18/03/2009;-0,01%;0,00%;3.822,73;3.822,36;3.820,74
19/03/2009;-0,01%;0,00%;3.824,34;3.823,96;3.822,34
20/03/2009;-0,01%;0,00%;3.825,94;3.825,57;3.823,95
23/03/2009;-0,01%;0,00%;3.827,54;3.827,17;3825,55
24/03/2009;-0,01%;0,00%;3.829,15;3.828,78;3827,16
25/03/2009;-0,01%;0,00%;3.830,76;3.830,39;3828,77
26/03/2009;-0,01%;0,00%;3.832,37;3.832,00;3830,38
27/03/2009;-0,01%;0,00%;3.833,97;3.833,61;3831,98
30/03/2009;-0,01%;0,00%;3.835,58;3.835,22;3833,59
31/03/2009;-0,01%;0,00%;3.837,19;3.836,83;3835,2
01/04/2009;-0,01%;0,00%;3.838,80;3.838,44;3836,81
02/04/2009;-0,01%;0,00%;3.840,41;3.840,05;3838,43
03/04/2009;-0,01%;0,00%;3.842,02;3.841,66;3840,04
06/04/2009;-0,01%;0,00%;3.843,63;3.843,28;3841,65
07/04/2009;-0,01%;0,00%;3.845,24;3.844,89;3843,26
08/04/2009;-0,01%;0,00%;3.846,86;3.846,50;3844,88
09/04/2009;-0,01%;0,00%;3.848,47;3.848,12;3846,49
13/04/2009;-0,01%;0,00%;3.850,09;3.849,74;3848,11
14/04/2009;-0,01%;0,00%;3.851,70;3.851,35;3849,72
15/04/2009;-0,01%;0,00%;3.853,32;3.852,97;3851,34
16/04/2009;-0,01%;0,00%;3.854,93;3.854,59;3852,96
17/04/2009;-0,01%;0,00%;3.856,55;3.856,21;3854,57
20/04/2009;-0,01%;0,00%;3.858,17;3.857,83;3856,19
22/04/2009;-0,01%;0,00%;3.859,79;3.859,45;3857,81
23/04/2009;-0,01%;0,00%;3.861,41;3.861,07;3859,43
24/04/2009;-0,01%;0,00%;3.863,03;3.862,69;3861,05
27/04/2009;-0,01%;0,00%;3.864,65;3.864,31;3862,67
28/04/2009;-0,01%;0,00%;3.866,27;3.865,93;3864,3
29/04/2009;-0,01%;0,00%;3.867,89;3.867,56;3865,92
30/04/2009;-0,01%;0,00%;3.869,37;3.869,04;3867,54
04/05/2009;-0,01%;0,00%;3.870,86;3.870,53;3869,03
05/05/2009;-0,01%;0,00%;3.872,35;3.872,01;3870,51
06/05/2009;0,00%;0,01%;3.873,50;3.873,17;3871,66
07/05/2009;0,00%;0,01%;3.874,99;3.874,65;3873,15
08/05/2009;0,00%;0,01%;3.876,48;3.876,15;3874,64
11/05/2009;-0,01%;0,00%;3.878,29;3.877,96;3876,46
12/05/2009;-0,01%;0,00%;3.879,78;3.879,45;3877,95
13/05/2009;0,00%;0,01%;3.880,94;3.880,62;3879,11
14/05/2009;0,00%;0,01%;3.882,43;3.882,11;3880,6
15/05/2009;0,00%;0,01%;3.883,92;3.883,60;3882,09
18/05/2009;0,00%;0,01%;3.885,42;3.885,09;3883,59
19/05/2009;0,00%;0,01%;3.886,91;3.886,58;3885,08
20/05/2009;0,00%;0,01%;3.888,40;3.888,08;3886,57
21/05/2009;0,00%;0,01%;3.889,89;3.889,57;3888,07
22/05/2009;0,00%;0,01%;3.891,39;3.891,07;3889,56
25/05/2009;0,00%;0,01%;3.892,88;3.892,57;3891,06
26/05/2009;0,00%;0,01%;3.894,38;3.894,06;3892,55
27/05/2009;0,00%;0,01%;3.895,87;3.895,56;3894,05
28/05/2009;0,00%;0,01%;3.897,37;3.897,06;3895,55
29/05/2009;0,00%;0,01%;3.898,87;3.898,56;3897,04
01/06/2009;0,00%;0,01%;3.900,36;3.900,06;3898,55
02/06/2009;0,00%;0,01%;3.901,86;3.901,55;3900,04
03/06/2009;0,00%;0,01%;3.903,36;3.903,06;3901,54
04/06/2009;0,00%;0,01%;3.904,86;3.904,55;3903,04
05/06/2009;0,00%;0,01%;3.906,36;3.906,06;3904,54
08/06/2009;0,00%;0,01%;3.907,86;3.907,56;3906,05
09/06/2009;0,00%;0,01%;3.909,36;3.909,06;3907,55
10/06/2009;0,00%;0,01%;3.910,86;3.910,56;3909,05
12/06/2009;0,00%;0,01%;3.912,22;3.911,92;3910,55
15/06/2009;0,00%;0,01%;3.913,58;3.913,29;3911,91
16/06/2009;0,00%;0,01%;3.914,94;3.914,65;3913,27
