Vencimento;07/03/2013;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2013;0,00%;0,01%;5.450,60;5.450,51;5.448,99
03/01/2013;0,00%;0,01%;5.452,09;5.452,00;5.450,48
04/01/2013;0,00%;0,01%;5.453,58;5.453,48;5.451,97
07/01/2013;0,00%;0,01%;5.455,06;5.454,98;5.453,45
08/01/2013;0,00%;0,01%;5.456,55;5.456,46;5.454,95
09/01/2013;0,00%;0,01%;5.458,04;5.457,95;5.456,43
10/01/2013;0,00%;0,01%;5.459,52;5.459,44;5.457,92
11/01/2013;0,00%;0,01%;5.461,01;5.460,93;5.459,41
14/01/2013;0,00%;0,01%;5.462,50;5.462,43;5.460,90
15/01/2013;0,00%;0,01%;5.463,99;5.463,91;5.462,40
16/01/2013;-0,01%;0,00%;5.465,55;5.465,48;5.463,96
17/01/2013;-0,01%;0,00%;5.467,04;5.466,97;5.465,45
18/01/2013;-0,01%;0,00%;5.468,53;5.468,46;5.466,94
21/01/2013;-0,01%;0,00%;5.470,01;5.469,95;5.468,43
22/01/2013;-0,01%;0,00%;5.471,50;5.471,44;5.469,92
23/01/2013;-0,01%;0,00%;5.472,99;5.472,93;5.471,41
24/01/2013;-0,01%;0,00%;5.476,00;5.475,95;5.472,91
28/01/2013;-0,01%;0,00%;5.477,46;5.477,41;5.475,89
29/01/2013;-0,01%;0,00%;5.478,95;5.478,90;5.477,38
30/01/2013;-0,01%;0,00%;5.480,45;5.480,40;5.478,88
31/01/2013;-0,01%;0,00%;5.481,94;5.481,89;5.480,37
01/02/2013;-0,01%;0,00%;5.483,43;5.483,39;5.481,86
04/02/2013;-0,01%;0,00%;5.484,92;5.484,88;5.483,36
05/02/2013;-0,01%;0,00%;5.486,41;5.486,38;5.484,85
06/02/2013;-0,01%;0,00%;5.487,91;5.487,87;5.486,35
07/02/2013;-0,01%;0,00%;5.489,40;5.489,37;5.487,84
08/02/2013;-0,01%;0,00%;5.490,90;5.490,86;5.489,34
13/02/2013;-0,01%;0,00%;5.492,39;5.492,36;5.490,84
14/02/2013;-0,01%;0,00%;5.493,89;5.493,86;5.492,33
15/02/2013;-0,01%;0,00%;5.495,38;5.495,36;5.493,83
18/02/2013;-0,01%;0,00%;5.496,88;5.496,85;5.495,33
19/02/2013;-0,01%;0,00%;5.498,37;5.498,35;5.496,82
20/02/2013;-0,01%;0,00%;5.499,87;5.499,85;5.498,32
21/02/2013;-0,01%;0,00%;5.501,37;5.501,35;5.499,82
22/02/2013;-0,01%;0,00%;5.502,87;5.502,85;5.501,32
25/02/2013;-0,01%;0,00%;5.504,36;5.504,35;5.502,82
26/02/2013;-0,01%;0,00%;5.505,86;5.505,85;5.504,32
27/02/2013;-0,01%;0,00%;5.507,37;5.507,37;5.505,84
28/02/2013;-0,01%;0,00%;5.508,89;5.508,88;5.507,36
01/03/2013;-0,01%;0,00%;5.510,41;5.510,41;5.508,87
04/03/2013;-0,01%;0,00%;5.511,91;5.511,91;5.510,38
05/03/2013;-0,01%;0,00%;5.513,42;5.513,42;5.511,89
06/03/2013;-0,01%;0,00%;5.514,92;5.514,92;5.513,39
