Vencimento;01/03/2021;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2018;0,00%;0,04%;9.288,40;9.276,75;9.274,24
03/01/2018;0,00%;0,04%;9.290,86;9.279,22;9.276,71
04/01/2018;0,00%;0,04%;9.293,32;9.281,69;9.279,19
05/01/2018;0,00%;0,04%;9.295,78;9.284,17;9.281,65
08/01/2018;0,00%;0,04%;9.298,25;9.286,63;9.284,13
09/01/2018;0,00%;0,04%;9.300,71;9.289,11;9.286,60
10/01/2018;0,00%;0,04%;9.303,17;9.291,58;9.289,08
11/01/2018;0,00%;0,04%;9.305,64;9.294,06;9.291,55
12/01/2018;0,00%;0,04%;9.308,10;9.296,54;9.294,02
15/01/2018;0,00%;0,04%;9.310,56;9.299,01;9.296,50
16/01/2018;0,00%;0,04%;9.313,03;9.301,49;9.298,98
17/01/2018;0,00%;0,04%;9.315,50;9.303,96;9.301,46
18/01/2018;0,00%;0,04%;9.317,96;9.306,45;9.303,93
19/01/2018;0,00%;0,04%;9.320,43;9.308,93;9.306,41
22/01/2018;0,00%;0,04%;9.322,90;9.311,40;9.308,89
23/01/2018;0,00%;0,04%;9.325,37;9.313,89;9.311,37
24/01/2018;0,00%;0,04%;9.330,34;9.318,88;9.313,85
26/01/2018;0,00%;0,04%;9.332,78;9.321,34;9.318,81
29/01/2018;0,00%;0,04%;9.335,25;9.323,81;9.321,30
30/01/2018;0,00%;0,04%;9.337,72;9.326,30;9.323,78
31/01/2018;0,00%;0,04%;9.340,19;9.328,78;9.326,27
01/02/2018;0,00%;0,04%;9.345,18;9.333,78;9.328,75
05/02/2018;0,00%;0,04%;9.347,62;9.336,24;9.333,71
06/02/2018;0,00%;0,04%;9.350,09;9.338,73;9.336,21
07/02/2018;0,00%;0,04%;9.352,57;9.341,21;9.338,70
08/02/2018;0,00%;0,04%;9.354,96;9.343,62;9.341,18
09/02/2018;0,00%;0,04%;9.357,35;9.346,02;9.343,58
14/02/2018;0,00%;0,04%;9.359,74;9.348,42;9.345,98
15/02/2018;0,00%;0,03%;9.362,13;9.353,65;9.351,21
16/02/2018;0,00%;0,03%;9.364,52;9.356,05;9.353,61
19/02/2018;0,00%;0,03%;9.366,92;9.358,45;9.356,01
20/02/2018;0,00%;0,03%;9.369,31;9.360,86;9.358,41
21/02/2018;0,00%;0,03%;9.371,70;9.363,26;9.360,82
22/02/2018;0,00%;0,03%;9.374,10;9.365,66;9.363,22
23/02/2018;0,00%;0,03%;9.376,49;9.368,06;9.365,63
26/02/2018;0,00%;0,03%;9.378,89;9.370,47;9.368,03
27/02/2018;0,00%;0,03%;9.381,28;9.372,88;9.370,43
28/02/2018;0,00%;0,03%;9.383,68;9.375,28;9.372,84
01/03/2018;0,00%;0,03%;9.386,08;9.377,69;9.375,25
02/03/2018;0,00%;0,03%;9.388,48;9.380,09;9.377,65
05/03/2018;0,00%;0,03%;9.390,88;9.382,50;9.380,06
06/03/2018;0,00%;0,03%;9.393,28;9.384,92;9.382,47
07/03/2018;0,00%;0,03%;9.395,68;9.387,32;9.384,88
08/03/2018;0,00%;0,03%;9.398,08;9.389,73;9.387,29
09/03/2018;0,00%;0,03%;9.400,48;9.392,14;9.389,70
12/03/2018;0,00%;0,03%;9.402,88;9.394,55;9.392,11
13/03/2018;0,00%;0,03%;9.405,28;9.396,96;9.394,52
14/03/2018;0,00%;0,03%;9.407,69;9.399,38;9.396,92
15/03/2018;0,00%;0,03%;9.410,09;9.401,79;9.399,34
16/03/2018;0,00%;0,03%;9.412,50;9.404,20;9.401,76
