Vencimento;01/03/2023;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
08/02/2017;0,06%;0,10%;8.532,00;8.511,50;8.507,33
09/02/2017;0,06%;0,10%;8.536,13;8.515,63;8.511,47
10/02/2017;0,06%;0,10%;8.540,26;8.519,76;8.515,60
13/02/2017;0,06%;0,10%;8.544,39;8.523,90;8.519,73
14/02/2017;0,06%;0,10%;8.548,53;8.528,04;8.523,87
15/02/2017;0,06%;0,10%;8.552,66;8.532,17;8.528,01
16/02/2017;0,06%;0,10%;8.556,80;8.536,32;8.532,14
17/02/2017;0,06%;0,10%;8.560,95;8.540,46;8.536,29
20/02/2017;0,06%;0,10%;8.565,09;8.544,61;8.540,43
21/02/2017;0,06%;0,10%;8.569,24;8.548,76;8.544,58
22/02/2017;0,06%;0,10%;8.573,38;8.552,91;8.548,73
23/02/2017;0,06%;0,10%;8.577,30;8.556,84;8.552,88
24/02/2017;0,06%;0,10%;8.581,23;8.560,77;8.556,81
01/03/2017;0,06%;0,10%;8.585,15;8.564,70;8.560,74
02/03/2017;0,06%;0,10%;8.589,08;8.568,63;8.564,67
03/03/2017;0,06%;0,10%;8.593,01;8.572,56;8.568,60
06/03/2017;0,06%;0,10%;8.596,94;8.576,50;8.572,53
07/03/2017;0,06%;0,10%;8.600,88;8.580,44;8.576,47
08/03/2017;0,06%;0,10%;8.604,81;8.584,38;8.580,41
09/03/2017;0,06%;0,10%;8.608,74;8.588,32;8.584,35
10/03/2017;0,06%;0,10%;8.612,69;8.592,26;8.588,29
13/03/2017;0,06%;0,10%;8.616,62;8.596,21;8.592,23
14/03/2017;0,06%;0,10%;8.620,56;8.600,15;8.596,18
15/03/2017;0,06%;0,10%;8.624,51;8.604,10;8.600,12
16/03/2017;0,06%;0,10%;8.628,46;8.608,05;8.604,07
17/03/2017;0,06%;0,10%;8.632,40;8.612,00;8.608,02
20/03/2017;0,06%;0,10%;8.636,36;8.615,95;8.611,97
21/03/2017;0,06%;0,10%;8.640,30;8.619,91;8.615,92
22/03/2017;0,06%;0,10%;8.644,26;8.623,87;8.619,88
23/03/2017;0,06%;0,10%;8.648,21;8.627,83;8.623,84
