Vencimento;07/03/2012;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Base 9:00
03/01/2011;0,00%;0,02%;4.501,44;4.500,39;4.498,56
04/01/2011;0,00%;0,02%;4.503,26;4.502,20;4.500,37
05/01/2011;0,00%;0,02%;4.505,07;4.504,02;4.502,19
06/01/2011;0,00%;0,02%;4.506,88;4.505,83;4.504,00
07/01/2011;0,00%;0,02%;4.508,69;4.507,65;4.505,82
10/01/2011;0,00%;0,02%;4.510,51;4.509,46;4.507,64
11/01/2011;0,00%;0,02%;4.512,32;4.511,28;4.509,45
12/01/2011;0,00%;0,02%;4.514,13;4.513,10;4.511,27
13/01/2011;0,00%;0,02%;4.515,95;4.514,92;4.513,08
14/01/2011;0,00%;0,02%;4.517,76;4.516,74;4.514,90
17/01/2011;0,00%;0,02%;4.519,58;4.518,55;4.516,72
18/01/2011;0,00%;0,02%;4.521,40;4.520,37;4.518,54
19/01/2011;0,00%;0,02%;4.523,21;4.522,20;4.520,36
20/01/2011;0,00%;0,02%;4.525,11;4.524,10;4.522,18
21/01/2011;0,00%;0,02%;4.527,01;4.526,00;4.524,09
24/01/2011;0,00%;0,02%;4.528,92;4.527,91;4.525,99
25/01/2011;0,00%;0,02%;4.530,82;4.529,81;4.527,89
26/01/2011;0,00%;0,02%;4.532,72;4.531,72;4.529,80
27/01/2011;0,00%;0,02%;4.534,62;4.533,63;4.531,70
28/01/2011;0,00%;0,02%;4.536,53;4.535,53;4.533,61
31/01/2011;0,00%;0,02%;4.538,44;4.537,44;4.535,52
01/02/2011;0,00%;0,02%;4.540,34;4.539,35;4.537,43
02/02/2011;0,00%;0,02%;4.542,25;4.541,26;4.539,34
03/02/2011;0,00%;0,02%;4.544,16;4.543,18;4.541,25
04/02/2011;0,00%;0,02%;4.546,07;4.545,09;4.543,16
07/02/2011;0,00%;0,02%;4.547,98;4.547,00;4.545,07
08/02/2011;0,00%;0,02%;4.549,89;4.548,92;4.546,99
09/02/2011;0,00%;0,02%;4.551,80;4.550,83;4.548,90
10/02/2011;0,00%;0,02%;4.553,72;4.552,75;4.550,82
11/02/2011;0,00%;0,02%;4.555,63;4.554,66;4.552,74
14/02/2011;0,00%;0,02%;4.557,54;4.556,58;4.554,65
15/02/2011;0,00%;0,02%;4.559,46;4.558,50;4.556,57
16/02/2011;0,00%;0,02%;4.561,38;4.560,42;4.558,49
17/02/2011;0,00%;0,02%;4.563,29;4.562,34;4.560,41
18/02/2011;0,00%;0,02%;4.565,21;4.564,26;4.562,33
21/02/2011;0,00%;0,02%;4.567,13;4.566,18;4.564,25
22/02/2011;0,00%;0,02%;4.569,05;4.568,11;4.566,17
23/02/2011;0,00%;0,02%;4.570,97;4.570,03;4.568,10
24/02/2011;0,00%;0,02%;4.572,89;4.571,96;4.570,02
25/02/2011;0,00%;0,02%;4.574,81;4.573,88;4.571,95
28/02/2011;0,00%;0,02%;4.576,74;4.575,81;4.573,87
01/03/2011;0,00%;0,02%;4.578,66;4.577,73;4.575,79
02/03/2011;0,00%;0,02%;4.580,58;4.579,66;4.577,72
03/03/2011;0,00%;0,02%;4.582,59;4.581,67;4.579,65
04/03/2011;0,00%;0,02%;4.584,60;4.583,68;4.581,66
09/03/2011;0,00%;0,01%;4.586,61;4.586,15;4.584,13
10/03/2011;0,00%;0,01%;4.588,62;4.588,16;4.586,13
11/03/2011;0,00%;0,01%;4.590,63;4.590,17;4.588,15
14/03/2011;0,00%;0,01%;4.592,64;4.592,18;4.590,16
15/03/2011;0,00%;0,01%;4.594,65;4.594,20;4.592,17
16/03/2011;0,00%;0,01%;4.596,66;4.596,21;4.594,19
17/03/2011;0,00%;0,01%;4.598,68;4.598,23;4.596,20
18/03/2011;0,00%;0,01%;4.600,69;4.600,24;4.598,22
21/03/2011;0,00%;0,01%;4.602,71;4.602,26;4.600,23
22/03/2011;0,00%;0,01%;4.604,72;4.604,28;4602,25
23/03/2011;0,00%;0,01%;4.606,74;4.606,30;4604,27
24/03/2011;0,00%;0,01%;4.608,76;4.608,32;4606,28
25/03/2011;0,00%;0,01%;4.610,78;4.610,34;4608,31
28/03/2011;0,00%;0,01%;4.612,80;4.612,36;4610,33
29/03/2011;0,00%;0,01%;4.614,82;4.614,38;4612,35
30/03/2011;0,00%;0,01%;4.616,84;4.616,41;4614,37
31/03/2011;0,00%;0,01%;4.618,86;4.618,43;4616,39
01/04/2011;0,00%;0,01%;4.620,89;4.620,46;4618,42
04/04/2011;0,00%;0,01%;4.622,91;4.622,48;4620,44
05/04/2011;0,00%;0,01%;4.624,94;4.624,51;4622,47
06/04/2011;0,00%;0,01%;4.626,96;4.626,54;4624,5
07/04/2011;0,00%;0,01%;4.628,99;4.628,57;4626,52
08/04/2011;0,00%;0,01%;4.631,02;4.630,60;4628,55
11/04/2011;0,00%;0,01%;4.633,05;4.632,62;4630,58
12/04/2011;0,00%;0,01%;4.635,08;4.634,66;4632,61
13/04/2011;0,00%;0,01%;4.637,11;4.636,69;4634,65
14/04/2011;0,00%;0,01%;4.639,14;4.638,73;4636,68
15/04/2011;0,00%;0,01%;4.641,17;4.640,76;4638,71
18/04/2011;0,00%;0,01%;4.643,20;4.642,79;4640,74
19/04/2011;0,00%;0,01%;4.645,24;4.644,83;4642,78
20/04/2011;0,00%;0,01%;4.647,27;4.646,86;4644,82
25/04/2011;0,00%;0,01%;4.649,35;4.648,95;4646,85
26/04/2011;0,00%;0,01%;4.651,43;4.651,02;4648,93
27/04/2011;0,00%;0,01%;4.653,51;4.653,10;4651,01
28/04/2011;0,00%;0,01%;4.655,59;4.655,19;4653,09
29/04/2011;0,00%;0,01%;4.657,67;4.657,27;4655,17
02/05/2011;0,00%;0,01%;4.659,75;4.659,35;4657,25
03/05/2011;0,00%;0,01%;4.661,83;4.661,44;4659,34
04/05/2011;0,00%;0,01%;4.663,92;4.663,52;4661,42
05/05/2011;0,00%;0,01%;4.666,00;4.665,61;4663,51
06/05/2011;0,00%;0,01%;4.668,09;4.667,70;4665,6
09/05/2011;0,00%;0,01%;4.670,17;4.669,79;4667,68
10/05/2011;0,00%;0,01%;4.672,26;4.671,87;4669,77
11/05/2011;0,00%;0,01%;4.674,35;4.673,96;4671,86
12/05/2011;0,00%;0,01%;4.676,44;4.676,06;4673,95
13/05/2011;0,00%;0,01%;4.678,53;4.678,15;4676,04
16/05/2011;0,00%;0,01%;4.680,62;4.680,24;4678,13
17/05/2011;0,00%;0,01%;4.682,71;4.682,33;4680,23
18/05/2011;0,00%;0,01%;4.684,81;4.684,43;4682,32
19/05/2011;0,00%;0,01%;4.686,90;4.686,52;4684,41
20/05/2011;0,00%;0,01%;4.688,99;4.688,62;4686,51
23/05/2011;0,00%;0,01%;4.691,09;4.690,72;4688,61
24/05/2011;0,00%;0,01%;4.693,19;4.692,82;4690,71
25/05/2011;0,00%;0,01%;4.695,29;4.694,91;4692,8
26/05/2011;0,00%;0,01%;4.697,38;4.697,02;4694,9
27/05/2011;0,00%;0,01%;4.699,48;4.699,12;4697
