Vencimento;07/03/2017;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2017;0,00%;0,01%;8.450,71;8.450,56;8.446,24
03/01/2017;0,00%;0,01%;8.455,01;8.454,86;8.450,53
04/01/2017;0,00%;0,01%;8.459,30;8.459,16;8.454,83
05/01/2017;0,00%;0,01%;8.463,60;8.463,46;8.459,13
06/01/2017;0,00%;0,01%;8.467,90;8.467,76;8.463,43
09/01/2017;0,00%;0,01%;8.472,20;8.472,06;8.467,73
10/01/2017;0,00%;0,01%;8.476,50;8.476,37;8.472,03
11/01/2017;0,00%;0,01%;8.480,80;8.480,68;8.476,34
12/01/2017;0,00%;0,01%;8.484,89;8.484,77;8.480,65
13/01/2017;0,00%;0,01%;8.488,97;8.488,86;8.484,74
16/01/2017;0,00%;0,01%;8.493,06;8.492,94;8.488,83
17/01/2017;0,00%;0,01%;8.497,15;8.497,04;8.492,91
18/01/2017;0,00%;0,01%;8.501,25;8.501,13;8.497,01
19/01/2017;0,00%;0,01%;8.505,34;8.505,24;8.501,10
20/01/2017;0,00%;0,01%;8.509,44;8.509,33;8.505,21
23/01/2017;0,00%;0,01%;8.513,53;8.513,43;8.509,30
24/01/2017;0,00%;0,01%;8.521,77;8.521,67;8.513,40
26/01/2017;0,00%;0,01%;8.525,84;8.525,75;8.521,61
27/01/2017;0,00%;0,01%;8.529,95;8.529,86;8.525,72
30/01/2017;0,00%;0,01%;8.534,05;8.533,97;8.529,83
31/01/2017;0,00%;0,01%;8.538,16;8.538,09;8.533,94
01/02/2017;0,00%;0,01%;8.542,28;8.542,20;8.538,06
02/02/2017;0,00%;0,01%;8.546,39;8.546,32;8.542,17
03/02/2017;0,00%;0,01%;8.550,50;8.550,44;8.546,29
06/02/2017;0,00%;0,01%;8.554,62;8.554,55;8.550,41
07/02/2017;0,00%;0,01%;8.558,74;8.558,68;8.554,52
08/02/2017;0,00%;0,01%;8.562,86;8.562,80;8.558,65
09/02/2017;0,00%;0,01%;8.566,99;8.566,94;8.562,77
10/02/2017;0,00%;0,01%;8.571,11;8.571,06;8.566,91
13/02/2017;0,00%;0,01%;8.575,24;8.575,19;8.571,03
14/02/2017;0,00%;0,01%;8.579,37;8.579,33;8.575,16
15/02/2017;0,00%;0,01%;8.583,50;8.583,46;8.579,30
16/02/2017;0,00%;0,01%;8.587,64;8.587,60;8.583,43
17/02/2017;0,00%;0,01%;8.591,77;8.591,74;8.587,57
20/02/2017;0,00%;0,01%;8.595,91;8.595,88;8.591,71
21/02/2017;0,00%;0,01%;8.600,05;8.600,02;8.595,85
22/02/2017;0,00%;0,01%;8.604,19;8.604,17;8.599,99
23/02/2017;0,00%;0,01%;8.608,11;8.608,09;8.604,14
24/02/2017;0,00%;0,01%;8.612,03;8.612,01;8.608,06
01/03/2017;0,00%;0,01%;8.615,95;8.615,93;8.611,98
02/03/2017;0,00%;0,01%;8.619,87;8.619,86;8.615,90
03/03/2017;0,00%;0,01%;8.623,79;8.623,78;8.619,83
06/03/2017;0,00%;0,01%;8.627,71;8.627,71;8.623,75
