Vencimento;16/03/2011;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Base 9:00
04/01/2010;0,00%;0,02%;4.100,24;4.099,26;4.097,90
05/01/2010;0,00%;0,02%;4.101,59;4.100,62;4.099,25
06/01/2010;0,00%;0,02%;4.102,94;4.101,97;4.100,60
07/01/2010;0,00%;0,02%;4.104,29;4.103,32;4.101,96
08/01/2010;0,00%;0,02%;4.105,64;4.104,68;4.103,31
11/01/2010;0,00%;0,02%;4.107,00;4.106,03;4.104,67
12/01/2010;0,00%;0,02%;4.108,35;4.107,39;4.106,02
13/01/2010;0,00%;0,02%;4.109,70;4.108,74;4.107,37
14/01/2010;0,00%;0,02%;4.111,06;4.110,10;4.108,73
15/01/2010;0,00%;0,02%;4.112,41;4.111,46;4.110,09
18/01/2010;0,00%;0,02%;4.113,76;4.112,81;4.111,44
19/01/2010;0,00%;0,02%;4.115,12;4.114,17;4.112,80
20/01/2010;0,00%;0,02%;4.116,47;4.115,53;4.114,16
21/01/2010;0,00%;0,02%;4.117,83;4.116,89;4.115,51
22/01/2010;0,00%;0,02%;4.119,18;4.118,25;4.116,87
25/01/2010;0,00%;0,02%;4.120,54;4.119,60;4.118,23
26/01/2010;0,00%;0,02%;4.121,90;4.120,97;4.119,59
27/01/2010;0,00%;0,02%;4.123,25;4.122,32;4.120,95
28/01/2010;0,00%;0,02%;4.124,61;4.123,69;4.122,31
29/01/2010;0,00%;0,02%;4.125,97;4.125,05;4.123,67
01/02/2010;0,00%;0,02%;4.127,33;4.126,41;4.125,03
02/02/2010;0,00%;0,02%;4.128,69;4.127,77;4.126,39
03/02/2010;0,00%;0,02%;4.130,05;4.129,13;4.127,75
04/02/2010;0,00%;0,02%;4.131,41;4.130,50;4.129,12
05/02/2010;0,00%;0,02%;4.132,77;4.131,86;4.130,48
08/02/2010;0,00%;0,02%;4.134,13;4.133,22;4.131,84
09/02/2010;0,00%;0,02%;4.135,49;4.134,59;4.133,21
10/02/2010;0,00%;0,02%;4.136,85;4.135,95;4.134,57
11/02/2010;0,00%;0,02%;4.138,21;4.137,32;4.135,94
