Vencimento;01/03/2021;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2017;0,05%;0,09%;8.433,30;8.419,40;8.415,06
03/01/2017;0,05%;0,09%;8.437,60;8.423,70;8.419,37
04/01/2017;0,05%;0,09%;8.441,90;8.428,01;8.423,67
05/01/2017;0,05%;0,09%;8.446,20;8.432,32;8.427,98
06/01/2017;0,05%;0,09%;8.450,51;8.436,63;8.432,29
09/01/2017;0,05%;0,09%;8.454,82;8.440,95;8.436,60
10/01/2017;0,05%;0,09%;8.459,13;8.445,26;8.440,92
11/01/2017;0,05%;0,09%;8.463,44;8.449,59;8.445,23
12/01/2017;0,05%;0,09%;8.467,53;8.453,68;8.449,56
13/01/2017;0,05%;0,09%;8.471,62;8.457,79;8.453,65
16/01/2017;0,05%;0,09%;8.475,72;8.461,88;8.457,76
17/01/2017;0,05%;0,09%;8.479,82;8.465,99;8.461,85
18/01/2017;0,05%;0,09%;8.483,92;8.470,10;8.465,96
19/01/2017;0,05%;0,09%;8.488,02;8.474,21;8.470,07
20/01/2017;0,05%;0,09%;8.492,13;8.478,32;8.474,18
23/01/2017;0,05%;0,09%;8.496,23;8.482,43;8.478,29
24/01/2017;0,05%;0,09%;8.504,48;8.490,70;8.482,40
26/01/2017;0,05%;0,09%;8.508,57;8.494,79;8.490,64
27/01/2017;0,05%;0,09%;8.512,68;8.498,90;8.494,76
30/01/2017;0,05%;0,09%;8.516,80;8.503,03;8.498,87
31/01/2017;0,05%;0,09%;8.520,92;8.507,15;8.503,00
01/02/2017;0,05%;0,09%;8.525,04;8.511,28;8.507,12
02/02/2017;0,05%;0,09%;8.529,16;8.515,42;8.511,25
03/02/2017;0,05%;0,09%;8.533,28;8.519,54;8.515,39
06/02/2017;0,05%;0,09%;8.537,41;8.523,68;8.519,51
07/02/2017;0,05%;0,09%;8.541,54;8.527,81;8.523,65
08/02/2017;0,05%;0,09%;8.545,67;8.531,95;8.527,78
09/02/2017;0,05%;0,09%;8.549,80;8.536,09;8.531,92
10/02/2017;0,05%;0,09%;8.553,94;8.540,23;8.536,06
13/02/2017;0,05%;0,09%;8.558,07;8.544,37;8.540,20
14/02/2017;0,05%;0,09%;8.562,21;8.548,52;8.544,34
15/02/2017;0,05%;0,09%;8.566,35;8.552,67;8.548,49
16/02/2017;0,05%;0,09%;8.570,50;8.556,82;8.552,64
17/02/2017;0,05%;0,09%;8.574,64;8.560,97;8.556,79
20/02/2017;0,05%;0,09%;8.578,79;8.565,12;8.560,94
21/02/2017;0,05%;0,09%;8.582,94;8.569,28;8.565,09
22/02/2017;0,05%;0,09%;8.587,09;8.573,43;8.569,25
23/02/2017;0,05%;0,09%;8.591,01;8.577,37;8.573,40
24/02/2017;0,05%;0,09%;8.594,94;8.581,30;8.577,34
01/03/2017;0,05%;0,09%;8.598,87;8.585,24;8.581,27
02/03/2017;0,05%;0,09%;8.602,80;8.589,18;8.585,21
03/03/2017;0,05%;0,09%;8.606,73;8.593,12;8.589,15
06/03/2017;0,05%;0,09%;8.610,67;8.597,06;8.593,08
07/03/2017;0,05%;0,09%;8.614,60;8.601,00;8.597,03
08/03/2017;0,05%;0,09%;8.618,54;8.604,95;8.600,97
09/03/2017;0,05%;0,09%;8.622,48;8.608,89;8.604,92
10/03/2017;0,05%;0,09%;8.626,42;8.612,84;8.608,86
13/03/2017;0,05%;0,09%;8.630,37;8.616,79;8.612,81
14/03/2017;0,05%;0,09%;8.634,31;8.620,75;8.616,76
15/03/2017;0,05%;0,09%;8.638,26;8.624,70;8.620,72
16/03/2017;0,05%;0,09%;8.642,21;8.628,66;8.624,67
17/03/2017;0,05%;0,09%;8.646,16;8.632,62;8.628,62
20/03/2017;0,05%;0,09%;8.650,11;8.636,57;8.632,59
21/03/2017;0,05%;0,09%;8.654,06;8.640,54;8.636,54
22/03/2017;0,05%;0,09%;8.658,02;8.644,50;8.640,51
23/03/2017;0,05%;0,09%;8.661,98;8.648,47;8.644,47
24/03/2017;0,05%;0,09%;8.665,93;8.652,44;8.648,43
27/03/2017;0,05%;0,09%;8.669,89;8.656,40;8.652,41
28/03/2017;0,05%;0,09%;8.673,85;8.660,37;8.656,37
29/03/2017;0,05%;0,09%;8.677,82;8.664,34;8.660,34
30/03/2017;0,05%;0,09%;8.681,79;8.668,32;8.664,31
31/03/2017;0,05%;0,09%;8.685,75;8.672,29;8.668,29
03/04/2017;0,05%;0,09%;8.689,73;8.676,27;8.672,26
04/04/2017;0,05%;0,09%;8.693,70;8.680,25;8.676,24
05/04/2017;0,05%;0,09%;8.697,67;8.684,23;8.680,22
06/04/2017;0,05%;0,09%;8.701,65;8.688,22;8.684,20
07/04/2017;0,05%;0,09%;8.705,63;8.692,20;8.688,19
10/04/2017;0,05%;0,09%;8.709,61;8.696,19;8.692,17
11/04/2017;0,05%;0,09%;8.713,59;8.700,18;8.696,16
12/04/2017;0,05%;0,09%;8.717,57;8.704,17;8.700,15
13/04/2017;0,05%;0,09%;8.721,25;8.707,85;8.704,14
17/04/2017;0,05%;0,09%;8.724,92;8.711,54;8.707,82
18/04/2017;0,05%;0,09%;8.728,60;8.715,22;8.711,51
19/04/2017;0,05%;0,09%;8.732,28;8.718,91;8.715,19
20/04/2017;0,05%;0,09%;8.735,96;8.722,60;8.718,88
24/04/2017;0,05%;0,09%;8.739,64;8.726,29;8.722,57
25/04/2017;0,05%;0,09%;8.743,33;8.729,99;8.726,26
26/04/2017;0,05%;0,09%;8.747,01;8.733,68;8.729,96
27/04/2017;0,05%;0,09%;8.750,70;8.737,38;8.733,65
28/04/2017;0,05%;0,09%;8.754,39;8.741,07;8.737,34
02/05/2017;0,05%;0,09%;8.758,08;8.744,77;8.741,04
03/05/2017;0,05%;0,09%;8.761,77;8.748,47;8.744,74
04/05/2017;0,05%;0,09%;8.765,47;8.752,17;8.748,43
05/05/2017;0,05%;0,09%;8.769,16;8.755,88;8.752,14
