Vencimento;07/03/2015;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2015;0,00%;0,01%;6.543,04;6.542,92;6.540,03
05/01/2015;0,00%;0,01%;6.545,90;6.545,79;6.542,89
06/01/2015;0,00%;0,01%;6.548,76;6.548,65;6.545,76
07/01/2015;0,00%;0,01%;6.551,62;6.551,52;6.548,63
08/01/2015;0,00%;0,01%;6.554,49;6.554,39;6.551,50
09/01/2015;0,00%;0,01%;6.557,36;6.557,25;6.554,36
12/01/2015;0,00%;0,01%;6.560,23;6.560,13;6.557,23
13/01/2015;0,00%;0,01%;6.563,09;6.563,00;6.560,10
14/01/2015;0,00%;0,01%;6.565,97;6.565,87;6.562,97
15/01/2015;0,00%;0,01%;6.568,84;6.568,74;6.565,85
16/01/2015;0,00%;0,01%;6.571,71;6.571,62;6.568,72
19/01/2015;0,00%;0,01%;6.574,58;6.574,50;6.571,59
20/01/2015;0,00%;0,01%;6.577,46;6.577,37;6.574,48
21/01/2015;0,00%;0,01%;6.580,34;6.580,26;6.577,35
22/01/2015;0,00%;0,01%;6.583,33;6.583,25;6.580,23
23/01/2015;0,00%;0,01%;6.586,33;6.586,25;6.583,23
26/01/2015;0,00%;0,01%;6.589,33;6.589,25;6.586,23
27/01/2015;0,00%;0,01%;6.592,32;6.592,25;6.589,23
28/01/2015;0,00%;0,01%;6.595,33;6.595,26;6.592,23
29/01/2015;0,00%;0,01%;6.598,33;6.598,26;6.595,24
30/01/2015;0,00%;0,01%;6.601,33;6.601,26;6.598,24
02/02/2015;0,00%;0,01%;6.604,33;6.604,27;6.601,24
03/02/2015;0,00%;0,01%;6.607,34;6.607,28;6.604,25
04/02/2015;0,00%;0,01%;6.610,35;6.610,29;6.607,26
05/02/2015;0,00%;0,01%;6.613,36;6.613,30;6.610,27
06/02/2015;0,00%;0,01%;6.616,37;6.616,31;6.613,28
09/02/2015;0,00%;0,01%;6.619,38;6.619,33;6.616,29
10/02/2015;0,00%;0,01%;6.622,39;6.622,34;6.619,31
11/02/2015;0,00%;0,01%;6.625,40;6.625,36;6.622,32
12/02/2015;0,00%;0,01%;6.628,42;6.628,38;6.625,34
13/02/2015;0,00%;0,01%;6.631,44;6.631,40;6.628,36
18/02/2015;0,00%;0,01%;6.634,45;6.634,42;6.631,37
19/02/2015;0,00%;0,01%;6.637,47;6.637,44;6.634,40
20/02/2015;0,00%;0,01%;6.640,49;6.640,47;6.637,42
23/02/2015;0,00%;0,01%;6.643,52;6.643,49;6.640,44
24/02/2015;0,00%;0,01%;6.646,54;6.646,51;6.643,47
25/02/2015;0,00%;0,01%;6.649,57;6.649,55;6.646,49
26/02/2015;0,00%;0,01%;6.652,59;6.652,57;6.649,52
27/02/2015;0,00%;0,01%;6.655,62;6.655,61;6.652,55
02/03/2015;0,00%;0,01%;6.658,65;6.658,64;6.655,58
03/03/2015;0,00%;0,01%;6.661,68;6.661,67;6.658,61
04/03/2015;0,00%;0,01%;6.664,71;6.664,71;6.661,64
05/03/2015;0,00%;0,01%;6.667,86;6.667,86;6.664,68
06/03/2015;0,00%;0,01%;6.671,02;6.671,01;6.667,83
