Vencimento;07/03/2014;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2014;-0,02%;-0,01%;5.899,54;5.899,44;5.897,21
03/01/2014;-0,02%;-0,01%;5.901,74;5.901,64;5.899,42
06/01/2014;-0,02%;-0,01%;5.903,95;5.903,86;5.901,62
07/01/2014;-0,02%;-0,01%;5.906,16;5.906,06;5.903,83
08/01/2014;-0,02%;-0,01%;5.908,36;5.908,27;5.906,04
09/01/2014;-0,02%;-0,01%;5.910,58;5.910,49;5.908,25
10/01/2014;-0,02%;-0,01%;5.912,79;5.912,70;5.910,47
13/01/2014;-0,02%;-0,01%;5.915,00;5.914,91;5.912,68
14/01/2014;-0,02%;-0,01%;5.917,21;5.917,12;5.914,89
15/01/2014;-0,02%;-0,01%;5.919,42;5.919,34;5.917,10
16/01/2014;-0,02%;-0,01%;5.921,74;5.921,66;5.919,32
17/01/2014;-0,02%;-0,01%;5.924,06;5.923,98;5.921,64
20/01/2014;-0,02%;-0,01%;5.926,38;5.926,31;5.923,96
21/01/2014;-0,02%;-0,01%;5.928,70;5.928,63;5.926,29
22/01/2014;-0,02%;-0,01%;5.931,03;5.930,96;5.928,61
23/01/2014;-0,02%;-0,01%;5.933,35;5.933,29;5.930,94
24/01/2014;-0,02%;-0,01%;5.935,68;5.935,61;5.933,27
27/01/2014;-0,02%;-0,01%;5.938,00;5.937,94;5.935,59
28/01/2014;-0,02%;-0,01%;5.940,33;5.940,27;5.937,92
29/01/2014;-0,02%;-0,01%;5.942,66;5.942,60;5.940,25
30/01/2014;-0,02%;-0,01%;5.944,99;5.944,94;5.942,58
31/01/2014;-0,02%;-0,01%;5.947,32;5.947,26;5.944,91
03/02/2014;-0,02%;-0,01%;5.949,65;5.949,60;5.947,24
04/02/2014;-0,02%;-0,01%;5.951,98;5.951,93;5.949,58
05/02/2014;-0,02%;-0,01%;5.954,32;5.954,27;5.951,91
06/02/2014;-0,02%;-0,01%;5.956,65;5.956,61;5.954,25
07/02/2014;-0,02%;-0,01%;5.958,98;5.958,94;5.956,58
10/02/2014;-0,02%;-0,01%;5.961,32;5.961,28;5.958,92
11/02/2014;-0,02%;-0,01%;5.963,65;5.963,61;5.961,26
12/02/2014;-0,02%;-0,01%;5.965,99;5.965,96;5.963,59
13/02/2014;-0,02%;-0,01%;5.968,33;5.968,30;5.965,94
14/02/2014;-0,02%;-0,01%;5.970,67;5.970,64;5.968,28
17/02/2014;-0,02%;-0,01%;5.973,01;5.972,98;5.970,62
18/02/2014;-0,02%;-0,01%;5.975,35;5.975,32;5.972,96
19/02/2014;-0,02%;-0,01%;5.977,69;5.977,67;5.975,30
20/02/2014;-0,01%;0,00%;5.980,02;5.980,00;5.977,63
21/02/2014;-0,01%;0,00%;5.982,36;5.982,35;5.979,98
24/02/2014;-0,01%;0,00%;5.984,71;5.984,69;5.982,32
25/02/2014;-0,01%;0,00%;5.987,05;5.987,05;5.984,67
26/02/2014;-0,01%;0,00%;5.989,40;5.989,40;5.987,02
27/02/2014;-0,01%;0,00%;5.991,81;5.991,80;5.989,37
28/02/2014;-0,01%;0,00%;5.994,21;5.994,21;5.991,78
05/03/2014;-0,01%;0,00%;5.996,62;5.996,62;5.994,19
06/03/2014;-0,01%;0,00%;5.999,03;5.999,03;5.996,60
