Vencimento;21/01/2004;;;
17/06/2002;1,82%;1,84%;1.328,23;1.327,81
18/06/2002;1,34%;1,36%;1.339,32;1.338,90
19/06/2002;1,32%;1,34%;1.340,71;1.340,29
20/06/2002;1,33%;1,35%;1.341,47;1.341,05
21/06/2002;1,34%;1,36%;1.342,23;1.341,81
24/06/2002;1,34%;1,36%;1.343,20;1.342,78
25/06/2002;1,37%;1,39%;1.343,54;1.343,12
26/06/2002;1,42%;1,44%;1.343,47;1.343,05
27/06/2002;1,43%;1,45%;1.344,24;1.343,82
28/06/2002;1,43%;1,45%;1.345,21;1.344,80
01/07/2002;1,43%;1,45%;1.346,19;1.345,78
02/07/2002;1,43%;1,45%;1.347,17;1.346,76
03/07/2002;1,44%;1,46%;1.347,94;1.347,53
04/07/2002;1,44%;1,46%;1.348,92;1.348,51
05/07/2002;1,43%;1,45%;1.350,11;1.349,70
08/07/2002;1,43%;1,45%;1.351,09;1.350,68
09/07/2002;1,43%;1,45%;1.352,07;1.351,66
10/07/2002;1,43%;1,45%;1.353,06;1.352,65
11/07/2002;1,44%;1,46%;1.353,83;1.353,43
12/07/2002;1,44%;1,46%;1.354,82;1.354,41
15/07/2002;1,44%;1,46%;1.355,80;1.355,40
16/07/2002;1,82%;1,84%;1.349,08;1.348,68
17/07/2002;1,84%;1,86%;1.349,68;1.349,28
18/07/2002;1,83%;1,85%;1.350,86;1.350,46
19/07/2002;1,77%;1,79%;1.353,05;1.352,64
22/07/2002;1,77%;1,79%;1.354,02;1.353,62
23/07/2002;1,77%;1,79%;1.355,00;1.354,60
24/07/2002;1,80%;1,82%;1.355,38;1.354,98
25/07/2002;1,80%;1,82%;1.356,36;1.355,96
26/07/2002;1,85%;1,87%;1.356,35;1.355,95
29/07/2002;1,91%;1,93%;1.356,15;1.355,75
30/07/2002;1,92%;1,94%;1.356,93;1.356,54
31/07/2002;1,93%;1,95%;1.357,72;1.357,33
01/08/2002;1,94%;1,96%;1.358,52;1.358,12
02/08/2002;1,92%;1,94%;1.359,90;1.359,50
05/08/2002;1,92%;1,94%;1.360,89;1.360,49
06/08/2002;2,13%;2,15%;1.357,78;1.357,39
07/08/2002;2,14%;2,16%;1.358,58;1.358,19
08/08/2002;2,14%;2,16%;1.359,58;1.359,20
09/08/2002;2,13%;2,15%;1.360,78;1.360,39
12/08/2002;2,46%;2,48%;1.355,43;1.355,05
13/08/2002;2,58%;2,60%;1.354,15;1.353,77
14/08/2002;2,64%;2,66%;1.354,03;1.353,65
15/08/2002;2,67%;2,69%;1.354,48;1.354,11
16/08/2002;2,58%;2,60%;1.357,21;1.356,83
19/08/2002;2,50%;2,52%;1.359,75;1.359,37
20/08/2002;2,44%;2,46%;1.361,90;1.361,53
21/08/2002;2,46%;2,48%;1.362,54;1.362,17
22/08/2002;2,36%;2,38%;1.365,45;1.365,08
23/08/2002;2,37%;2,39%;1.366,28;1.365,90
26/08/2002;2,35%;2,37%;1.367,67;1.367,30
27/08/2002;2,31%;2,33%;1.369,44;1.369,06
28/08/2002;2,24%;2,26%;1.371,77;1.371,39
29/08/2002;2,19%;2,21%;1.373,72;1.373,35
30/08/2002;2,17%;2,19%;1.375,11;1.374,74
02/09/2002;2,12%;2,14%;1.377,06;1.376,69
03/09/2002;2,12%;2,14%;1.378,07;1.377,70
04/09/2002;2,11%;2,13%;1.379,27;1.378,90
05/09/2002;2,10%;2,12%;1.380,48;1.380,10
06/09/2002;2,09%;2,11%;1.381,68;1.381,30
09/09/2002;2,09%;2,11%;1.382,69;1.382,32
10/09/2002;2,09%;2,11%;1.383,71;1.383,34
11/09/2002;2,08%;2,10%;1.384,91;1.384,54
12/09/2002;2,08%;2,10%;1.385,93;1.385,56
13/09/2002;2,07%;2,09%;1.387,13;1.386,77
16/09/2002;2,07%;2,09%;1.388,15;1.387,79
17/09/2002;2,06%;2,08%;1.389,36;1.388,99
18/09/2002;2,06%;2,08%;1.390,38;1.390,01
19/09/2002;2,07%;2,09%;1.391,22;1.390,85
20/09/2002;2,07%;2,09%;1.392,24;1.391,88
23/09/2002;2,08%;2,10%;1.393,08;1.392,72
24/09/2002;2,09%;2,11%;1.393,93;1.393,56
25/09/2002;2,09%;2,11%;1.394,95;1.394,59
26/09/2002;2,11%;2,13%;1.395,62;1.395,26
27/09/2002;2,11%;2,13%;1.396,64;1.396,29
30/09/2002;2,12%;2,14%;1.397,49;1.397,14
01/10/2002;2,12%;2,14%;1.398,52;1.398,17
02/10/2002;2,12%;2,14%;1.399,55;1.399,20
03/10/2002;2,12%;2,14%;1.400,59;1.400,23
04/10/2002;2,12%;2,14%;1.401,62;1.401,26
07/10/2002;2,12%;2,14%;1.402,65;1.402,30
08/10/2002;2,12%;2,14%;1.403,68;1.403,33
09/10/2002;2,14%;2,16%;1.404,37;1.404,01
10/10/2002;2,14%;2,16%;1.405,40;1.405,05
11/10/2002;2,14%;2,16%;1.406,44;1.406,09
14/10/2002;2,14%;2,16%;1.407,48;1.407,13
15/10/2002;2,14%;2,16%;1.408,66;1.408,31
16/10/2002;2,14%;2,16%;1.409,83;1.409,49
17/10/2002;2,13%;2,15%;1.411,19;1.410,84
18/10/2002;2,13%;2,15%;1.412,37;1.412,03
21/10/2002;2,14%;2,16%;1.413,38;1.413,04
22/10/2002;2,13%;2,15%;1.414,74;1.414,39
23/10/2002;2,13%;2,15%;1.415,92;1.415,58
24/10/2002;2,13%;2,15%;1.417,11;1.416,76
25/10/2002;2,13%;2,15%;1.417,23;1.416,88
28/10/2002;2,12%;2,14%;1.419,65;1.419,31
29/10/2002;2,12%;2,14%;1.420,84;1.420,50
30/10/2002;2,11%;2,13%;1.422,20;1.421,86
31/10/2002;2,11%;2,13%;1.423,39;1.423,05
01/11/2002;2,11%;2,13%;1.424,58;1.424,24
04/11/2002;2,11%;2,13%;1.425,77;1.425,43
05/11/2002;2,11%;2,13%;1.426,96;1.426,63
06/11/2002;2,11%;2,13%;1.428,16;1.427,82
07/11/2002;2,11%;2,13%;1.429,35;1.429,02
08/11/2002;2,11%;2,13%;1.430,54;1.430,21
11/11/2002;2,11%;2,13%;1.431,74;1.431,41
12/11/2002;2,10%;2,12%;1.433,11;1.432,77
13/11/2002;2,10%;2,12%;1.434,30;1.433,97
14/11/2002;2,09%;2,11%;1.435,67;1.435,34
18/11/2002;2,09%;2,11%;1.436,87;1.436,54
19/11/2002;2,10%;2,12%;1.437,90;1.437,58
20/11/2002;2,08%;2,10%;1.439,44;1.439,11
21/11/2002;2,03%;2,05%;1.441,51;1.441,18
22/11/2002;1,89%;1,91%;1.445,05;1.444,72
25/11/2002;1,87%;1,89%;1.446,62;1.446,29
26/11/2002;1,75%;1,77%;1.449,83;1.449,50
27/11/2002;1,59%;1,61%;1.453,69;1.453,36
28/11/2002;1,58%;1,60%;1.455,09;1.454,76
29/11/2002;1,56%;1,58%;1.456,74;1.456,41
02/12/2002;1,55%;1,57%;1.458,05;1.457,72
03/12/2002;1,53%;1,55%;1.459,61;1.459,28
04/12/2002;1,53%;1,55%;1.460,84;1.460,52
05/12/2002;1,52%;1,54%;1.462,24;1.461,92
06/12/2002;1,52%;1,54%;1.463,48;1.463,16
09/12/2002;1,51%;1,53%;1.464,88;1.464,56
10/12/2002;1,51%;1,53%;1.466,12;1.465,80
11/12/2002;1,51%;1,53%;1.467,36;1.467,04
12/12/2002;1,50%;1,52%;1.468,76;1.468,44
13/12/2002;1,49%;1,51%;1.470,16;1.469,84
16/12/2002;1,49%;1,51%;1.471,40;1.471,08
17/12/2002;1,48%;1,50%;1.472,80;1.472,49
18/12/2002;1,46%;1,48%;1.474,36;1.474,05
19/12/2002;1,45%;1,47%;1.475,91;1.475,59
20/12/2002;1,44%;1,46%;1.477,45;1.477,14
23/12/2002;1,43%;1,45%;1.479,08;1.478,77
24/12/2002;1,44%;1,46%;1.480,23;1.479,92
26/12/2002;1,43%;1,45%;1.481,77;1.481,46
27/12/2002;1,44%;1,46%;1.483,01;1.482,70
30/12/2002;1,44%;1,46%;1.484,49;1.484,18
31/12/2002;1,44%;1,46%;1.485,80;1.485,49
