Vencimento;07/03/2017;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2014;-0,02%;0,02%;5.903,07;5.895,61;5.893,37
03/01/2014;-0,02%;0,02%;5.905,28;5.897,82;5.895,58
06/01/2014;-0,02%;0,02%;5.907,49;5.900,04;5.897,80
07/01/2014;-0,02%;0,02%;5.909,69;5.902,25;5.900,01
08/01/2014;-0,02%;0,02%;5.911,90;5.904,46;5.902,23
09/01/2014;-0,02%;0,02%;5.914,11;5.906,68;5.904,44
10/01/2014;-0,02%;0,02%;5.916,33;5.908,90;5.906,66
13/01/2014;-0,02%;0,02%;5.918,54;5.911,12;5.908,88
14/01/2014;-0,02%;0,02%;5.920,75;5.913,34;5.911,10
15/01/2014;-0,02%;0,02%;5.922,96;5.915,56;5.913,32
16/01/2014;-0,02%;0,02%;5.925,28;5.917,89;5.915,54
17/01/2014;-0,02%;0,02%;5.927,61;5.920,22;5.917,87
20/01/2014;-0,02%;0,02%;5.929,93;5.922,55;5.920,19
21/01/2014;-0,02%;0,02%;5.932,25;5.924,88;5.922,53
22/01/2014;-0,02%;0,02%;5.934,58;5.927,21;5.924,86
23/01/2014;-0,02%;0,02%;5.936,90;5.929,54;5.927,18
24/01/2014;-0,02%;0,02%;5.939,23;5.931,87;5.929,52
27/01/2014;-0,02%;0,02%;5.941,56;5.934,21;5.931,85
28/01/2014;-0,02%;0,02%;5.943,89;5.936,54;5.934,19
29/01/2014;-0,02%;0,02%;5.946,22;5.938,88;5.936,52
30/01/2014;-0,02%;0,02%;5.948,54;5.941,21;5.938,86
31/01/2014;-0,02%;0,02%;5.950,88;5.943,55;5.941,19
03/02/2014;-0,02%;0,02%;5.953,21;5.945,89;5.943,53
04/02/2014;-0,02%;0,02%;5.955,54;5.948,23;5.945,87
05/02/2014;-0,02%;0,02%;5.957,88;5.950,57;5.948,21
06/02/2014;-0,02%;0,02%;5.960,21;5.952,91;5.950,55
07/02/2014;-0,02%;0,02%;5.962,55;5.955,26;5.952,89
10/02/2014;-0,02%;0,02%;5.964,89;5.957,60;5.955,24
11/02/2014;-0,02%;0,02%;5.967,22;5.959,94;5.957,58
12/02/2014;-0,02%;0,02%;5.969,56;5.962,29;5.959,92
13/02/2014;-0,02%;0,02%;5.971,90;5.964,63;5.962,27
14/02/2014;-0,02%;0,02%;5.974,24;5.966,98;5.964,61
17/02/2014;-0,02%;0,02%;5.976,58;5.969,33;5.966,96
18/02/2014;-0,02%;0,02%;5.978,92;5.971,68;5.969,31
19/02/2014;-0,02%;0,02%;5.981,27;5.974,03;5.971,65
20/02/2014;-0,02%;0,02%;5.983,62;5.976,38;5.974,01
21/02/2014;-0,02%;0,01%;5.985,96;5.980,54;5.978,16
24/02/2014;-0,02%;0,01%;5.988,30;5.982,89;5.980,52
25/02/2014;-0,02%;0,01%;5.990,65;5.985,24;5.982,87
26/02/2014;-0,02%;0,01%;5.993,00;5.987,59;5.985,22
27/02/2014;-0,02%;0,01%;5.995,40;5.990,00;5.987,57
28/02/2014;-0,02%;0,01%;5.997,81;5.992,41;5.989,98
05/03/2014;-0,02%;0,01%;6.000,21;5.994,82;5.992,39
06/03/2014;-0,02%;0,01%;6.002,61;5.997,23;5.994,80
07/03/2014;-0,02%;0,01%;6.005,02;5.999,64;5.997,20
10/03/2014;-0,02%;0,01%;6.007,43;6.002,05;5.999,62
11/03/2014;-0,02%;0,01%;6.009,84;6.004,47;6.002,03
12/03/2014;-0,02%;0,01%;6.012,25;6.006,88;6.004,45
13/03/2014;-0,02%;0,01%;6.014,65;6.009,29;6.006,86
14/03/2014;-0,02%;0,01%;6.017,06;6.011,71;6.009,27
17/03/2014;-0,02%;0,01%;6.019,48;6.014,13;6.011,69
18/03/2014;-0,02%;0,01%;6.021,89;6.016,55;6.014,11
19/03/2014;-0,02%;0,01%;6.024,31;6.018,97;6.016,53
20/03/2014;-0,02%;0,01%;6.026,72;6.021,38;6.018,94
21/03/2014;-0,02%;0,01%;6.029,13;6.023,81;6.021,36
24/03/2014;-0,02%;0,01%;6.031,56;6.026,23;6.023,79
25/03/2014;-0,02%;0,01%;6.033,97;6.028,65;6.026,21
26/03/2014;-0,02%;0,01%;6.036,39;6.031,08;6.028,63
27/03/2014;-0,02%;0,01%;6.038,81;6.033,50;6.031,05
28/03/2014;-0,02%;0,01%;6.041,23;6.035,93;6.033,48
31/03/2014;-0,02%;0,01%;6.043,66;6.038,35;6.035,91
01/04/2014;-0,02%;0,01%;6.046,08;6.040,78;6.038,33
02/04/2014;-0,02%;0,01%;6.048,50;6.043,21;6.040,76
03/04/2014;-0,02%;0,01%;6.050,98;6.045,69;6.043,19
04/04/2014;-0,02%;0,01%;6.053,46;6.048,18;6.045,67
07/04/2014;-0,02%;0,01%;6.055,94;6.050,66;6.048,16
08/04/2014;-0,02%;0,01%;6.058,42;6.053,15;6.050,64
09/04/2014;-0,02%;0,01%;6.060,90;6.055,64;6.053,13
10/04/2014;-0,02%;0,01%;6.063,39;6.058,13;6.055,62
11/04/2014;-0,02%;0,01%;6.065,88;6.060,62;6.058,11
14/04/2014;-0,02%;0,01%;6.068,36;6.063,11;6.060,60
15/04/2014;-0,02%;0,01%;6.070,85;6.065,60;6.063,09
16/04/2014;-0,02%;0,01%;6.073,33;6.068,10;6.065,58
17/04/2014;-0,02%;0,01%;6.075,82;6.070,59;6.068,07
22/04/2014;-0,02%;0,01%;6.078,32;6.073,09;6.070,57
23/04/2014;-0,02%;0,01%;6.080,81;6.075,58;6.073,06
24/04/2014;-0,02%;0,01%;6.083,30;6.078,07;6.075,56
25/04/2014;-0,02%;0,01%;6.085,79;6.080,58;6.078,05
28/04/2014;-0,02%;0,01%;6.088,28;6.083,07;6.080,55
29/04/2014;-0,02%;0,01%;6.090,78;6.085,58;6.083,05
30/04/2014;-0,02%;0,01%;6.093,28;6.088,08;6.085,56
02/05/2014;-0,02%;0,01%;6.095,77;6.090,58;6.088,05
05/05/2014;-0,02%;0,01%;6.098,27;6.093,08;6.090,55
06/05/2014;-0,02%;0,01%;6.100,77;6.095,59;6.093,06
07/05/2014;-0,02%;0,01%;6.103,27;6.098,09;6.095,56
08/05/2014;-0,02%;0,01%;6.105,77;6.100,60;6.098,07
09/05/2014;-0,02%;0,01%;6.108,27;6.103,10;6.100,58
12/05/2014;-0,02%;0,01%;6.110,78;6.105,62;6.103,08
13/05/2014;-0,02%;0,01%;6.113,28;6.108,12;6.105,59
14/05/2014;-0,02%;0,01%;6.115,79;6.110,64;6.108,10
15/05/2014;-0,02%;0,01%;6.118,30;6.113,15;6.110,62
16/05/2014;-0,02%;0,01%;6.120,80;6.115,66;6.113,12
19/05/2014;-0,02%;0,01%;6.123,31;6.118,17;6.115,64
20/05/2014;-0,02%;0,01%;6.125,82;6.120,69;6.118,15
21/05/2014;-0,02%;0,01%;6.128,33;6.123,21;6.120,66
22/05/2014;-0,02%;0,01%;6.130,84;6.125,72;6.123,18
23/05/2014;-0,02%;0,01%;6.133,35;6.128,24;6.125,70
26/05/2014;-0,02%;0,01%;6.135,87;6.130,76;6.128,21
27/05/2014;-0,02%;0,01%;6.138,38;6.133,28;6.130,74
28/05/2014;-0,02%;0,01%;6.140,90;6.135,80;6.133,25
29/05/2014;-0,02%;0,01%;6.143,42;6.138,32;6.135,78
30/05/2014;-0,02%;0,01%;6.145,93;6.140,84;6.138,30
02/06/2014;-0,02%;0,01%;6.148,45;6.143,37;6.140,82
03/06/2014;-0,02%;0,01%;6.150,98;6.145,89;6.143,35
04/06/2014;-0,02%;0,01%;6.153,49;6.148,42;6.145,87
05/06/2014;-0,02%;0,01%;6.156,02;6.150,95;6.148,40
06/06/2014;-0,02%;0,01%;6.158,54;6.153,47;6.150,92
09/06/2014;-0,02%;0,01%;6.161,06;6.156,00;6.153,45
10/06/2014;-0,02%;0,01%;6.163,59;6.158,53;6.155,98
11/06/2014;-0,01%;0,02%;6.166,98;6.161,94;6.156,83
12/06/2014;-0,01%;0,02%;6.166,96;6.161,91;6.159,36
13/06/2014;-0,01%;0,02%;6.169,49;6.164,45;6.161,89
16/06/2014;-0,01%;0,02%;6.174,57;6.169,55;6.164,43
17/06/2014;-0,01%;0,02%;6.174,55;6.169,53;6.166,97
18/06/2014;-0,01%;0,02%;6.177,09;6.172,07;6.169,50
20/06/2014;-0,01%;0,02%;6.182,18;6.177,16;6.172,04
23/06/2014;-0,01%;0,02%;6.182,15;6.177,14;6.174,58
24/06/2014;-0,01%;0,02%;6.184,69;6.179,68;6.177,12
25/06/2014;-0,01%;0,02%;6.189,79;6.184,80;6.179,66
26/06/2014;-0,01%;0,02%;6.189,77;6.184,77;6.182,21
27/06/2014;-0,01%;0,02%;6.194,87;6.189,88;6.184,75
30/06/2014;-0,01%;0,02%;6.194,85;6.189,86;6.187,29
01/07/2014;-0,01%;0,02%;6.197,38;6.192,41;6.189,84
02/07/2014;-0,01%;0,02%;6.199,93;6.194,96;6.192,39
03/07/2014;-0,01%;0,02%;6.205,04;6.200,07;6.194,93
04/07/2014;-0,01%;0,02%;6.205,01;6.200,05;6.197,48
07/07/2014;-0,01%;0,02%;6.212,70;6.207,76;6.200,03
08/07/2014;-0,01%;0,02%;6.212,68;6.207,73;6.202,58
09/07/2014;-0,01%;0,02%;6.212,66;6.207,71;6.205,14
10/07/2014;-0,01%;0,02%;6.215,21;6.210,27;6.207,69
11/07/2014;-0,01%;0,02%;6.217,75;6.212,82;6.210,24
14/07/2014;-0,01%;0,02%;6.220,31;6.215,37;6.212,79
