Vencimento;01/03/2021;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2019;0,00%;0,03%;9.885,35;9.878,98;9.876,51
03/01/2019;0,00%;0,03%;9.887,78;9.881,43;9.878,95
04/01/2019;0,00%;0,03%;9.890,22;9.883,87;9.881,39
07/01/2019;0,00%;0,03%;9.892,65;9.886,31;9.883,83
08/01/2019;0,00%;0,03%;9.895,09;9.888,77;9.886,27
09/01/2019;0,00%;0,03%;9.897,52;9.891,21;9.888,73
10/01/2019;0,00%;0,03%;9.899,96;9.893,66;9.891,17
11/01/2019;0,00%;0,03%;9.902,40;9.896,10;9.893,62
14/01/2019;0,00%;0,03%;9.904,84;9.898,55;9.896,06
15/01/2019;0,00%;0,03%;9.907,28;9.900,99;9.898,51
16/01/2019;0,00%;0,03%;9.909,71;9.903,45;9.900,96
17/01/2019;0,00%;0,03%;9.912,15;9.905,90;9.903,41
18/01/2019;0,00%;0,03%;9.914,59;9.908,35;9.905,86
21/01/2019;0,00%;0,03%;9.917,04;9.910,80;9.908,31
22/01/2019;0,00%;0,03%;9.919,48;9.913,25;9.910,76
23/01/2019;0,00%;0,03%;9.921,92;9.915,71;9.913,21
24/01/2019;0,00%;0,03%;9.926,84;9.920,65;9.915,67
25/01/2019;0,00%;0,03%;9.926,81;9.920,61;9.918,12
28/01/2019;0,00%;0,03%;9.929,25;9.923,06;9.920,57
29/01/2019;0,00%;0,03%;9.931,69;9.925,52;9.923,03
30/01/2019;0,00%;0,03%;9.934,14;9.927,98;9.925,48
31/01/2019;0,00%;0,03%;9.936,58;9.930,43;9.927,94
01/02/2019;0,00%;0,03%;9.939,03;9.932,89;9.930,40
04/02/2019;0,00%;0,03%;9.941,48;9.935,34;9.932,85
05/02/2019;0,00%;0,03%;9.943,93;9.937,80;9.935,31
06/02/2019;0,00%;0,03%;9.946,37;9.940,26;9.937,76
07/02/2019;0,00%;0,03%;9.948,82;9.942,72;9.940,22
08/02/2019;0,00%;0,03%;9.951,27;9.945,18;9.942,69
11/02/2019;0,00%;0,03%;9.953,72;9.947,64;9.945,15
12/02/2019;0,00%;0,03%;9.956,17;9.950,10;9.947,60
13/02/2019;0,00%;0,03%;9.958,62;9.952,56;9.950,06
14/02/2019;0,00%;0,03%;9.961,08;9.955,03;9.952,52
15/02/2019;0,00%;0,03%;9.963,53;9.957,49;9.954,99
18/02/2019;0,00%;0,03%;9.965,98;9.959,95;9.957,45
19/02/2019;0,00%;0,03%;9.968,44;9.962,41;9.959,91
20/02/2019;0,00%;0,03%;9.970,89;9.964,88;9.962,38
21/02/2019;0,00%;0,03%;9.973,34;9.967,35;9.964,84
22/02/2019;0,00%;0,03%;9.975,80;9.969,81;9.967,31
25/02/2019;0,00%;0,03%;9.978,26;9.972,28;9.969,78
26/02/2019;0,00%;0,03%;9.980,71;9.974,74;9.972,24
27/02/2019;0,00%;0,03%;9.983,17;9.977,21;9.974,71
28/02/2019;0,00%;0,03%;9.985,63;9.979,69;9.977,17
01/03/2019;0,00%;0,03%;9.988,09;9.982,15;9.979,65
06/03/2019;0,00%;0,03%;9.990,54;9.984,62;9.982,12
07/03/2019;0,00%;0,03%;9.993,00;9.987,09;9.984,58
08/03/2019;0,00%;0,03%;9.995,46;9.989,56;9.987,05
11/03/2019;0,00%;0,03%;9.997,93;9.992,03;9.989,52
12/03/2019;0,00%;0,02%;10.000,39;9.996,47;9.993,96
13/03/2019;0,00%;0,02%;10.002,85;9.998,93;9.996,43
14/03/2019;0,00%;0,02%;10.005,31;10.001,40;9.998,89
15/03/2019;0,00%;0,02%;10.007,78;10.003,87;10.001,36
18/03/2019;0,00%;0,02%;10.010,24;10.006,35;10.003,83
19/03/2019;0,00%;0,02%;10.012,70;10.008,82;10.006,31
20/03/2019;0,00%;0,02%;10.015,17;10.011,28;10.008,78
21/03/2019;0,00%;0,02%;10.017,63;10.013,76;10.011,25
