Vencimento;18/01/2006;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
03/01/2005;0,12%;0,16%;2.161,50;2.160,60;2.159,19
04/01/2005;0,11%;0,15%;2.163,14;2.162,24;2.160,83
05/01/2005;0,11%;0,15%;2.164,55;2.163,66;2.162,24
06/01/2005;0,11%;0,15%;2.165,96;2.165,07;2.163,65
07/01/2005;0,11%;0,15%;2.167,38;2.166,49;2.165,07
10/01/2005;0,11%;0,15%;2.168,79;2.167,91;2.166,49
11/01/2005;0,11%;0,15%;2.170,20;2.169,32;2.167,90
12/01/2005;0,11%;0,15%;2.171,62;2.170,74;2.169,32
13/01/2005;0,11%;0,15%;2.173,04;2.172,16;2.170,74
14/01/2005;0,11%;0,15%;2.174,46;2.173,58;2.172,16
17/01/2005;0,11%;0,15%;2.175,88;2.175,01;2.173,58
18/01/2005;0,12%;0,14%;2.177,08;2.176,65;2.175,22
19/01/2005;0,12%;0,14%;2.178,50;2.178,07;2.176,64
20/01/2005;0,12%;0,14%;2.179,96;2.179,53;2.178,07
21/01/2005;0,12%;0,14%;2.181,42;2.180,99;2.179,53
24/01/2005;0,12%;0,14%;2.182,88;2.182,45;2.180,99
25/01/2005;0,12%;0,14%;2.184,34;2.183,92;2.182,45
26/01/2005;0,12%;0,14%;2.185,81;2.185,38;2.183,92
27/01/2005;0,12%;0,14%;2.187,27;2.186,85;2.185,38
28/01/2005;0,12%;0,14%;2.188,74;2.188,31;2.186,85
31/01/2005;0,12%;0,14%;2.190,20;2.189,78;2.188,31
01/02/2005;0,12%;0,14%;2.191,67;2.191,25;2.189,78
02/02/2005;0,12%;0,14%;2.193,14;2.192,72;2.191,25
03/02/2005;0,12%;0,14%;2.194,61;2.194,19;2.192,72
04/02/2005;0,12%;0,14%;2.196,08;2.195,66;2.194,19
09/02/2005;0,12%;0,14%;2.197,55;2.197,14;2.195,66
10/02/2005;0,12%;0,14%;2.199,02;2.198,61;2.197,14
11/02/2005;0,12%;0,14%;2.200,50;2.200,09;2.198,61
14/02/2005;0,12%;0,14%;2.201,97;2.201,56;2.200,09
15/02/2005;0,12%;0,14%;2.203,45;2.203,04;2.201,56
16/02/2005;0,12%;0,14%;2.204,93;2.204,52;2.203,04
17/02/2005;0,12%;0,14%;2.206,44;2.206,04;2.204,52
18/02/2005;0,12%;0,14%;2.207,96;2.207,55;2.206,04
21/02/2005;0,12%;0,14%;2.209,47;2.209,07;2.207,55
22/02/2005;0,11%;0,13%;2.211,19;2.210,79;2.209,27
23/02/2005;0,11%;0,13%;2.212,71;2.212,31;2.210,79
24/02/2005;0,11%;0,13%;2.214,23;2.213,83;2.212,31
25/02/2005;0,11%;0,13%;2.215,75;2.215,35;2.213,83
28/02/2005;0,11%;0,13%;2.217,27;2.216,88;2.215,35
01/03/2005;0,11%;0,13%;2.218,79;2.218,40;2.216,87
02/03/2005;0,11%;0,13%;2.220,31;2.219,92;2.218,40
03/03/2005;0,10%;0,12%;2.222,03;2.221,64;2.220,12
04/03/2005;0,10%;0,12%;2.223,56;2.223,17;2.221,64
07/03/2005;0,10%;0,12%;2.225,08;2.224,70;2.223,17
08/03/2005;0,10%;0,12%;2.226,61;2.226,22;2.224,70
09/03/2005;0,10%;0,12%;2.228,14;2.227,75;2.226,22
10/03/2005;0,10%;0,12%;2.229,66;2.229,28;2.227,75
11/03/2005;0,10%;0,12%;2.231,19;2.230,81;2.229,28
14/03/2005;0,10%;0,12%;2.232,73;2.232,35;2.230,81
15/03/2005;0,10%;0,12%;2.234,26;2.233,88;2.232,35
16/03/2005;0,10%;0,12%;2.235,79;2.235,41;2.233,88
17/03/2005;0,09%;0,11%;2.237,55;2.237,17;2.235,60
18/03/2005;0,09%;0,11%;2.239,12;2.238,75;2.237,17
21/03/2005;0,08%;0,10%;2.240,88;2.240,51;2.238,93
22/03/2005;0,08%;0,10%;2.242,45;2.242,08;2.240,51
23/03/2005;0,08%;0,10%;2.244,02;2.243,66;2.242,08
24/03/2005;0,07%;0,09%;2.245,78;2.245,41;2.243,84
28/03/2005;0,07%;0,09%;2.247,36;2.246,99;2.245,41
29/03/2005;0,07%;0,09%;2.248,93;2.248,57;2.246,99
30/03/2005;0,07%;0,09%;2.250,51;2.250,15;2.248,57
31/03/2005;0,07%;0,09%;2.252,09;2.251,73;2.250,15
01/04/2005;0,07%;0,09%;2.253,67;2.253,31;2.251,73
04/04/2005;0,07%;0,09%;2.255,25;2.254,89;2.253,31
05/04/2005;0,06%;0,08%;2.257,01;2.256,65;2.255,07
06/04/2005;0,06%;0,08%;2.258,59;2.258,24;2.256,65
07/04/2005;0,06%;0,08%;2.260,18;2.259,82;2.258,24
08/04/2005;0,07%;0,09%;2.261,58;2.261,23;2.259,64
11/04/2005;0,06%;0,08%;2.263,34;2.263,00;2.261,41
12/04/2005;0,06%;0,08%;2.264,93;2.264,58;2.263,00
13/04/2005;0,06%;0,08%;2.266,52;2.266,17;2.264,58
14/04/2005;0,06%;0,08%;2.268,11;2.267,76;2.266,17
15/04/2005;0,06%;0,08%;2.269,70;2.269,36;2.267,76
18/04/2005;0,06%;0,08%;2.271,29;2.270,95;2.269,35
19/04/2005;0,06%;0,08%;2.272,88;2.272,54;2.270,95
20/04/2005;0,06%;0,08%;2.274,47;2.274,13;2.272,54
22/04/2005;0,06%;0,08%;2.276,09;2.275,75;2.274,13
25/04/2005;0,06%;0,08%;2.277,70;2.277,36;2.275,75
26/04/2005;0,06%;0,08%;2.279,32;2.278,98;2.277,36
27/04/2005;0,06%;0,08%;2.280,93;2.280,60;2.278,98
28/04/2005;0,06%;0,08%;2.282,55;2.282,22;2.280,60
29/04/2005;0,06%;0,08%;2.284,17;2.283,84;2.282,22
02/05/2005;0,06%;0,08%;2.285,79;2.285,46;2.283,84
03/05/2005;0,07%;0,08%;2.287,25;2.287,09;2.285,46
04/05/2005;0,07%;0,08%;2.288,88;2.288,71;2.287,09
05/05/2005;0,07%;0,08%;2.290,50;2.290,34;2.288,71
06/05/2005;0,07%;0,08%;2.292,13;2.291,97;2.290,34
09/05/2005;0,07%;0,08%;2.293,76;2.293,60;2.291,97
10/05/2005;0,07%;0,08%;2.295,39;2.295,23;2.293,60
11/05/2005;0,07%;0,08%;2.297,02;2.296,86;2.295,23
12/05/2005;0,07%;0,08%;2.298,65;2.298,49;2.296,86
13/05/2005;0,07%;0,08%;2.300,28;2.300,13;2.298,49
16/05/2005;0,07%;0,08%;2.301,92;2.301,76;2.300,13
17/05/2005;0,07%;0,08%;2.303,55;2.303,40;2.301,76
18/05/2005;0,07%;0,08%;2.305,19;2.305,04;2.303,40
19/05/2005;0,07%;0,08%;2.306,85;2.306,69;2.305,04
20/05/2005;0,07%;0,08%;2.308,50;2.308,35;2.306,70
23/05/2005;0,07%;0,08%;2.310,16;2.310,01;2.308,35
24/05/2005;0,07%;0,08%;2.311,82;2.311,67;2.310,01
25/05/2005;0,07%;0,08%;2.313,48;2.313,33;2.311,67
27/05/2005;0,07%;0,08%;2.315,14;2.314,99;2.313,33
