Vencimento;01/01/2021;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
04/01/2016;16,57%;16,63%;466,56;465,37;465,09
05/01/2016;16,51%;16,57%;468,04;466,85;466,56
06/01/2016;16,18%;16,24%;474,97;473,75;473,47
07/01/2016;16,03%;16,09%;478,31;477,08;476,80
08/01/2016;16,20%;16,26%;475,13;473,91;473,63
11/01/2016;16,26%;16,32%;474,20;472,99;472,70
12/01/2016;16,27%;16,33%;474,28;473,07;472,79
13/01/2016;16,24%;16,30%;475,17;473,96;473,67
14/01/2016;16,38%;16,44%;472,63;471,43;471,15
15/01/2016;16,36%;16,42%;473,32;472,12;471,83
18/01/2016;16,46%;16,52%;471,60;470,41;470,12
19/01/2016;16,36%;16,42%;473,89;472,69;472,40
20/01/2016;16,51%;16,57%;471,18;469,98;469,70
21/01/2016;16,72%;16,78%;467,30;466,12;465,84
22/01/2016;16,60%;16,66%;470,25;469,06;468,49
25/01/2016;16,44%;16,50%;473,43;472,23;471,95
26/01/2016;16,44%;16,50%;473,72;472,52;472,23
27/01/2016;16,20%;16,26%;478,82;477,61;477,33
28/01/2016;16,27%;16,33%;477,70;476,49;476,20
29/01/2016;15,79%;15,85%;487,76;486,53;486,24
01/02/2016;15,77%;15,83%;488,46;487,22;486,94
02/02/2016;15,46%;15,52%;495,19;493,94;493,65
03/02/2016;15,74%;15,80%;489,65;488,41;488,13
04/02/2016;15,62%;15,68%;492,42;491,17;490,89
05/02/2016;15,83%;15,89%;488,36;487,13;486,84
10/02/2016;15,84%;15,90%;488,44;487,21;486,92
11/02/2016;15,77%;15,83%;490,17;488,93;488,65
12/02/2016;16,04%;16,10%;484,92;483,71;483,42
15/02/2016;15,98%;16,04%;486,43;485,21;484,92
16/02/2016;15,94%;16,00%;487,53;486,31;486,02
17/02/2016;15,93%;15,99%;488,02;486,80;486,51
18/02/2016;15,74%;15,80%;492,21;490,98;490,69
19/02/2016;15,78%;15,84%;491,67;490,44;490,15
22/02/2016;15,65%;15,71%;494,64;493,40;493,12
23/02/2016;15,40%;15,46%;500,14;498,88;498,59
24/02/2016;15,61%;15,67%;496,04;494,80;494,51
25/02/2016;15,42%;15,48%;500,29;499,03;498,75
26/02/2016;15,62%;15,68%;496,41;495,16;494,88
29/02/2016;15,66%;15,72%;495,86;494,63;494,34
01/03/2016;15,51%;15,57%;499,26;498,01;497,73
02/03/2016;15,36%;15,42%;502,68;501,43;501,14
03/03/2016;15,21%;15,27%;506,12;504,86;504,57
04/03/2016;14,53%;14,59%;521,02;519,71;519,43
07/03/2016;14,59%;14,65%;519,99;518,69;518,41
08/03/2016;14,78%;14,84%;516,16;514,86;514,58
09/03/2016;14,27%;14,33%;527,58;526,25;525,98
10/03/2016;14,24%;14,30%;528,52;527,20;526,92
11/03/2016;14,21%;14,27%;529,47;528,14;527,86
14/03/2016;14,11%;14,17%;531,97;530,64;530,36
15/03/2016;14,40%;14,46%;525,83;524,52;524,24
16/03/2016;14,78%;14,84%;517,85;516,56;516,28
17/03/2016;14,18%;14,24%;531,25;529,92;529,64
18/03/2016;13,97%;14,03%;536,22;534,87;534,59
21/03/2016;13,93%;13,99%;537,39;536,05;535,77
22/03/2016;13,78%;13,84%;541,05;539,70;539,42
23/03/2016;13,53%;13,59%;547,02;545,65;545,37
24/03/2016;13,92%;13,98%;538,45;537,11;536,83
28/03/2016;13,73%;13,79%;543,01;541,66;541,38
29/03/2016;13,64%;13,70%;545,34;543,97;543,69
30/03/2016;13,43%;13,49%;550,41;549,04;548,76
31/03/2016;13,65%;13,71%;545,66;544,30;544,02
01/04/2016;13,85%;13,91%;541,42;540,07;539,79
04/04/2016;13,66%;13,72%;545,99;544,63;544,35
05/04/2016;13,89%;13,95%;541,08;539,73;539,45
06/04/2016;13,93%;13,99%;540,46;539,12;538,84
07/04/2016;14,05%;14,11%;538,06;536,73;536,45
08/04/2016;13,82%;13,88%;543,49;542,14;541,86
11/04/2016;13,68%;13,74%;546,92;545,57;545,29
12/04/2016;13,55%;13,61%;550,16;548,79;548,51
13/04/2016;13,44%;13,50%;552,94;551,57;551,30
14/04/2016;13,07%;13,13%;561,77;560,37;560,10
15/04/2016;12,99%;13,05%;563,91;562,51;562,24
18/04/2016;12,87%;12,93%;567,00;565,59;565,32
19/04/2016;12,82%;12,88%;568,46;567,04;566,77
20/04/2016;12,85%;12,91%;568,02;566,61;566,34
22/04/2016;12,85%;12,91%;568,29;566,88;566,61
25/04/2016;12,89%;12,95%;567,63;566,22;565,94
26/04/2016;12,75%;12,81%;571,20;569,78;569,51
27/04/2016;12,75%;12,81%;571,47;570,05;569,78
28/04/2016;12,55%;12,61%;576,49;575,06;574,79
29/04/2016;12,69%;12,75%;573,43;572,01;571,74
02/05/2016;12,40%;12,46%;580,62;579,18;578,91
03/05/2016;12,48%;12,54%;578,97;577,54;577,27
04/05/2016;12,48%;12,54%;579,24;577,81;577,54
05/05/2016;12,63%;12,69%;575,94;574,52;574,25
06/05/2016;12,54%;12,60%;578,35;576,93;576,65
09/05/2016;12,59%;12,65%;577,43;576,01;575,74
10/05/2016;12,71%;12,77%;574,87;573,45;573,18
11/05/2016;12,26%;12,32%;585,88;584,43;584,16
12/05/2016;12,29%;12,35%;585,42;583,98;583,71
13/05/2016;12,18%;12,24%;588,35;586,90;586,63
16/05/2016;12,24%;12,30%;587,16;585,72;585,45
17/05/2016;12,32%;12,38%;585,51;584,07;583,80
18/05/2016;12,43%;12,49%;583,15;581,71;581,44
19/05/2016;12,67%;12,73%;577,72;576,31;576,04
20/05/2016;12,58%;12,64%;580,12;578,70;578,43
23/05/2016;12,63%;12,69%;579,21;577,80;577,52
24/05/2016;12,68%;12,74%;578,31;576,90;576,62
25/05/2016;12,67%;12,73%;578,82;577,41;577,13
27/05/2016;12,80%;12,86%;576,04;574,64;574,36
30/05/2016;12,97%;13,03%;572,36;570,97;570,69
31/05/2016;12,80%;12,86%;576,59;575,19;574,92
01/06/2016;12,90%;12,96%;574,54;573,15;572,87
02/06/2016;12,81%;12,87%;576,91;575,51;575,24
03/06/2016;12,68%;12,74%;580,23;578,82;578,55
06/06/2016;12,44%;12,50%;586,17;584,75;584,47
07/06/2016;12,34%;12,40%;588,82;587,39;587,12
08/06/2016;12,42%;12,48%;587,19;585,77;585,49
09/06/2016;12,34%;12,40%;589,37;587,94;587,67
10/06/2016;12,39%;12,45%;588,45;587,02;586,75
13/06/2016;12,62%;12,68%;583,29;581,88;581,60
14/06/2016;12,70%;12,76%;581,69;580,29;580,01
