Vencimento;01/01/2021;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2017;11,25%;11,37%;654,48;651,68;651,41
03/01/2017;11,22%;11,34%;655,46;652,66;652,38
04/01/2017;11,18%;11,30%;656,68;653,87;653,59
05/01/2017;11,27%;11,39%;654,85;652,06;651,78
06/01/2017;11,18%;11,30%;657,23;654,43;654,15
09/01/2017;11,20%;11,32%;657,04;654,24;653,96
10/01/2017;11,16%;11,28%;658,25;655,45;655,17
11/01/2017;11,10%;11,22%;659,93;657,12;656,85
12/01/2017;10,79%;10,91%;667,52;664,68;664,41
13/01/2017;10,77%;10,89%;668,27;665,43;665,15
16/01/2017;10,78%;10,90%;668,30;665,46;665,19
17/01/2017;10,69%;10,81%;670,72;667,86;667,59
18/01/2017;10,75%;10,87%;669,56;666,72;666,44
19/01/2017;10,74%;10,86%;670,07;667,23;666,95
20/01/2017;10,61%;10,73%;673,43;670,58;670,31
23/01/2017;10,57%;10,69%;674,66;671,80;671,53
24/01/2017;10,54%;10,66%;675,91;673,05;672,51
26/01/2017;10,63%;10,75%;674,04;671,19;670,92
27/01/2017;10,69%;10,81%;672,88;670,04;669,77
30/01/2017;10,69%;10,81%;673,15;670,32;670,04
31/01/2017;10,67%;10,79%;673,90;671,06;670,79
01/02/2017;10,64%;10,76%;674,88;672,04;671,77
02/02/2017;10,62%;10,74%;675,63;672,79;672,51
03/02/2017;10,57%;10,69%;677,08;674,24;673,97
06/02/2017;10,44%;10,56%;680,45;677,59;677,32
07/02/2017;10,47%;10,59%;680,00;677,15;676,88
08/02/2017;10,34%;10,46%;683,38;680,51;680,24
09/02/2017;10,33%;10,45%;683,88;681,02;680,75
10/02/2017;10,26%;10,38%;685,83;682,96;682,69
13/02/2017;10,24%;10,36%;686,58;683,70;683,43
14/02/2017;10,21%;10,33%;687,56;684,69;684,42
15/02/2017;10,23%;10,35%;687,35;684,47;684,21
16/02/2017;10,26%;10,38%;686,89;684,03;683,76
17/02/2017;10,35%;10,47%;685,01;682,16;681,89
20/02/2017;10,28%;10,40%;686,95;684,09;683,82
21/02/2017;10,24%;10,36%;688,17;685,31;685,04
22/02/2017;10,18%;10,30%;689,87;687,00;686,74
23/02/2017;10,08%;10,20%;692,54;689,66;689,39
24/02/2017;10,08%;10,20%;692,81;689,93;689,66
01/03/2017;10,08%;10,20%;693,07;690,19;689,93
02/03/2017;10,01%;10,13%;695,02;692,13;691,87
03/03/2017;10,11%;10,23%;692,88;690,01;689,74
06/03/2017;9,96%;10,08%;696,75;693,86;693,60
07/03/2017;9,96%;10,08%;697,01;694,13;693,86
08/03/2017;10,03%;10,15%;695,59;692,72;692,45
09/03/2017;10,15%;10,27%;692,98;690,13;689,86
10/03/2017;10,07%;10,19%;695,16;692,30;692,03
13/03/2017;9,96%;10,08%;698,06;695,19;694,92
14/03/2017;9,99%;10,11%;697,60;694,73;694,47
15/03/2017;10,11%;10,23%;695,00;692,15;691,88
16/03/2017;10,00%;10,12%;697,89;695,03;694,76
17/03/2017;10,04%;10,16%;697,20;694,34;694,08
20/03/2017;10,01%;10,13%;698,18;695,32;695,06
21/03/2017;9,95%;10,07%;699,88;697,02;696,75
22/03/2017;10,03%;10,15%;698,23;695,38;695,11
23/03/2017;10,08%;10,20%;697,31;694,46;694,19
24/03/2017;9,99%;10,11%;699,72;696,86;696,60
27/03/2017;9,88%;10,00%;702,61;699,74;699,48
28/03/2017;9,86%;9,98%;703,35;700,48;700,22
29/03/2017;9,87%;9,99%;703,37;700,51;700,25
30/03/2017;9,90%;10,02%;702,92;700,06;699,80
31/03/2017;9,91%;10,03%;702,95;700,09;699,82
03/04/2017;9,87%;9,99%;704,16;701,31;701,04
04/04/2017;9,86%;9,98%;704,67;701,81;701,54
05/04/2017;9,78%;9,90%;706,84;703,97;703,71
06/04/2017;9,90%;10,02%;704,24;701,39;701,12
07/04/2017;9,97%;10,09%;702,84;700,00;699,73
10/04/2017;9,86%;9,98%;705,72;702,87;702,60
11/04/2017;9,79%;9,91%;707,65;704,79;704,53
12/04/2017;9,87%;9,99%;706,01;703,16;702,90
13/04/2017;9,92%;10,04%;705,08;702,25;701,98
17/04/2017;9,91%;10,03%;705,59;702,75;702,48
18/04/2017;9,87%;9,99%;706,80;703,96;703,69
19/04/2017;9,90%;10,02%;706,35;703,52;703,25
20/04/2017;9,94%;10,06%;705,67;702,85;702,58
24/04/2017;9,89%;10,01%;707,12;704,29;704,02
25/04/2017;10,02%;10,14%;704,32;701,51;701,24
26/04/2017;10,12%;10,24%;702,24;699,44;699,17
27/04/2017;10,02%;10,14%;704,85;702,04;701,78
28/04/2017;10,09%;10,21%;703,48;700,68;700,41
02/05/2017;10,00%;10,12%;705,86;703,05;702,78
03/05/2017;9,91%;10,03%;708,24;705,42;705,15
04/05/2017;10,02%;10,14%;705,92;703,12;702,85
05/05/2017;10,04%;10,16%;705,72;702,93;702,66
08/05/2017;9,99%;10,11%;707,16;704,36;704,09
09/05/2017;9,92%;10,04%;709,07;706,26;705,99
10/05/2017;9,83%;9,95%;711,44;708,63;708,36
11/05/2017;9,78%;9,90%;712,89;710,07;709,80
12/05/2017;9,74%;9,86%;714,09;711,27;711,00
15/05/2017;9,68%;9,80%;715,77;712,94;712,68
16/05/2017;9,62%;9,74%;717,45;714,62;714,36
17/05/2017;9,54%;9,66%;719,61;716,77;716,51
18/05/2017;11,39%;11,51%;677,67;675,04;674,75
19/05/2017;11,45%;11,57%;676,64;674,02;673,73
22/05/2017;11,36%;11,48%;678,90;676,28;675,99
23/05/2017;11,33%;11,45%;679,85;677,22;676,93
24/05/2017;10,79%;10,91%;692,12;689,44;689,15
25/05/2017;10,64%;10,76%;695,78;693,08;692,80
26/05/2017;10,53%;10,65%;698,54;695,83;695,55
29/05/2017;10,53%;10,65%;698,82;696,11;695,83
30/05/2017;10,35%;10,47%;703,18;700,46;700,18
31/05/2017;10,34%;10,46%;703,69;700,96;700,68
01/06/2017;10,36%;10,48%;703,51;700,78;700,51
02/06/2017;10,43%;10,55%;702,19;699,48;699,20
05/06/2017;10,59%;10,71%;698,86;696,17;695,88
06/06/2017;10,49%;10,61%;701,39;698,69;698,41
07/06/2017;10,37%;10,49%;704,38;701,67;701,39
08/06/2017;10,50%;10,62%;701,72;699,02;698,74
09/06/2017;10,38%;10,50%;704,71;702,00;701,72
