Vencimento;01/01/2019;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2018;6,77%;6,89%;937,32;936,28;936,03
03/01/2018;6,69%;6,81%;938,25;937,22;936,97
04/01/2018;6,66%;6,78%;938,75;937,72;937,48
05/01/2018;6,65%;6,77%;939,08;938,05;937,81
08/01/2018;6,69%;6,81%;938,98;937,95;937,71
09/01/2018;6,71%;6,83%;939,05;938,03;937,78
10/01/2018;6,76%;6,88%;938,87;937,85;937,60
11/01/2018;6,80%;6,92%;938,77;937,76;937,51
12/01/2018;6,81%;6,93%;938,93;937,93;937,68
15/01/2018;6,82%;6,94%;939,09;938,09;937,84
16/01/2018;6,81%;6,93%;939,42;938,42;938,17
17/01/2018;6,79%;6,91%;939,84;938,84;938,59
18/01/2018;6,80%;6,92%;940,00;939,01;938,76
19/01/2018;6,79%;6,91%;940,33;939,34;939,09
22/01/2018;6,79%;6,91%;940,57;939,59;939,34
23/01/2018;6,78%;6,90%;940,90;939,92;939,67
24/01/2018;6,79%;6,91%;941,31;940,33;939,84
26/01/2018;6,68%;6,80%;942,44;941,47;941,23
29/01/2018;6,69%;6,81%;942,60;941,64;941,39
30/01/2018;6,70%;6,82%;942,77;941,80;941,56
31/01/2018;6,72%;6,84%;942,85;941,89;941,64
01/02/2018;6,73%;6,85%;943,26;942,31;941,81
05/02/2018;6,76%;6,88%;943,26;942,32;942,07
06/02/2018;6,76%;6,88%;943,51;942,57;942,32
07/02/2018;6,73%;6,85%;943,99;943,05;942,80
08/02/2018;6,71%;6,83%;944,39;943,45;943,21
09/02/2018;6,62%;6,74%;945,33;944,40;944,15
14/02/2018;6,59%;6,71%;945,80;944,87;944,63
15/02/2018;6,57%;6,69%;946,20;945,27;945,03
16/02/2018;6,57%;6,69%;946,44;945,52;945,27
19/02/2018;6,52%;6,64%;947,06;946,14;945,90
20/02/2018;6,52%;6,64%;947,30;946,38;946,14
21/02/2018;6,50%;6,62%;947,68;946,77;946,53
22/02/2018;6,48%;6,60%;948,07;947,17;946,93
23/02/2018;6,51%;6,63%;948,08;947,18;946,94
26/02/2018;6,49%;6,61%;948,47;947,57;947,33
27/02/2018;6,52%;6,64%;948,48;947,59;947,35
28/02/2018;6,52%;6,64%;948,72;947,83;947,59
01/03/2018;6,49%;6,61%;949,18;948,29;948,05
02/03/2018;6,48%;6,60%;949,49;948,61;948,37
05/03/2018;6,42%;6,54%;950,17;949,29;949,05
06/03/2018;6,39%;6,51%;950,62;949,75;949,51
07/03/2018;6,39%;6,51%;950,85;949,98;949,75
08/03/2018;6,39%;6,51%;951,09;950,22;949,98
09/03/2018;6,40%;6,52%;951,25;950,39;950,15
12/03/2018;6,36%;6,48%;951,77;950,91;950,67
13/03/2018;6,41%;6,53%;951,65;950,79;950,55
14/03/2018;6,43%;6,55%;951,74;950,89;950,65
15/03/2018;6,42%;6,54%;952,05;951,20;950,96
16/03/2018;6,41%;6,53%;952,35;951,51;951,27
19/03/2018;6,39%;6,51%;952,73;951,89;951,65
20/03/2018;6,38%;6,50%;953,03;952,19;951,96
21/03/2018;6,40%;6,52%;953,13;952,29;952,06
22/03/2018;6,17%;6,29%;954,95;954,12;953,89
23/03/2018;6,18%;6,30%;955,11;954,28;954,05
