Vencimento;01/01/2015;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2013;7,75%;7,81%;861,06;860,10;859,85
03/01/2013;7,76%;7,82%;861,16;860,20;859,94
04/01/2013;7,73%;7,79%;861,89;860,93;860,68
07/01/2013;7,77%;7,83%;861,51;860,55;860,30
08/01/2013;7,73%;7,79%;862,40;861,45;861,19
09/01/2013;7,82%;7,88%;861,23;860,28;860,02
10/01/2013;7,81%;7,87%;861,64;860,69;860,44
11/01/2013;7,78%;7,83%;862,37;861,58;861,33
14/01/2013;7,77%;7,82%;862,79;862,00;861,74
15/01/2013;7,74%;7,79%;863,52;862,73;862,47
16/01/2013;7,76%;7,81%;863,46;862,67;862,41
17/01/2013;7,81%;7,86%;862,93;862,15;861,89
18/01/2013;7,92%;7,97%;861,47;860,69;860,42
21/01/2013;7,93%;7,98%;861,57;860,79;860,53
22/01/2013;7,86%;7,91%;862,92;862,14;861,88
23/01/2013;7,93%;7,98%;862,09;861,32;861,06
24/01/2013;7,91%;7,96%;862,93;862,15;861,63
28/01/2013;8,02%;8,07%;861,49;860,72;860,45
29/01/2013;8,00%;8,05%;862,06;861,29;861,03
30/01/2013;7,93%;7,98%;863,40;862,63;862,37
31/01/2013;7,97%;8,02%;863,05;862,28;862,02
01/02/2013;8,02%;8,07%;862,54;861,78;861,51
04/02/2013;8,06%;8,11%;862,20;861,43;861,17
05/02/2013;8,06%;8,11%;862,46;861,70;861,43
06/02/2013;8,09%;8,14%;862,27;861,51;861,24
07/02/2013;8,16%;8,21%;861,48;860,72;860,45
08/02/2013;8,26%;8,31%;860,24;859,48;859,21
13/02/2013;8,24%;8,29%;860,81;860,06;859,78
14/02/2013;8,22%;8,27%;861,38;860,63;860,36
15/02/2013;8,23%;8,28%;861,50;860,75;860,48
18/02/2013;8,35%;8,40%;859,98;859,23;858,95
19/02/2013;8,51%;8,56%;857,87;857,13;856,85
20/02/2013;8,52%;8,57%;858,00;857,26;856,98
21/02/2013;8,46%;8,51%;859,17;858,43;858,15
22/02/2013;8,43%;8,48%;859,89;859,15;858,87
25/02/2013;8,57%;8,62%;858,10;857,36;857,08
26/02/2013;8,54%;8,59%;858,82;858,09;857,81
27/02/2013;8,52%;8,57%;859,39;858,66;858,38
28/02/2013;8,48%;8,53%;860,26;859,53;859,25
01/03/2013;8,44%;8,49%;861,12;860,39;860,11
04/03/2013;8,39%;8,44%;862,13;861,40;861,12
05/03/2013;8,42%;8,47%;861,97;861,24;860,96
06/03/2013;8,42%;8,47%;862,24;861,52;861,24
07/03/2013;8,44%;8,49%;862,23;861,50;861,22
08/03/2013;8,57%;8,62%;860,62;859,90;859,62
11/03/2013;8,74%;8,79%;858,45;857,74;857,45
12/03/2013;8,64%;8,69%;860,18;859,46;859,17
13/03/2013;8,70%;8,75%;859,60;858,88;858,60
14/03/2013;8,78%;8,83%;858,74;858,03;857,74
15/03/2013;8,70%;8,75%;860,17;859,45;859,17
18/03/2013;8,66%;8,71%;861,02;860,31;860,02
19/03/2013;8,65%;8,70%;861,45;860,74;860,45
20/03/2013;8,60%;8,65%;862,44;861,73;861,45
21/03/2013;8,61%;8,66%;862,59;861,87;861,59
22/03/2013;8,66%;8,71%;862,16;861,45;861,17
25/03/2013;8,59%;8,64%;863,43;862,73;862,44
26/03/2013;8,58%;8,63%;863,86;863,15;862,87
27/03/2013;8,59%;8,64%;864,00;863,29;863,01
28/03/2013;8,52%;8,57%;865,27;864,56;864,28
01/04/2013;8,56%;8,61%;864,99;864,28;864,00
02/04/2013;8,56%;8,61%;865,27;864,57;864,28
03/04/2013;8,51%;8,56%;866,25;865,55;865,27
04/04/2013;8,62%;8,67%;864,99;864,30;864,01
05/04/2013;8,60%;8,65%;865,56;864,86;864,57
08/04/2013;8,47%;8,52%;867,65;866,95;866,67
09/04/2013;8,50%;8,55%;867,51;866,82;866,54
10/04/2013;8,56%;8,61%;866,96;866,27;865,98
