Vencimento;01/07/2005;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
03/01/2005;18,55%;18,61%;920,29;920,07;919,44
04/01/2005;18,61%;18,65%;920,69;920,54;919,92
05/01/2005;18,57%;18,61%;921,46;921,31;920,69
06/01/2005;18,62%;18,66%;921,90;921,75;921,13
07/01/2005;18,73%;18,77%;922,12;921,98;921,35
10/01/2005;18,70%;18,74%;922,86;922,71;922,09
11/01/2005;18,74%;18,78%;923,34;923,20;922,57
12/01/2005;18,76%;18,80%;923,90;923,76;923,13
13/01/2005;18,74%;18,78%;924,60;924,46;923,83
14/01/2005;18,76%;18,80%;925,16;925,02;924,39
17/01/2005;18,81%;18,85%;925,62;925,48;924,85
18/01/2005;18,90%;18,94%;925,94;925,80;925,17
19/01/2005;18,96%;19,00%;926,37;926,23;925,60
20/01/2005;18,90%;18,94%;927,21;927,08;926,44
21/01/2005;19,07%;19,11%;927,28;927,14;926,50
24/01/2005;19,15%;19,19%;927,65;927,52;926,87
25/01/2005;19,12%;19,16%;928,40;928,27;927,62
26/01/2005;19,13%;19,17%;929,01;928,88;928,23
27/01/2005;19,05%;19,09%;929,92;929,79;929,14
28/01/2005;19,33%;19,37%;929,66;929,53;928,88
31/01/2005;19,47%;19,51%;929,86;929,74;929,08
01/02/2005;19,43%;19,47%;930,65;930,52;929,86
02/02/2005;19,42%;19,46%;931,33;931,21;930,55
03/02/2005;19,42%;19,46%;931,99;931,87;931,21
04/02/2005;19,35%;19,39%;932,86;932,74;932,08
09/02/2005;19,32%;19,36%;933,61;933,49;932,83
10/02/2005;19,32%;19,36%;934,26;934,14;933,49
11/02/2005;19,30%;19,34%;934,98;934,86;934,20
14/02/2005;19,26%;19,30%;935,75;935,63;934,98
15/02/2005;19,41%;19,45%;935,97;935,85;935,19
16/02/2005;19,43%;19,47%;936,57;936,45;935,79
17/02/2005;19,46%;19,50%;937,14;937,03;936,37
18/02/2005;19,40%;19,44%;937,97;937,86;937,20
21/02/2005;19,42%;19,46%;938,58;938,47;937,80
22/02/2005;19,43%;19,47%;939,21;939,10;938,44
