Vencimento;01/01/2020;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2019;6,51%;6,63%;938,87;937,82;937,58
03/01/2019;6,43%;6,55%;939,81;938,76;938,52
04/01/2019;6,48%;6,60%;939,61;938,56;938,32
07/01/2019;6,47%;6,59%;939,93;938,88;938,64
08/01/2019;6,54%;6,66%;939,55;938,51;938,27
09/01/2019;6,52%;6,64%;939,96;938,93;938,69
10/01/2019;6,56%;6,68%;939,85;938,82;938,58
11/01/2019;6,59%;6,71%;939,83;938,81;938,56
14/01/2019;6,59%;6,71%;940,07;939,05;938,81
15/01/2019;6,53%;6,65%;940,82;939,80;939,56
16/01/2019;6,57%;6,69%;940,72;939,70;939,46
17/01/2019;6,56%;6,68%;941,04;940,03;939,79
18/01/2019;6,49%;6,61%;941,87;940,86;940,62
21/01/2019;6,53%;6,65%;941,77;940,76;940,52
22/01/2019;6,49%;6,61%;942,34;941,33;941,10
23/01/2019;6,46%;6,58%;942,82;941,82;941,58
24/01/2019;6,43%;6,55%;943,54;942,55;942,07
25/01/2019;6,43%;6,55%;943,54;942,55;942,31
28/01/2019;6,44%;6,56%;943,69;942,70;942,46
29/01/2019;6,42%;6,54%;944,09;943,10;942,87
30/01/2019;6,36%;6,48%;944,81;943,83;943,59
31/01/2019;6,33%;6,45%;945,29;944,31;944,07
01/02/2019;6,34%;6,46%;945,44;944,46;944,23
04/02/2019;6,36%;6,48%;945,50;944,54;944,30
05/02/2019;6,36%;6,48%;945,74;944,77;944,54
06/02/2019;6,35%;6,47%;946,05;945,09;944,85
07/02/2019;6,41%;6,53%;945,80;944,84;944,61
08/02/2019;6,43%;6,55%;945,87;944,92;944,69
11/02/2019;6,49%;6,61%;945,63;944,69;944,45
12/02/2019;6,47%;6,59%;946,03;945,08;944,85
13/02/2019;6,41%;6,53%;946,73;945,79;945,56
14/02/2019;6,37%;6,49%;947,28;946,34;946,11
15/02/2019;6,36%;6,48%;947,59;946,66;946,42
18/02/2019;6,34%;6,46%;947,98;947,05;946,81
19/02/2019;6,35%;6,47%;948,13;947,20;946,97
20/02/2019;6,33%;6,45%;948,51;947,59;947,36
21/02/2019;6,36%;6,48%;948,52;947,60;947,36
22/02/2019;6,37%;6,49%;948,67;947,76;947,52
25/02/2019;6,37%;6,49%;948,90;948,00;947,76
26/02/2019;6,41%;6,53%;948,84;947,93;947,69
27/02/2019;6,42%;6,54%;948,99;948,10;947,86
28/02/2019;6,41%;6,53%;949,30;948,41;948,17
01/03/2019;6,43%;6,55%;949,39;948,50;948,26
06/03/2019;6,43%;6,55%;949,62;948,74;948,50
07/03/2019;6,43%;6,55%;949,86;948,98;948,74
08/03/2019;6,42%;6,54%;950,17;949,29;949,05
11/03/2019;6,40%;6,52%;950,55;949,67;949,43
12/03/2019;6,38%;6,50%;950,93;950,06;949,82
13/03/2019;6,32%;6,44%;951,60;950,73;950,49
14/03/2019;6,32%;6,44%;951,83;950,96;950,73
15/03/2019;6,34%;6,46%;951,91;951,05;950,82
18/03/2019;6,33%;6,45%;952,22;951,36;951,13
19/03/2019;6,30%;6,42%;952,66;951,81;951,58
20/03/2019;6,32%;6,44%;952,75;951,90;951,67
21/03/2019;6,28%;6,40%;953,27;952,42;952,19
