Vencimento;01/07/2010;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Base 9:00
04/01/2010;9,19%;9,22%;958,32;958,20;957,86
05/01/2010;9,14%;9,17%;958,87;958,74;958,41
06/01/2010;9,13%;9,16%;959,24;959,12;958,78
07/01/2010;9,09%;9,12%;959,74;959,62;959,29
08/01/2010;9,10%;9,13%;960,03;959,91;959,58
11/01/2010;9,07%;9,10%;960,49;960,36;960,03
12/01/2010;9,08%;9,11%;960,78;960,66;960,32
13/01/2010;9,09%;9,12%;961,07;960,95;960,62
14/01/2010;9,04%;9,07%;961,60;961,48;961,15
15/01/2010;9,07%;9,10%;961,81;961,69;961,36
18/01/2010;9,05%;9,08%;962,22;962,10;961,77
19/01/2010;9,05%;9,08%;962,55;962,44;962,10
20/01/2010;9,10%;9,13%;962,69;962,58;962,24
21/01/2010;9,10%;9,13%;963,02;962,91;962,58
22/01/2010;9,11%;9,14%;963,32;963,21;962,87
25/01/2010;9,13%;9,16%;963,58;963,46;963,13
26/01/2010;9,13%;9,16%;963,91;963,80;963,46
27/01/2010;9,14%;9,17%;964,21;964,10;963,76
28/01/2010;9,14%;9,17%;964,54;964,43;964,10
29/01/2010;9,09%;9,12%;965,06;964,95;964,62
01/02/2010;9,07%;9,10%;965,46;965,36;965,02
02/02/2010;9,10%;9,13%;965,69;965,58;965,25
03/02/2010;9,15%;9,18%;965,85;965,74;965,41
04/02/2010;9,16%;9,19%;966,15;966,04;965,71
05/02/2010;9,10%;9,13%;966,69;966,59;966,25
08/02/2010;9,09%;9,12%;967,06;966,96;966,62
09/02/2010;9,11%;9,14%;967,33;967,23;966,89
10/02/2010;9,13%;9,16%;967,59;967,49;967,16
11/02/2010;9,16%;9,19%;967,83;967,73;967,39
12/02/2010;9,16%;9,19%;968,17;968,07;967,73
17/02/2010;9,13%;9,16%;968,60;968,50;968,17
18/02/2010;9,13%;9,16%;968,94;968,84;968,50
19/02/2010;9,14%;9,17%;969,24;969,15;968,81
22/02/2010;9,17%;9,20%;969,48;969,39;969,05
23/02/2010;9,21%;9,24%;969,70;969,60;969,26
24/02/2010;9,23%;9,26%;969,98;969,88;969,54
25/02/2010;9,26%;9,29%;970,22;970,13;969,79
26/02/2010;9,28%;9,31%;970,51;970,42;970,07
01/03/2010;9,33%;9,36%;970,70;970,61;970,27
02/03/2010;9,33%;9,36%;971,04;970,96;970,61
03/03/2010;9,32%;9,35%;971,42;971,33;970,98
04/03/2010;9,34%;9,37%;971,70;971,62;971,27
05/03/2010;9,34%;9,37%;972,05;971,96;971,62
08/03/2010;9,26%;9,29%;972,61;972,53;972,19
09/03/2010;9,26%;9,29%;972,96;972,87;972,53
10/03/2010;9,26%;9,29%;973,30;973,22;972,87
11/03/2010;9,30%;9,33%;973,53;973,45;973,11
12/03/2010;9,37%;9,40%;973,69;973,61;973,26
15/03/2010;9,35%;9,38%;974,09;974,01;973,66
16/03/2010;9,35%;9,38%;974,43;974,36;974,01
17/03/2010;9,36%;9,39%;974,75;974,68;974,33
18/03/2010;9,10%;9,13%;975,76;975,68;975,34
19/03/2010;9,11%;9,14%;976,07;975,99;975,65
22/03/2010;9,11%;9,14%;976,41;976,33;975,99
23/03/2010;9,11%;9,14%;976,74;976,67;976,33
24/03/2010;9,11%;9,14%;977,08;977,01;976,67
25/03/2010;9,14%;9,17%;977,35;977,28;976,94
26/03/2010;9,16%;9,19%;977,64;977,57;977,23
29/03/2010;9,18%;9,21%;977,94;977,87;977,53
30/03/2010;9,19%;9,22%;978,25;978,19;977,85
31/03/2010;9,18%;9,21%;978,62;978,55;978,21
01/04/2010;9,19%;9,22%;978,94;978,87;978,53
05/04/2010;9,19%;9,22%;979,28;979,22;978,87
06/04/2010;9,20%;9,23%;979,60;979,54;979,19
07/04/2010;9,23%;9,26%;979,88;979,82;979,47
08/04/2010;9,26%;9,29%;980,16;980,10;979,76
09/04/2010;9,28%;9,31%;980,47;980,41;980,06
12/04/2010;9,30%;9,33%;980,77;980,71;980,37
13/04/2010;9,32%;9,35%;981,08;981,02;980,68
