Vencimento;01/01/2023;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2017;11,47%;11,59%;523,05;519,70;519,48
03/01/2017;11,42%;11,54%;524,68;521,32;521,10
04/01/2017;11,39%;11,51%;525,75;522,38;522,16
05/01/2017;11,51%;11,63%;522,61;519,27;519,05
06/01/2017;11,44%;11,56%;524,79;521,44;521,22
09/01/2017;11,45%;11,57%;524,74;521,39;521,17
10/01/2017;11,39%;11,51%;526,65;523,29;523,06
11/01/2017;11,35%;11,47%;528,00;524,63;524,41
12/01/2017;11,05%;11,17%;536,75;533,32;533,10
13/01/2017;11,06%;11,18%;536,69;533,26;533,04
16/01/2017;11,08%;11,20%;536,34;532,92;532,69
17/01/2017;10,98%;11,10%;539,43;535,99;535,77
18/01/2017;11,03%;11,15%;538,22;534,79;534,57
19/01/2017;11,02%;11,14%;538,73;535,30;535,07
20/01/2017;10,89%;11,01%;542,70;539,24;539,02
23/01/2017;10,85%;10,97%;544,08;540,62;540,39
24/01/2017;10,79%;10,91%;546,27;542,79;542,35
26/01/2017;10,88%;11,00%;543,88;540,42;540,20
27/01/2017;10,94%;11,06%;542,37;538,93;538,70
30/01/2017;10,92%;11,04%;543,17;539,72;539,50
31/01/2017;10,91%;11,03%;543,68;540,24;540,01
01/02/2017;10,91%;11,03%;543,91;540,46;540,24
02/02/2017;10,87%;10,99%;545,29;541,83;541,61
03/02/2017;10,80%;10,92%;547,54;544,07;543,84
06/02/2017;10,67%;10,79%;551,55;548,05;547,83
07/02/2017;10,69%;10,81%;551,18;547,69;547,47
08/02/2017;10,56%;10,68%;555,22;551,70;551,48
09/02/2017;10,52%;10,64%;556,62;553,09;552,87
10/02/2017;10,44%;10,56%;559,20;555,66;555,44
13/02/2017;10,43%;10,55%;559,72;556,18;555,95
14/02/2017;10,39%;10,51%;561,13;557,58;557,35
15/02/2017;10,43%;10,55%;560,16;556,62;556,40
16/02/2017;10,44%;10,56%;560,09;556,55;556,32
17/02/2017;10,54%;10,66%;557,36;553,84;553,62
20/02/2017;10,47%;10,59%;559,64;556,11;555,89
21/02/2017;10,43%;10,55%;561,04;557,51;557,28
22/02/2017;10,36%;10,48%;563,34;559,79;559,57
23/02/2017;10,28%;10,40%;565,94;562,37;562,15
24/02/2017;10,27%;10,39%;566,46;562,89;562,67
01/03/2017;10,29%;10,41%;566,08;562,52;562,30
02/03/2017;10,21%;10,33%;568,70;565,11;564,89
03/03/2017;10,35%;10,47%;564,74;561,19;560,97
06/03/2017;10,20%;10,32%;569,43;565,85;565,63
07/03/2017;10,21%;10,33%;569,35;565,78;565,55
08/03/2017;10,27%;10,39%;567,78;564,22;564,00
