Vencimento;01/01/2023;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2019;8,49%;8,61%;722,54;719,36;719,12
03/01/2019;8,36%;8,48%;726,23;723,04;722,80
04/01/2019;8,44%;8,56%;724,33;721,15;720,91
07/01/2019;8,40%;8,52%;725,63;722,44;722,21
08/01/2019;8,42%;8,54%;725,33;722,15;721,91
09/01/2019;8,38%;8,50%;726,62;723,44;723,21
10/01/2019;8,40%;8,52%;726,32;723,15;722,91
11/01/2019;8,43%;8,55%;725,76;722,59;722,35
14/01/2019;8,47%;8,59%;724,94;721,77;721,54
15/01/2019;8,38%;8,50%;727,55;724,38;724,14
16/01/2019;8,49%;8,61%;724,88;721,72;721,48
17/01/2019;8,51%;8,63%;724,58;721,43;721,19
18/01/2019;8,44%;8,56%;726,66;723,50;723,27
21/01/2019;8,49%;8,61%;725,58;722,43;722,19
22/01/2019;8,41%;8,53%;727,92;724,76;724,53
23/01/2019;8,38%;8,50%;728,95;725,79;725,55
24/01/2019;8,28%;8,40%;732,06;728,89;728,42
25/01/2019;8,34%;8,46%;730,47;727,31;727,07
28/01/2019;8,34%;8,46%;730,70;727,54;727,31
29/01/2019;8,30%;8,42%;731,99;728,83;728,59
30/01/2019;8,18%;8,30%;735,40;732,22;731,99
31/01/2019;8,18%;8,30%;735,63;732,46;732,22
01/02/2019;8,10%;8,22%;737,99;734,80;734,57
04/02/2019;8,07%;8,19%;739,02;735,83;735,60
05/02/2019;8,07%;8,19%;739,24;736,06;735,83
06/02/2019;8,16%;8,28%;737,08;733,91;733,68
07/02/2019;8,24%;8,36%;735,20;732,04;731,81
08/02/2019;8,23%;8,35%;735,69;732,53;732,30
11/02/2019;8,34%;8,46%;733,03;729,89;729,65
12/02/2019;8,26%;8,38%;735,36;732,21;731,98
13/02/2019;8,18%;8,30%;737,70;734,54;734,31
14/02/2019;8,13%;8,25%;739,25;736,09;735,86
15/02/2019;8,05%;8,17%;741,60;738,43;738,20
18/02/2019;8,04%;8,16%;742,09;738,92;738,69
19/02/2019;8,07%;8,19%;741,52;738,36;738,13
20/02/2019;8,02%;8,14%;743,07;739,91;739,68
21/02/2019;8,21%;8,33%;738,30;735,16;734,92
22/02/2019;8,18%;8,30%;739,31;736,17;735,94
25/02/2019;8,10%;8,22%;741,65;738,50;738,27
26/02/2019;8,22%;8,34%;738,73;735,60;735,36
27/02/2019;8,22%;8,34%;738,96;735,83;735,60
28/02/2019;8,21%;8,33%;739,45;736,32;736,09
01/03/2019;8,28%;8,40%;737,86;734,74;734,51
06/03/2019;8,34%;8,46%;736,53;733,43;733,19
07/03/2019;8,34%;8,46%;736,77;733,66;733,43
08/03/2019;8,29%;8,41%;738,30;735,19;734,95
11/03/2019;8,18%;8,30%;741,39;738,27;738,04
12/03/2019;8,10%;8,22%;743,71;740,58;740,35
13/03/2019;8,02%;8,14%;746,04;742,90;742,67
14/03/2019;8,02%;8,14%;746,27;743,13;742,90
15/03/2019;8,11%;8,23%;744,14;741,02;740,79
18/03/2019;8,03%;8,15%;746,46;743,33;743,10
19/03/2019;7,96%;8,08%;748,52;745,39;745,16
20/03/2019;7,96%;8,08%;748,75;745,62;745,39
21/03/2019;7,87%;7,99%;751,34;748,19;747,97
