Vencimento;01/01/2019;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
26/01/2016;16,28%;16,34%;644,85;643,89;643,50
27/01/2016;16,00%;16,06%;649,77;648,80;648,41
28/01/2016;15,98%;16,04%;650,48;649,51;649,12
29/01/2016;15,53%;15,59%;658,23;657,25;656,87
01/02/2016;15,54%;15,60%;658,45;657,46;657,08
02/02/2016;15,23%;15,29%;663,96;662,96;662,59
03/02/2016;15,47%;15,53%;660,36;659,37;658,99
04/02/2016;15,44%;15,50%;661,23;660,24;659,86
05/02/2016;15,65%;15,71%;658,15;657,17;656,79
10/02/2016;15,64%;15,70%;658,70;657,72;657,34
11/02/2016;15,55%;15,61%;660,55;659,57;659,19
12/02/2016;15,73%;15,79%;657,99;657,01;656,63
15/02/2016;15,65%;15,71%;659,67;658,70;658,32
16/02/2016;15,58%;15,64%;661,20;660,22;659,84
17/02/2016;15,49%;15,55%;663,05;662,07;661,69
18/02/2016;15,28%;15,34%;666,88;665,89;665,51
19/02/2016;15,38%;15,44%;665,61;664,63;664,25
22/02/2016;15,20%;15,26%;668,95;667,96;667,58
23/02/2016;15,10%;15,16%;670,98;669,99;669,61
24/02/2016;15,24%;15,30%;669,04;668,06;667,68
25/02/2016;15,07%;15,13%;672,22;671,23;670,86
26/02/2016;15,18%;15,24%;670,78;669,80;669,42
29/02/2016;15,23%;15,29%;670,34;669,35;668,98
01/03/2016;15,09%;15,15%;673,02;672,03;671,65
02/03/2016;14,86%;14,92%;677,19;676,20;675,83
03/03/2016;14,81%;14,87%;678,39;677,40;677,03
04/03/2016;14,47%;14,53%;684,44;683,43;683,06
07/03/2016;14,53%;14,59%;683,80;682,80;682,43
08/03/2016;14,70%;14,76%;681,34;680,34;679,97
09/03/2016;14,12%;14,18%;691,43;690,42;690,05
10/03/2016;14,06%;14,12%;692,81;691,79;691,43
11/03/2016;14,00%;14,06%;694,19;693,17;692,81
14/03/2016;13,78%;13,84%;698,29;697,27;696,91
15/03/2016;14,07%;14,13%;693,72;692,71;692,35
16/03/2016;14,35%;14,41%;689,38;688,38;688,01
17/03/2016;13,91%;13,97%;697,16;696,14;695,78
18/03/2016;13,74%;13,80%;700,40;699,38;699,02
21/03/2016;13,68%;13,74%;701,78;700,76;700,40
22/03/2016;13,63%;13,69%;702,99;701,97;701,61
23/03/2016;13,37%;13,43%;707,80;706,77;706,42
24/03/2016;13,70%;13,76%;702,52;701,50;701,14
28/03/2016;13,57%;13,63%;705,08;704,06;703,71
29/03/2016;13,48%;13,54%;706,98;705,95;705,60
30/03/2016;13,34%;13,40%;709,73;708,70;708,34
31/03/2016;13,61%;13,67%;705,47;704,46;704,10
01/04/2016;13,80%;13,86%;702,62;701,61;701,25
04/04/2016;13,60%;13,66%;706,36;705,34;704,98
05/04/2016;13,80%;13,86%;703,34;702,33;701,97
06/04/2016;13,76%;13,82%;704,37;703,36;703,00
07/04/2016;13,86%;13,92%;703,06;702,05;701,69
08/04/2016;13,71%;13,77%;705,94;704,93;704,57
