Vencimento;01/10/2006;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2006;16,80%;16,84%;891,15;890,92;890,37
03/01/2006;16,78%;16,82%;891,81;891,59;891,04
04/01/2006;16,76%;16,80%;892,47;892,25;891,70
05/01/2006;16,74%;16,78%;893,13;892,91;892,36
06/01/2006;16,73%;16,77%;893,74;893,52;892,97
09/01/2006;16,71%;16,75%;894,40;894,18;893,63
10/01/2006;16,67%;16,71%;895,17;894,95;894,40
11/01/2006;16,56%;16,60%;896,32;896,10;895,55
12/01/2006;16,56%;16,60%;896,86;896,64;896,10
13/01/2006;16,53%;16,57%;897,57;897,35;896,81
16/01/2006;16,47%;16,51%;898,44;898,23;897,68
17/01/2006;16,42%;16,46%;899,26;899,04;898,50
18/01/2006;16,40%;16,44%;899,91;899,69;899,15
19/01/2006;16,27%;16,31%;901,14;900,93;900,39
20/01/2006;16,27%;16,31%;901,68;901,47;900,93
23/01/2006;16,23%;16,27%;902,43;902,22;901,68
24/01/2006;16,25%;16,29%;902,87;902,66;902,12
25/01/2006;16,28%;16,32%;903,25;903,04;902,50
26/01/2006;16,27%;16,31%;903,84;903,63;903,09
27/01/2006;16,27%;16,31%;904,38;904,18;903,63
30/01/2006;16,24%;16,28%;905,08;904,87;904,33
31/01/2006;16,25%;16,29%;905,57;905,36;904,82
01/02/2006;16,22%;16,26%;906,26;906,06;905,52
02/02/2006;16,20%;16,24%;906,91;906,70;906,16
03/02/2006;16,16%;16,20%;907,65;907,45;906,91
06/02/2006;16,10%;16,14%;908,49;908,29;907,75
07/02/2006;16,04%;16,08%;909,33;909,13;908,59
08/02/2006;16,07%;16,11%;909,72;909,52;908,98
09/02/2006;16,04%;16,08%;910,40;910,20;909,67
10/02/2006;16,04%;16,08%;910,94;910,74;910,20
13/02/2006;16,03%;16,07%;911,53;911,33;910,79
14/02/2006;15,99%;16,03%;912,26;912,06;911,53
15/02/2006;15,96%;16,00%;912,94;912,75;912,21
16/02/2006;15,92%;15,96%;913,67;913,48;912,94
17/02/2006;15,89%;15,93%;914,35;914,16;913,62
20/02/2006;15,81%;15,85%;915,27;915,08;914,54
21/02/2006;15,76%;15,80%;916,04;915,85;915,31
22/02/2006;15,78%;15,82%;916,47;916,29;915,75
23/02/2006;15,74%;15,78%;917,20;917,01;916,47
24/02/2006;15,70%;15,74%;917,91;917,73;917,20
01/03/2006;15,69%;15,73%;918,49;918,31;917,77
02/03/2006;15,62%;15,66%;919,35;919,16;918,63
03/03/2006;15,59%;15,63%;920,01;919,83;919,30
06/03/2006;15,57%;15,61%;920,63;920,45;919,92
07/03/2006;15,57%;15,61%;921,16;920,98;920,45
08/03/2006;15,61%;15,65%;921,51;921,33;920,80
09/03/2006;15,56%;15,60%;922,26;922,09;921,56
10/03/2006;15,54%;15,58%;922,88;922,70;922,17
13/03/2006;15,45%;15,49%;923,81;923,63;923,10
14/03/2006;15,40%;15,44%;924,55;924,38;923,85
15/03/2006;15,37%;15,41%;925,21;925,04;924,51
16/03/2006;15,33%;15,37%;925,91;925,74;925,21
17/03/2006;15,36%;15,40%;926,30;926,13;925,61
20/03/2006;15,39%;15,43%;926,70;926,53;926,00
21/03/2006;15,41%;15,45%;927,14;926,97;926,45
22/03/2006;15,46%;15,50%;927,46;927,29;926,76
23/03/2006;15,42%;15,46%;928,16;927,99;927,46
24/03/2006;15,44%;15,48%;928,60;928,44;927,91
27/03/2006;15,42%;15,46%;929,21;929,05;928,52
28/03/2006;15,46%;15,50%;929,58;929,42;928,88
29/03/2006;15,42%;15,46%;930,27;930,11;929,58
30/03/2006;15,39%;15,43%;930,92;930,76;930,23
31/03/2006;15,34%;15,38%;931,65;931,49;930,96
03/04/2006;15,32%;15,35%;932,26;932,14;931,61
04/04/2006;15,25%;15,28%;933,06;932,94;932,42
05/04/2006;15,22%;15,25%;933,71;933,59;933,06
06/04/2006;15,19%;15,22%;934,35;934,23;933,71
07/04/2006;15,19%;15,22%;934,87;934,76;934,23
10/04/2006;15,24%;15,27%;935,21;935,09;934,56
11/04/2006;15,26%;15,29%;935,66;935,54;935,01
12/04/2006;15,21%;15,24%;936,37;936,26;935,73
13/04/2006;15,13%;15,16%;937,20;937,09;936,56
17/04/2006;15,10%;15,13%;937,83;937,72;937,20
18/04/2006;15,09%;15,12%;938,39;938,28;937,76
19/04/2006;15,03%;15,06%;939,14;939,03;938,51
20/04/2006;14,99%;15,02%;939,80;939,70;939,17
24/04/2006;15,03%;15,06%;940,18;940,07;939,55
25/04/2006;15,07%;15,10%;940,56;940,45;939,93
26/04/2006;15,04%;15,07%;941,19;941,09;940,56
27/04/2006;15,01%;15,04%;941,82;941,72;941,19
28/04/2006;15,07%;15,10%;942,13;942,03;941,50
02/05/2006;15,05%;15,08%;942,73;942,63;942,10
03/05/2006;15,03%;15,06%;943,32;943,22;942,69
04/05/2006;15,04%;15,07%;943,81;943,71;943,18
05/05/2006;15,04%;15,07%;944,34;944,24;943,71
08/05/2006;15,05%;15,08%;944,83;944,73;944,20
09/05/2006;15,04%;15,07%;945,39;945,29;944,76
10/05/2006;15,02%;15,05%;945,98;945,88;945,35
11/05/2006;15,01%;15,04%;946,54;946,44;945,91
12/05/2006;15,03%;15,06%;947,00;946,90;946,37
15/05/2006;15,06%;15,09%;947,43;947,33;946,81
16/05/2006;15,08%;15,11%;947,89;947,80;947,27
17/05/2006;15,04%;15,07%;948,55;948,45;947,93
18/05/2006;15,05%;15,08%;949,04;948,95;948,42
19/05/2006;15,04%;15,07%;949,60;949,51;948,98
22/05/2006;15,06%;15,09%;950,07;949,98;949,45
23/05/2006;15,16%;15,19%;950,30;950,21;949,68
24/05/2006;15,42%;15,45%;950,07;949,98;949,44
25/05/2006;15,54%;15,57%;950,26;950,17;949,63
26/05/2006;15,39%;15,42%;951,24;951,15;950,61
29/05/2006;15,25%;15,28%;952,18;952,09;951,55
30/05/2006;15,32%;15,35%;952,51;952,43;951,89
31/05/2006;15,40%;15,43%;952,83;952,75;952,20
01/06/2006;15,26%;15,29%;953,76;953,68;953,14
02/06/2006;15,14%;15,17%;954,62;954,54;954,01
05/06/2006;15,13%;15,16%;955,18;955,10;954,57
06/06/2006;15,11%;15,14%;955,77;955,69;955,16
07/06/2006;15,10%;15,13%;956,33;956,25;955,72
08/06/2006;15,08%;15,11%;956,92;956,84;956,31
09/06/2006;15,05%;15,08%;957,53;957,45;956,92
12/06/2006;15,02%;15,05%;958,14;958,06;957,53
13/06/2006;15,01%;15,04%;958,70;958,62;958,09
14/06/2006;15,02%;15,05%;959,20;959,13;958,59
16/06/2006;15,00%;15,03%;959,78;959,71;959,18
19/06/2006;14,95%;14,98%;960,44;960,37;959,83
20/06/2006;14,97%;15,00%;960,92;960,85;960,32
21/06/2006;14,96%;14,99%;961,48;961,41;960,87
22/06/2006;14,94%;14,97%;962,06;961,99;961,45
23/06/2006;14,94%;14,97%;962,59;962,52;961,99
26/06/2006;14,93%;14,96%;963,14;963,07;962,54
27/06/2006;14,89%;14,92%;963,76;963,70;963,16
28/06/2006;14,87%;14,90%;964,34;964,27;963,74
29/06/2006;14,85%;14,88%;964,91;964,85;964,32
30/06/2006;14,83%;14,86%;965,49;965,42;964,89
03/07/2006;14,79%;14,82%;966,10;966,04;965,51
04/07/2006;14,78%;14,81%;966,65;966,59;966,06
05/07/2006;14,76%;14,79%;967,22;967,16;966,63
06/07/2006;14,80%;14,83%;967,67;967,61;967,08
07/07/2006;14,78%;14,81%;968,24;968,18;967,65
10/07/2006;14,76%;14,79%;968,81;968,75;968,22
11/07/2006;14,71%;14,74%;969,43;969,37;968,84
12/07/2006;14,71%;14,74%;969,96;969,90;969,37
13/07/2006;14,69%;14,72%;970,52;970,47;969,94
14/07/2006;14,69%;14,72%;971,05;971,00;970,47
17/07/2006;14,68%;14,71%;971,60;971,54;971,02
18/07/2006;14,64%;14,67%;972,20;972,14;971,62
19/07/2006;14,63%;14,66%;972,74;972,69;972,16
20/07/2006;14,60%;14,63%;973,32;973,27;972,74
21/07/2006;14,56%;14,59%;973,91;973,86;973,33
24/07/2006;14,57%;14,60%;974,42;974,37;973,84
25/07/2006;14,53%;14,56%;975,01;974,96;974,44
26/07/2006;14,53%;14,56%;975,53;975,49;974,96
27/07/2006;14,53%;14,56%;976,06;976,01;975,49
28/07/2006;14,54%;14,57%;976,57;976,53;976,00
31/07/2006;14,54%;14,57%;977,10;977,05;976,53
01/08/2006;14,55%;14,58%;977,61;977,57;977,04
02/08/2006;14,55%;14,58%;978,14;978,09;977,57
03/08/2006;14,55%;14,58%;978,66;978,62;978,09
04/08/2006;14,54%;14,57%;979,20;979,16;978,64
07/08/2006;14,54%;14,57%;979,73;979,69;979,16
08/08/2006;14,52%;14,55%;980,29;980,25;979,72
09/08/2006;14,52%;14,55%;980,81;980,78;980,25
10/08/2006;14,50%;14,53%;981,36;981,33;980,80
11/08/2006;14,50%;14,53%;981,89;981,86;981,33
14/08/2006;14,51%;14,54%;982,41;982,37;981,85
15/08/2006;14,50%;14,53%;982,95;982,92;982,39
16/08/2006;14,53%;14,56%;983,44;983,41;982,88
17/08/2006;14,52%;14,55%;983,98;983,95;983,42
18/08/2006;14,51%;14,54%;984,52;984,49;983,96
21/08/2006;14,50%;14,53%;985,06;985,03;984,50
22/08/2006;14,49%;14,52%;985,60;985,57;985,04
23/08/2006;14,49%;14,52%;986,13;986,10;985,57
24/08/2006;14,48%;14,51%;986,67;986,64;986,11
25/08/2006;14,47%;14,50%;987,21;987,18;986,65
28/08/2006;14,46%;14,49%;987,74;987,72;987,19
29/08/2006;14,45%;14,48%;988,28;988,26;987,73
30/08/2006;14,42%;14,45%;988,83;988,81;988,28
31/08/2006;14,21%;14,24%;989,51;989,48;988,96
01/09/2006;14,21%;14,24%;990,03;990,01;989,48
04/09/2006;14,21%;14,24%;990,55;990,53;990,01
05/09/2006;14,20%;14,23%;991,08;991,06;990,54
06/09/2006;14,20%;14,23%;991,60;991,58;991,06
08/09/2006;14,20%;14,23%;992,12;992,11;991,58
11/09/2006;14,21%;14,24%;992,64;992,63;992,10
12/09/2006;14,21%;14,24%;993,16;993,15;992,63
13/09/2006;14,19%;14,22%;993,70;993,68;993,16
14/09/2006;14,18%;14,21%;994,22;994,21;993,69
15/09/2006;14,18%;14,21%;994,75;994,74;994,21
18/09/2006;14,17%;14,20%;995,27;995,26;994,74
19/09/2006;14,17%;14,20%;995,80;995,79;995,26
20/09/2006;14,16%;14,19%;996,32;996,32;995,79
21/09/2006;14,17%;14,20%;996,84;996,84;996,31
22/09/2006;14,17%;14,20%;997,37;997,36;996,84
25/09/2006;14,17%;14,20%;997,89;997,89;997,36
26/09/2006;14,17%;14,20%;998,42;998,42;997,89
27/09/2006;14,17%;14,20%;998,94;998,94;998,42
28/09/2006;14,16%;14,19%;999,47;999,47;998,94
29/09/2006;14,18%;14,21%;1.000,00;1.000,00;999,47
02/10/2006;;;;;
03/10/2006;;;;;
04/10/2006;;;;;
05/10/2006;;;;;
06/10/2006;;;;;
09/10/2006;;;;;
10/10/2006;;;;;
11/10/2006;;;;;
13/10/2006;;;;;
16/10/2006;;;;;
17/10/2006;;;;;
18/10/2006;;;;;
19/10/2006;;;;;
20/10/2006;;;;;
23/10/2006;;;;;
24/10/2006;;;;;
25/10/2006;;;;;
26/10/2006;;;;;
27/10/2006;;;;;
30/10/2006;;;;;
31/10/2006;;;;;
01/11/2006;;;;;
03/11/2006;;;;;
06/11/2006;;;;;
07/11/2006;;;;;
08/11/2006;;;;;
09/11/2006;;;;;
10/11/2006;;;;;
13/11/2006;;;;;
14/11/2006;;;;;
16/11/2006;;;;;
17/11/2006;;;;;
20/11/2006;;;;;
21/11/2006;;;;;
22/11/2006;;;;;
23/11/2006;;;;;
24/11/2006;;;;;
27/11/2006;;;;;
28/11/2006;;;;;
29/11/2006;;;;;
30/11/2006;;;;;
01/12/2006;;;;;
04/12/2006;;;;;
05/12/2006;;;;;
06/12/2006;;;;;
07/12/2006;;;;;
08/12/2006;;;;;
11/12/2006;;;;;
12/12/2006;;;;;
13/12/2006;;;;;
14/12/2006;;;;;
15/12/2006;;;;;
18/12/2006;;;;;
19/12/2006;;;;;
20/12/2006;;;;;
21/12/2006;;;;;
22/12/2006;;;;;
26/12/2006;;;;;
27/12/2006;;;;;
28/12/2006;;;;;
