Vencimento;01/01/2014;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2012;10,59%;10,65%;817,97;817,09;816,76
03/01/2012;10,55%;10,61%;818,89;818,01;817,68
04/01/2012;10,59%;10,65%;818,63;817,74;817,42
05/01/2012;10,71%;10,77%;817,19;816,32;815,98
06/01/2012;10,75%;10,81%;816,94;816,06;815,73
09/01/2012;10,69%;10,75%;818,15;817,27;816,94
10/01/2012;10,69%;10,75%;818,48;817,60;817,27
11/01/2012;10,60%;10,66%;820,12;819,24;818,91
12/01/2012;10,62%;10,68%;820,15;819,28;818,95
13/01/2012;10,68%;10,73%;819,61;818,89;818,55
16/01/2012;10,61%;10,66%;820,96;820,23;819,90
17/01/2012;10,60%;10,65%;821,43;820,71;820,38
18/01/2012;10,64%;10,69%;821,18;820,46;820,13
19/01/2012;10,60%;10,65%;822,09;821,37;821,04
20/01/2012;10,52%;10,57%;823,57;822,85;822,52
23/01/2012;10,45%;10,50%;824,91;824,19;823,86
24/01/2012;10,52%;10,57%;824,23;823,51;823,18
25/01/2012;10,52%;10,57%;824,55;823,83;823,51
26/01/2012;10,52%;10,57%;824,88;824,16;823,83
27/01/2012;10,33%;10,38%;827,94;827,22;826,90
30/01/2012;10,20%;10,25%;830,14;829,41;829,09
31/01/2012;10,07%;10,12%;832,33;831,61;831,29
01/02/2012;10,08%;10,13%;832,51;831,78;831,47
02/02/2012;10,04%;10,09%;833,40;832,68;832,36
03/02/2012;9,98%;10,03%;834,58;833,86;833,54
06/02/2012;10,05%;10,10%;833,89;833,17;832,85
07/02/2012;10,08%;10,13%;833,78;833,06;832,74
08/02/2012;10,04%;10,09%;834,67;833,95;833,63
09/02/2012;9,94%;9,99%;836,42;835,70;835,38
10/02/2012;9,84%;9,89%;838,16;837,45;837,13
13/02/2012;9,77%;9,82%;839,48;838,76;838,45
14/02/2012;9,79%;9,84%;839,50;838,79;838,48
15/02/2012;9,77%;9,82%;840,10;839,39;839,07
16/02/2012;9,78%;9,83%;840,27;839,56;839,24
17/02/2012;9,73%;9,78%;841,29;840,58;840,27
