Vencimento;01/01/2023;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
26/01/2016;16,59%;16,65%;346,72;345,49;345,28
27/01/2016;16,32%;16,38%;352,52;351,27;351,06
28/01/2016;16,42%;16,48%;350,65;349,41;349,20
29/01/2016;15,93%;15,99%;361,21;359,92;359,71
01/02/2016;15,89%;15,95%;362,28;360,99;360,78
02/02/2016;15,62%;15,68%;368,36;367,04;366,83
03/02/2016;15,90%;15,96%;362,49;361,20;360,99
04/02/2016;15,73%;15,79%;366,38;365,07;364,86
05/02/2016;15,99%;16,05%;360,98;359,70;359,49
10/02/2016;15,97%;16,03%;361,62;360,34;360,13
11/02/2016;15,93%;15,99%;362,69;361,41;361,20
12/02/2016;16,17%;16,23%;357,80;356,53;356,32
15/02/2016;16,11%;16,17%;359,28;358,01;357,80
16/02/2016;16,07%;16,13%;360,34;359,07;358,85
17/02/2016;16,09%;16,15%;360,13;358,86;358,64
18/02/2016;15,91%;15,97%;364,19;362,90;362,69
19/02/2016;15,94%;16,00%;363,76;362,47;362,26
22/02/2016;15,80%;15,86%;366,99;365,69;365,48
23/02/2016;15,54%;15,60%;372,88;371,56;371,35
24/02/2016;15,79%;15,85%;367,63;366,33;366,12
25/02/2016;15,62%;15,68%;371,55;370,24;370,03
26/02/2016;15,83%;15,89%;367,19;365,90;365,69
29/02/2016;15,88%;15,94%;366,33;365,04;364,83
01/03/2016;15,78%;15,84%;368,71;367,41;367,19
02/03/2016;15,61%;15,67%;372,63;371,31;371,10
03/03/2016;15,44%;15,50%;376,59;375,26;375,05
04/03/2016;14,66%;14,72%;394,58;393,18;392,96
07/03/2016;14,69%;14,75%;394,09;392,70;392,48
08/03/2016;14,92%;14,98%;388,98;387,60;387,39
09/03/2016;14,47%;14,53%;399,70;398,28;398,06
10/03/2016;14,43%;14,49%;400,86;399,44;399,22
11/03/2016;14,39%;14,45%;402,03;400,60;400,38
14/03/2016;14,29%;14,35%;404,63;403,19;402,98
15/03/2016;14,60%;14,66%;397,49;396,08;395,87
16/03/2016;14,99%;15,05%;388,67;387,30;387,08
17/03/2016;14,38%;14,44%;403,12;401,70;401,48
18/03/2016;14,14%;14,20%;409,10;407,65;407,44
21/03/2016;14,12%;14,18%;409,80;408,35;408,14
22/03/2016;13,97%;14,03%;413,67;412,21;411,99
23/03/2016;13,71%;13,77%;420,32;418,82;418,61
24/03/2016;14,13%;14,19%;410,21;408,75;408,54
28/03/2016;13,92%;13,98%;415,55;414,07;413,86
29/03/2016;13,85%;13,91%;417,49;416,01;415,79
30/03/2016;13,60%;13,66%;423,93;422,42;422,21
31/03/2016;13,79%;13,85%;419,40;417,92;417,70
01/04/2016;13,99%;14,05%;414,69;413,23;413,01
04/04/2016;13,80%;13,86%;419,58;418,10;417,88
05/04/2016;14,07%;14,13%;413,17;411,71;411,50
06/04/2016;14,09%;14,15%;412,90;411,45;411,23
07/04/2016;14,24%;14,30%;409,49;408,05;407,84
08/04/2016;14,00%;14,06%;415,52;414,06;413,85
11/04/2016;13,87%;13,93%;418,93;417,45;417,24
12/04/2016;13,67%;13,73%;424,11;422,61;422,40
13/04/2016;13,54%;13,60%;427,59;426,08;425,86
14/04/2016;13,21%;13,27%;436,21;434,67;434,45
15/04/2016;13,11%;13,17%;439,01;437,46;437,24
18/04/2016;12,99%;13,05%;442,35;440,78;440,57
19/04/2016;12,96%;13,02%;443,35;441,78;441,56
20/04/2016;13,01%;13,07%;442,25;440,69;440,48
22/04/2016;13,02%;13,08%;442,21;440,65;440,43
25/04/2016;13,06%;13,12%;441,38;439,82;439,61
26/04/2016;12,91%;12,97%;445,52;443,94;443,73
27/04/2016;12,89%;12,95%;446,26;444,68;444,47
28/04/2016;12,67%;12,73%;452,30;450,70;450,49
29/04/2016;12,83%;12,89%;448,27;446,69;446,47
02/05/2016;12,52%;12,58%;456,76;455,14;454,93
03/05/2016;12,59%;12,65%;455,09;453,48;453,27
04/05/2016;12,60%;12,66%;455,03;453,43;453,21
05/05/2016;12,76%;12,82%;450,98;449,39;449,18
06/05/2016;12,67%;12,73%;453,59;451,99;451,78
09/05/2016;12,72%;12,78%;452,47;450,88;450,67
10/05/2016;12,84%;12,90%;449,51;447,93;447,72
11/05/2016;12,37%;12,43%;462,32;460,69;460,47
12/05/2016;12,41%;12,47%;461,44;459,82;459,60
13/05/2016;12,28%;12,34%;465,20;463,56;463,35
16/05/2016;12,33%;12,39%;464,05;462,41;462,20
17/05/2016;12,42%;12,48%;461,81;460,19;459,98
18/05/2016;12,53%;12,59%;459,06;457,45;457,23
19/05/2016;12,81%;12,87%;451,81;450,23;450,02
20/05/2016;12,72%;12,78%;454,41;452,82;452,61
23/05/2016;12,77%;12,83%;453,30;451,72;451,50
24/05/2016;12,82%;12,88%;452,20;450,62;450,40
25/05/2016;12,84%;12,90%;451,89;450,31;450,09
27/05/2016;12,94%;13,00%;449,48;447,91;447,70
30/05/2016;13,10%;13,16%;445,53;443,99;443,77
31/05/2016;12,94%;13,00%;449,91;448,35;448,13
01/06/2016;13,04%;13,10%;447,53;445,97;445,75
02/06/2016;12,97%;13,03%;449,56;448,00;447,79
03/06/2016;12,83%;12,89%;453,45;451,87;451,66
06/06/2016;12,59%;12,65%;460,04;458,44;458,22
07/06/2016;12,47%;12,53%;463,48;461,86;461,65
08/06/2016;12,56%;12,62%;461,27;459,67;459,45
09/06/2016;12,47%;12,53%;463,91;462,30;462,08
10/06/2016;12,53%;12,59%;462,51;460,91;460,69
13/06/2016;12,76%;12,82%;456,60;455,02;454,80
14/06/2016;12,87%;12,93%;453,92;452,35;452,13
15/06/2016;12,86%;12,92%;454,40;452,83;452,61
16/06/2016;12,91%;12,97%;453,31;451,75;451,53
17/06/2016;12,94%;13,00%;452,75;451,18;450,96
20/06/2016;12,84%;12,90%;455,58;454,01;453,79
21/06/2016;12,80%;12,86%;456,86;455,28;455,06
22/06/2016;12,67%;12,73%;460,51;458,92;458,70
23/06/2016;12,67%;12,73%;460,73;459,14;458,92
24/06/2016;12,68%;12,74%;460,68;459,09;458,88
27/06/2016;12,61%;12,67%;462,76;461,17;460,95
28/06/2016;12,40%;12,46%;468,62;467,00;466,78
29/06/2016;12,21%;12,27%;474,01;472,37;472,15
30/06/2016;12,32%;12,38%;471,22;469,60;469,38
01/07/2016;12,25%;12,31%;473,35;471,71;471,49
04/07/2016;12,33%;12,39%;471,39;469,76;469,54
05/07/2016;12,23%;12,29%;474,33;472,69;472,47
06/07/2016;12,35%;12,41%;471,28;469,66;469,44
07/07/2016;12,43%;12,49%;469,33;467,72;467,50
08/07/2016;12,39%;12,45%;470,63;469,01;468,80
11/07/2016;12,14%;12,20%;477,66;476,02;475,80
12/07/2016;12,09%;12,15%;479,25;477,60;477,39
13/07/2016;12,21%;12,27%;476,18;474,54;474,32
14/07/2016;12,15%;12,21%;478,04;476,39;476,18
15/07/2016;12,08%;12,14%;480,18;478,53;478,31
18/07/2016;12,05%;12,11%;481,22;479,57;479,35
19/07/2016;12,02%;12,08%;482,27;480,61;480,40
20/07/2016;12,08%;12,14%;480,83;479,18;478,96
21/07/2016;11,99%;12,05%;483,54;481,88;481,66
22/07/2016;12,01%;12,07%;483,20;481,54;481,33
25/07/2016;12,11%;12,17%;480,66;479,01;478,80
26/07/2016;12,17%;12,23%;479,23;477,59;477,38
27/07/2016;12,10%;12,16%;481,37;479,73;479,51
28/07/2016;12,10%;12,16%;481,59;479,94;479,73
29/07/2016;12,11%;12,17%;481,53;479,89;479,67
01/08/2016;12,01%;12,07%;484,51;482,85;482,63
02/08/2016;11,97%;12,03%;485,83;484,17;483,95
03/08/2016;12,11%;12,17%;482,19;480,55;480,33
04/08/2016;12,14%;12,20%;481,59;479,95;479,73
05/08/2016;12,04%;12,10%;484,55;482,90;482,68
08/08/2016;11,94%;12,00%;487,54;485,87;485,66
09/08/2016;12,03%;12,09%;485,26;483,61;483,39
10/08/2016;11,92%;11,98%;488,53;486,86;486,65
11/08/2016;11,93%;11,99%;488,47;486,81;486,59
12/08/2016;11,95%;12,01%;488,13;486,47;486,25
15/08/2016;11,97%;12,03%;487,80;486,14;485,92
16/08/2016;11,91%;11,97%;489,68;488,02;487,80
17/08/2016;11,88%;11,94%;490,73;489,06;488,85
18/08/2016;11,92%;11,98%;489,84;488,18;487,96
19/08/2016;11,99%;12,05%;488,12;486,47;486,25
22/08/2016;11,92%;11,98%;490,28;488,62;488,40
