Vencimento;01/01/2011;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2009;12,29%;12,34%;794,54;793,84;793,47
05/01/2009;12,23%;12,28%;795,74;795,04;794,68
06/01/2009;12,10%;12,15%;797,93;797,23;796,87
07/01/2009;12,04%;12,09%;799,14;798,44;798,07
08/01/2009;12,21%;12,26%;797,12;796,42;796,05
09/01/2009;12,03%;12,08%;800,00;799,30;798,94
12/01/2009;11,72%;11,77%;804,72;804,02;803,66
13/01/2009;11,72%;11,77%;805,08;804,37;804,02
14/01/2009;11,56%;11,61%;807,69;806,98;806,63
15/01/2009;11,75%;11,80%;805,36;804,66;804,30
16/01/2009;11,61%;11,66%;807,68;806,98;806,63
19/01/2009;11,63%;11,68%;807,75;807,05;806,70
20/01/2009;11,49%;11,54%;810,07;809,37;809,02
21/01/2009;11,37%;11,42%;812,11;811,41;811,06
22/01/2009;11,25%;11,30%;814,15;813,44;813,10
23/01/2009;11,22%;11,27%;814,92;814,21;813,87
26/01/2009;11,46%;11,51%;811,89;811,19;810,84
27/01/2009;11,68%;11,73%;809,18;808,48;808,13
28/01/2009;11,53%;11,58%;811,62;810,92;810,57
29/01/2009;11,49%;11,54%;812,52;811,83;811,48
30/01/2009;11,70%;11,75%;809,97;809,28;808,92
02/02/2009;11,59%;11,64%;811,84;811,15;810,80
03/02/2009;11,50%;11,55%;813,44;812,75;812,40
04/02/2009;11,40%;11,45%;815,17;814,48;814,13
05/02/2009;11,54%;11,59%;813,59;812,90;812,55
06/02/2009;11,56%;11,61%;813,67;812,98;812,63
09/02/2009;11,48%;11,53%;815,12;814,43;814,08
10/02/2009;11,62%;11,67%;813,55;812,87;812,51
11/02/2009;11,68%;11,73%;813,09;812,41;812,05
12/02/2009;11,64%;11,69%;813,99;813,31;812,95
13/02/2009;11,71%;11,76%;813,40;812,72;812,36
16/02/2009;11,53%;11,58%;816,20;815,52;815,16
17/02/2009;11,55%;11,60%;816,28;815,60;815,25
18/02/2009;11,55%;11,60%;816,63;815,96;815,60
19/02/2009;11,57%;11,62%;816,72;816,04;815,69
20/02/2009;11,39%;11,44%;819,51;818,83;818,48
25/02/2009;11,48%;11,53%;818,64;817,97;817,61
26/02/2009;11,44%;11,49%;819,54;818,86;818,51
27/02/2009;11,18%;11,23%;823,41;822,73;822,38
02/03/2009;11,02%;11,07%;825,93;825,25;824,90
03/03/2009;10,99%;11,04%;826,68;826,00;825,66
04/03/2009;11,08%;11,13%;825,80;825,12;824,78
05/03/2009;11,15%;11,20%;825,20;824,52;824,18
06/03/2009;11,05%;11,10%;826,89;826,22;825,87
09/03/2009;10,72%;10,77%;831,70;831,03;830,69
10/03/2009;10,47%;10,52%;835,44;834,76;834,43
11/03/2009;10,41%;10,46%;836,59;835,91;835,58
12/03/2009;10,33%;10,38%;838,01;837,33;837,00
13/03/2009;10,34%;10,39%;838,20;837,52;837,19
16/03/2009;10,50%;10,55%;836,36;835,68;835,35
