Vencimento;01/01/2021;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2018;8,99%;9,11%;773,18;770,64;770,38
03/01/2018;8,81%;8,93%;777,27;774,72;774,46
04/01/2018;8,82%;8,94%;777,32;774,77;774,51
05/01/2018;8,83%;8,95%;777,37;774,82;774,56
08/01/2018;8,85%;8,97%;777,20;774,66;774,40
09/01/2018;8,81%;8,93%;778,31;775,77;775,51
10/01/2018;8,92%;9,04%;776,25;773,72;773,45
11/01/2018;8,88%;9,00%;777,35;774,82;774,56
12/01/2018;8,82%;8,94%;778,89;776,35;776,09
15/01/2018;8,79%;8,91%;779,78;777,25;776,98
16/01/2018;8,85%;8,97%;778,77;776,25;775,98
17/01/2018;8,86%;8,98%;778,83;776,30;776,04
18/01/2018;8,89%;9,01%;778,46;775,94;775,67
19/01/2018;8,84%;8,96%;779,77;777,25;776,99
22/01/2018;8,85%;8,97%;779,82;777,31;777,04
23/01/2018;8,88%;9,00%;779,46;776,95;776,68
24/01/2018;8,94%;9,06%;778,73;776,23;775,70
26/01/2018;8,68%;8,80%;784,44;781,92;781,66
29/01/2018;8,72%;8,84%;783,86;781,35;781,08
30/01/2018;8,75%;8,87%;783,49;780,98;780,72
31/01/2018;8,74%;8,86%;783,96;781,45;781,19
01/02/2018;8,78%;8,90%;783,65;781,15;780,62
05/02/2018;8,91%;9,03%;781,21;778,72;778,45
06/02/2018;8,95%;9,07%;780,64;778,16;777,90
07/02/2018;8,82%;8,94%;783,60;781,11;780,85
08/02/2018;8,80%;8,92%;784,28;781,79;781,53
09/02/2018;8,77%;8,89%;785,17;782,68;782,41
14/02/2018;8,76%;8,88%;785,63;783,15;782,89
15/02/2018;8,69%;8,81%;787,35;784,86;784,60
16/02/2018;8,67%;8,79%;788,03;785,54;785,27
19/02/2018;8,55%;8,67%;790,78;788,29;788,03
20/02/2018;8,59%;8,71%;790,21;787,72;787,46
21/02/2018;8,49%;8,61%;792,55;790,05;789,79
22/02/2018;8,50%;8,62%;792,59;790,10;789,84
23/02/2018;8,46%;8,58%;793,68;791,19;790,93
26/02/2018;8,46%;8,58%;793,94;791,45;791,19
27/02/2018;8,46%;8,58%;794,19;791,71;791,45
28/02/2018;8,46%;8,58%;794,45;791,97;791,71
