Vencimento;01/01/2023;;;;
24/05/2018;9,97%;10,09%;646,39;643,16;642,92
25/05/2018;9,97%;10,09%;646,64;643,41;643,16
28/05/2018;10,21%;10,33%;640,45;637,26;637,01
29/05/2018;10,28%;10,40%;638,83;635,66;635,41
30/05/2018;10,33%;10,45%;637,76;634,59;634,34
01/06/2018;10,41%;10,53%;635,90;632,75;632,50
04/06/2018;10,37%;10,49%;637,20;634,05;633,79
05/06/2018;10,59%;10,71%;631,68;628,57;628,31
06/06/2018;11,04%;11,16%;620,34;617,30;617,04
07/06/2018;11,21%;11,33%;616,29;613,27;613,01
08/06/2018;10,96%;11,08%;622,90;619,84;619,58
11/06/2018;10,66%;10,78%;630,88;627,77;627,52
12/06/2018;10,91%;11,03%;624,69;621,63;621,37
13/06/2018;10,97%;11,09%;623,42;620,36;620,11
14/06/2018;10,98%;11,10%;623,42;620,37;620,11
15/06/2018;11,39%;11,51%;613,34;610,35;610,09
18/06/2018;11,26%;11,38%;616,86;613,85;613,59
19/06/2018;11,27%;11,39%;616,87;613,87;613,60
20/06/2018;10,76%;10,88%;630,08;627,00;626,74
21/06/2018;10,98%;11,10%;624,71;621,67;621,41
22/06/2018;11,08%;11,20%;622,43;619,41;619,15
25/06/2018;11,05%;11,17%;623,45;620,42;620,16
26/06/2018;10,81%;10,93%;629,82;626,75;626,50
27/06/2018;10,81%;10,93%;630,07;627,01;626,75
28/06/2018;10,87%;10,99%;628,80;625,75;625,49
29/06/2018;10,74%;10,86%;632,38;629,31;629,05
02/07/2018;10,61%;10,73%;635,98;632,89;632,64
03/07/2018;10,47%;10,59%;639,86;636,75;636,50
04/07/2018;10,61%;10,73%;636,49;633,40;633,15
05/07/2018;10,49%;10,61%;639,84;636,74;636,49
06/07/2018;10,62%;10,74%;637,00;633,92;633,40
10/07/2018;10,47%;10,59%;641,12;638,02;637,77
11/07/2018;10,35%;10,47%;644,49;641,38;641,12
12/07/2018;10,45%;10,57%;642,15;639,05;638,79
13/07/2018;10,61%;10,73%;638,27;635,20;634,94
16/07/2018;10,51%;10,63%;641,10;638,02;637,76
17/07/2018;10,57%;10,69%;639,81;636,74;636,48
18/07/2018;10,44%;10,56%;643,42;640,33;640,07
19/07/2018;10,54%;10,66%;641,09;638,02;637,76
20/07/2018;10,22%;10,34%;649,64;646,52;646,27
23/07/2018;10,29%;10,41%;648,07;644,96;644,70
24/07/2018;10,26%;10,38%;649,10;645,99;645,73
25/07/2018;10,20%;10,32%;650,92;647,80;647,54
26/07/2018;10,20%;10,32%;651,17;648,05;647,80
27/07/2018;10,20%;10,32%;651,42;648,30;648,05
30/07/2018;10,23%;10,35%;650,89;647,78;647,52
31/07/2018;10,25%;10,37%;650,62;647,51;647,26
01/08/2018;10,35%;10,47%;648,28;645,19;644,93
02/08/2018;10,38%;10,50%;647,76;644,67;644,42
03/08/2018;10,27%;10,39%;650,86;647,76;647,50
06/08/2018;10,15%;10,27%;654,23;651,11;650,86
07/08/2018;10,12%;10,24%;655,26;652,14;651,89
08/08/2018;10,30%;10,42%;650,84;647,75;647,49
09/08/2018;10,55%;10,67%;644,67;641,62;641,36
10/08/2018;10,70%;10,82%;641,12;638,09;637,83
13/08/2018;11,14%;11,26%;630,36;627,39;627,13
14/08/2018;10,80%;10,92%;639,11;636,10;635,84
15/08/2018;10,77%;10,89%;640,13;637,11;636,85
16/08/2018;10,60%;10,72%;644,69;641,65;641,39
17/08/2018;10,93%;11,05%;636,63;633,65;633,38
20/08/2018;10,84%;10,96%;639,15;636,15;635,89
21/08/2018;10,93%;11,05%;637,16;634,17;633,91
22/08/2018;11,44%;11,56%;624,85;621,94;621,67
23/08/2018;11,09%;11,21%;633,71;630,75;630,48
24/08/2018;11,25%;11,37%;630,03;627,10;626,83
27/08/2018;11,10%;11,22%;633,99;631,04;630,77
28/08/2018;11,11%;11,23%;634,01;631,06;630,79
29/08/2018;11,22%;11,34%;631,57;628,63;628,36
30/08/2018;11,19%;11,31%;632,57;629,63;629,36
31/08/2018;11,49%;11,61%;625,53;622,63;622,36
03/09/2018;11,48%;11,60%;626,04;623,14;622,87
04/09/2018;11,51%;11,63%;625,58;622,69;622,42
05/09/2018;11,67%;11,79%;622,00;619,14;618,86
06/09/2018;11,53%;11,65%;625,64;622,76;622,48
10/09/2018;11,34%;11,46%;630,51;627,60;627,33
11/09/2018;11,53%;11,65%;626,18;623,30;623,03
12/09/2018;11,37%;11,49%;630,32;627,42;627,15
13/09/2018;11,41%;11,53%;629,62;626,73;626,45
14/09/2018;11,54%;11,66%;626,76;623,88;623,61
17/09/2018;11,53%;11,65%;627,27;624,39;624,12
18/09/2018;11,36%;11,48%;631,64;628,74;628,47
19/09/2018;11,25%;11,37%;634,58;631,67;631,40
20/09/2018;11,19%;11,31%;636,31;633,39;633,12
21/09/2018;11,05%;11,17%;640,00;637,07;636,80
24/09/2018;11,06%;11,18%;640,02;637,09;636,82
25/09/2018;11,19%;11,31%;637,11;634,20;633,93
26/09/2018;11,06%;11,18%;640,56;637,63;637,36
27/09/2018;10,91%;11,03%;644,51;641,56;641,29
28/09/2018;10,91%;11,03%;644,77;641,82;641,56
01/10/2018;11,04%;11,16%;641,85;638,92;638,65
02/10/2018;10,77%;10,89%;648,76;645,80;645,53
03/10/2018;10,52%;10,64%;655,25;652,25;651,99
04/10/2018;10,67%;10,79%;651,77;648,79;648,53
05/10/2018;10,44%;10,56%;657,78;654,77;654,51
08/10/2018;10,12%;10,24%;666,13;663,08;662,83
09/10/2018;10,05%;10,17%;668,17;665,11;664,86
10/10/2018;9,89%;10,01%;672,53;669,45;669,20
11/10/2018;9,91%;10,03%;672,27;669,19;668,94
15/10/2018;9,88%;10,00%;673,29;670,21;669,96
16/10/2018;9,62%;9,74%;680,27;677,16;676,91
17/10/2018;9,55%;9,67%;682,34;679,22;678,97
18/10/2018;9,42%;9,54%;685,99;682,85;682,60
19/10/2018;9,45%;9,57%;685,45;682,31;682,07
22/10/2018;9,47%;9,59%;685,17;682,04;681,79
23/10/2018;9,33%;9,45%;689,09;685,94;685,69
24/10/2018;9,36%;9,48%;688,54;685,40;685,16
25/10/2018;9,42%;9,54%;687,22;684,09;683,84
26/10/2018;9,49%;9,61%;685,63;682,52;682,27
29/10/2018;9,06%;9,18%;697,20;694,02;693,78
30/10/2018;9,23%;9,35%;692,94;689,79;689,54
31/10/2018;9,12%;9,24%;696,09;692,92;692,68
01/11/2018;9,21%;9,33%;693,95;690,80;690,55
05/11/2018;9,19%;9,31%;694,72;691,57;691,32
06/11/2018;9,19%;9,31%;694,96;691,81;691,57
07/11/2018;9,16%;9,28%;696,00;692,84;692,60
08/11/2018;9,32%;9,44%;692,04;688,91;688,66
09/11/2018;9,51%;9,63%;687,34;684,24;683,99
12/11/2018;9,39%;9,51%;690,70;687,59;687,34
13/11/2018;9,44%;9,56%;689,65;686,54;686,30
14/11/2018;9,45%;9,57%;689,64;686,53;686,29
16/11/2018;9,24%;9,36%;695,35;692,22;691,98
19/11/2018;9,14%;9,26%;698,46;695,32;694,83
20/11/2018;9,16%;9,28%;697,94;694,80;694,55
21/11/2018;9,19%;9,31%;697,39;694,26;694,01
22/11/2018;9,08%;9,20%;700,52;697,37;697,13
23/11/2018;9,03%;9,15%;702,08;698,93;698,68
26/11/2018;8,99%;9,11%;703,37;700,22;699,98
27/11/2018;9,28%;9,40%;696,02;692,91;692,66
28/11/2018;9,14%;9,26%;699,92;696,79;696,54
29/11/2018;9,18%;9,30%;699,12;695,99;695,75
30/11/2018;9,10%;9,22%;701,45;698,32;698,07
03/12/2018;8,98%;9,10%;704,84;701,69;701,45
04/12/2018;9,10%;9,22%;701,93;698,81;698,56
05/12/2018;9,15%;9,27%;700,87;697,75;697,51
06/12/2018;9,27%;9,39%;698,00;694,90;694,65
07/12/2018;9,04%;9,16%;704,23;701,10;700,85
10/12/2018;9,12%;9,24%;702,38;699,27;699,02
11/12/2018;9,15%;9,27%;701,85;698,74;698,49
12/12/2018;9,15%;9,27%;702,09;698,98;698,74
13/12/2018;9,01%;9,13%;705,98;702,85;702,61
14/12/2018;8,94%;9,06%;708,05;704,92;704,68
17/12/2018;8,79%;8,91%;712,24;709,08;708,84
18/12/2018;8,73%;8,85%;714,06;710,90;710,66
19/12/2018;8,79%;8,91%;712,71;709,56;709,32
20/12/2018;8,68%;8,80%;715,85;712,69;712,45
21/12/2018;8,60%;8,72%;718,44;715,27;714,80
24/12/2018;8,58%;8,70%;718,98;715,80;715,56
26/12/2018;8,57%;8,69%;719,48;716,30;716,06
27/12/2018;8,59%;8,71%;719,18;716,01;715,77
28/12/2018;8,51%;8,63%;721,77;718,59;718,12
